"시군구별(1)",시군구별(2),2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018
"시군구별(1)",시군구별(2),계,직장,직장,직장,지역,계,직장,직장,직장,지역,계,직장,직장,직장,지역
"시군구별(1)",시군구별(2),소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계
"경남",양산시,263795812,219293469,200711714,18581755,44502343,292915973,243643928,222519374,21124554,49272045,323151564,271933122,247937212,23995909,51218443
"경남",의령군,15109838,12242250,9154973,3087277,2867587,15325024,12378622,9213129,3165493,2946402,16457010,13563943,10171372,3392571,2893067
"경남",함안군,51216035,42276437,37472687,4803750,8939598,53610998,44394391,39307663,5086728,9216607,55614469,46677680,41411197,5266482,8936790
"경남",창녕군,38496995,30789783,25993211,4796572,7707212,40921646,32735513,27742757,4992756,8186133,43037285,35061364,29967948,5093416,7975921
"경남",고성군,31968118,24667464,20409000,4258464,7300654,32398394,24795669,20229405,4566264,7602725,32659700,25439466,20754298,4685169,7220234
"경남",남해군,21624717,16268764,12198958,4069807,5355953,22906752,17309246,13165246,4144000,5597506,24221473,18610368,14312953,4297415,5611104
"경남",하동군,24665479,18906977,14507770,4399207,5758501,25654972,19664091,15142771,4521320,5990881,26937696,21169531,16410890,4758641,5768164
"경남",산청군,18220414,13935660,10049620,3886040,4284755,19452550,14939603,10836021,4103582,4512947,20850137,16430734,12106554,4324180,4419403
"경남",함양군,20223711,15814705,11399549,4415156,4409006,21606878,16919919,12335448,4584471,4686959,23093896,18489894,13623330,4866564,4604001
"경남",거창군,35508480,28692693,21395847,7296846,6815787,37527126,30375090,22823260,7551830,7152037,39683750,32705122,24721713,7983409,6978629
"경남",합천군,22372506,17578441,12520130,5058311,4794065,23677679,18703042,13554131,5148912,4974637,24873451,20046758,14674680,5372078,4826692
