,학제,학교 세부 유형,시도,교육지원청,행정구,학교명,본분교,학교상태,우편번호,도로명주소,법정동
16901,중학교,일반중학교,경기,화성·오산,화성시,화성동화중학교,본교,기존(원)교,183-19 ,경기도 화성시 봉담읍 동화역말길 12 (봉담읍. 화성동화중학교),경기도 화성시
16902,중학교,일반중학교,경기,화성·오산,화성시,화성반월중학교,본교,기존(원)교,183-96 ,경기도 화성시 효행로 1281-76 (반월동),경기도 화성시
16903,중학교,일반중학교,경기,화성·오산,화성시,화성중학교,본교,기존(원)교,185-87 ,경기도 화성시 향남읍 장짐길 4 . 화성중학교 (향남읍),경기도 화성시
16904,중학교,일반중학교,경기,화성·오산,오산시,대호중학교,본교,기존(원)교,181-21 ,경기도 오산시 궐리사로29번길 19 (궐동),경기도 오산시
16905,중학교,일반중학교,경기,화성·오산,오산시,매홀중학교,본교,기존(원)교,181-14 ,경기도 오산시 내삼미로48번길 17 (수청동),경기도 오산시
16906,중학교,일반중학교,경기,화성·오산,오산시,문시중학교,본교,기존(원)교,181-09 ,경기도 오산시 여계산로 52-24 (금암동),경기도 오산시
16907,중학교,일반중학교,경기,화성·오산,오산시,성호중학교,본교,기존(원)교,181-50 ,경기도 오산시 동부대로436번길 34 (원동),경기도 오산시
16908,중학교,일반중학교,경기,화성·오산,오산시,세마중학교,본교,기존(원)교,181-07 ,경기도 오산시 수목원로 559-9 (세교동. 세마중학교),경기도 오산시
16909,중학교,일반중학교,경기,화성·오산,오산시,오산원일중학교,본교,기존(원)교,181-43 ,경기도 오산시 오산로132번길 29 (원동),경기도 오산시
16910,중학교,일반중학교,경기,화성·오산,오산시,오산중학교,본교,기존(원)교,181-19 ,경기도 오산시 청학로 43 . 오산중학교 (청학동. 오산중.고등학교),경기도 오산시
16911,중학교,일반중학교,경기,화성·오산,오산시,운암중학교,본교,기존(원)교,181-40 ,경기도 오산시 대원로 76 . 운암중학교 (원동),경기도 오산시
16912,중학교,일반중학교,경기,화성·오산,오산시,운천중학교,본교,기존(원)교,181-34 ,경기도 오산시 운암로 133 (오산동. 운천중학교),경기도 오산시
16913,중학교,일반중학교,경기,광명,광명시,가림중학교,본교,기존(원)교,143-09 ,경기도 광명시 오리로 616 (하안동. 가림중학교),경기도 광명시
16914,중학교,일반중학교,경기,광명,광명시,광남중학교,본교,기존(원)교,142-96 ,경기도 광명시 광명로 785 (광명동.광남중학교),경기도 광명시
16915,중학교,일반중학교,경기,광명,광명시,광명북중학교,본교,기존(원)교,142-25 ,경기도 광명시 시청로 121 . 광명북중학교 (철산동),경기도 광명시
16916,중학교,일반중학교,경기,광명,광명시,광명중학교,본교,기존(원)교,142-34 ,경기도 광명시 오리로876번길 27 . 광명중학교 (철산동),경기도 광명시
16917,중학교,일반중학교,경기,광명,광명시,광문중학교,본교,기존(원)교,142-82 ,경기도 광명시 덕단이로 43 . 광문중학교 (광명동),경기도 광명시
16918,중학교,일반중학교,경기,광명,광명시,소하중학교,본교,기존(원)교,143-17 ,경기도 광명시 소하일로 31 . 소하중학교(소하동. 소하중학교),경기도 광명시
16919,중학교,일반중학교,경기,광명,광명시,안서중학교,본교,기존(원)교,143-26 ,경기도 광명시 기아로13번안길 9-9 (소하동. 안서중학교),경기도 광명시
16920,중학교,일반중학교,경기,광명,광명시,철산중학교,본교,기존(원)교,142-43 ,경기도 광명시 철망산로 71 . (철산동.철산중학교) (철산동),경기도 광명시
16921,중학교,일반중학교,경기,광명,광명시,충현중학교,본교,기존(원)교,143-29 ,경기도 광명시 서원로 42 (소하동. 충현중학교),경기도 광명시
16922,중학교,일반중학교,경기,광명,광명시,하안북중학교,본교,기존(원)교,142-58 ,경기도 광명시 가림로 22 . 하안북중학교 (하안동),경기도 광명시
16923,중학교,일반중학교,경기,광명,광명시,하안중학교,본교,기존(원)교,142-47 ,경기도 광명시 안현로 80-1 (하안동. 하안중학교),경기도 광명시
16924,중학교,일반중학교,경기,광주·하남,광주시,경안중학교,본교,기존(원)교,127-77 ,경기도 광주시 장지1길 6 경안중학교 (장지동),경기도 광주시
16925,중학교,일반중학교,경기,광주·하남,광주시,경화여자중학교,본교,기존(원)교,127-41 ,경기도 광주시 수하길11번길 43 (송정동.경화여자중학교),경기도 광주시
16926,중학교,일반중학교,경기,광주·하남,광주시,곤지암중학교,본교,기존(원)교,128-04 ,경기도 광주시 곤지암읍 곤지암로 82 (곤지암읍.곤지암중학교),경기도 광주시
16927,중학교,일반중학교,경기,광주·하남,광주시,광수중학교,본교,기존(원)교,127-11 ,경기도 광주시 퇴촌면 도수길23번길 23 (퇴촌면. 광수중학교),경기도 광주시
16928,중학교,일반중학교,경기,광주·하남,광주시,광일중학교,본교,기존(원)교,128-15 ,경기도 광주시 도척면 노곡로 32 (도척면. 광일중학교),경기도 광주시
16929,중학교,일반중학교,경기,광주·하남,광주시,광주광남중학교,본교,기존(원)교,127-89 ,경기도 광주시 벼루개길42번길 50 . 광남중학교 (태전동),경기도 광주시
16930,중학교,일반중학교,경기,광주·하남,광주시,광주중학교,본교,기존(원)교,127-61 ,경기도 광주시 경안로42번길 11 . 광주중학교 (경안동),경기도 광주시
16931,중학교,일반중학교,경기,광주·하남,광주시,매양중학교,본교,기존(원)교,127-98 ,경기도 광주시 오포읍 양벌로 331-20 (오포읍),경기도 광주시
16932,중학교,일반중학교,경기,광주·하남,광주시,신현중학교,본교,기존(원)교,127-71 ,경기도 광주시 오포읍 태재로 20-17 . 신현중학교 (오포읍),경기도 광주시
16933,중학교,일반중학교,경기,광주·하남,광주시,초월중학교,본교,기존(원)교,127-36 ,경기도 광주시 초월읍 도곡길21번길 28 (초월읍),경기도 광주시
16934,중학교,일반중학교,경기,광주·하남,광주시,탄벌중학교,본교,기존(원)교,127-49 ,경기도 광주시 포돌이로 77 (탄벌동. 탄벌중학교),경기도 광주시
16935,중학교,일반중학교,경기,광주·하남,하남시,남한중학교,본교,기존(원)교,129-49 ,경기도 하남시 하남대로802번길 21 . 남한중학교 (신장동),경기도 하남시
16936,중학교,일반중학교,경기,광주·하남,하남시,덕풍중학교,본교,기존(원)교,129-30 ,경기도 하남시 덕풍북로71번길 10 (덕풍동),경기도 하남시
16937,중학교,일반중학교,경기,광주·하남,하남시,동부중학교,본교,기존(원)교,129-78 ,경기도 하남시 신평로 . 15 (덕풍동),경기도 하남시
16938,중학교,일반중학교,경기,광주·하남,하남시,미사강변중학교,본교,기존(원)교,129-01 ,경기도 하남시 미사강변한강로 89 (선동),경기도 하남시
16939,중학교,일반중학교,경기,광주·하남,하남시,미사중학교,본교,기존(원)교,129-23 ,경기도 하남시 미사강변한강로334번길 70 (망월동. 미사중학교),경기도 하남시
16940,중학교,일반중학교,경기,광주·하남,하남시,신장중학교,본교,기존(원)교,129-46 ,경기도 하남시 대청로59번길 37 (신장동. 신장중학교),경기도 하남시
16941,중학교,일반중학교,경기,광주·하남,하남시,신평중학교,본교,기존(원)교,129-48 ,경기도 하남시 신장동로 57 (신장동. 신평중학교),경기도 하남시
16942,중학교,일반중학교,경기,광주·하남,하남시,위례중학교,본교,기존(원)교,130-14 ,경기도 하남시 위례순환로 343 . 위례중학교 (학암동),경기도 하남시
16943,중학교,일반중학교,경기,광주·하남,하남시,윤슬중학교,본교,기존(원)교,129-15 ,경기도 하남시 풍산로 168 . 윤슬중학교 (망월동),경기도 하남시
16944,중학교,일반중학교,경기,광주·하남,하남시,은가람중학교,본교,기존(원)교,129-01 ,경기도 하남시 미사강변한강로 9 (선동. 은가람중학교),경기도 하남시
16945,중학교,일반중학교,경기,광주·하남,하남시,하남중학교,본교,기존(원)교,129-55 ,경기도 하남시 천현로 113 . 하남중학교 (창우동),경기도 하남시
16946,중학교,일반중학교,경기,김포,김포시,감정중학교,본교,기존(원)교,101-05 ,경기도 김포시 감정로 25 (감정동. 감정중학교),경기도 김포시
16947,중학교,일반중학교,경기,김포,김포시,고창중학교,본교,기존(원)교,100-88 ,경기도 김포시 초당로 15 (장기동),경기도 김포시
16948,중학교,일반중학교,경기,김포,김포시,고촌중학교,본교,기존(원)교,101-24 ,경기도 김포시 고촌읍 신곡로 106 (고촌읍. 고촌중학교),경기도 김포시
16949,중학교,일반중학교,경기,김포,김포시,금파중학교,본교,기존(원)교,100-97 ,경기도 김포시 김포대로926번길 88-9 (북변동),경기도 김포시
16950,중학교,일반중학교,경기,김포,김포시,김포신곡중학교,본교,기존(원)교,101-29 ,경기도 김포시 고촌읍 수기로 54-20 김포신곡중학교,경기도 김포시
16951,중학교,일반중학교,경기,김포,김포시,김포여자중학교,본교,기존(원)교,101-07 ,경기도 김포시 봉화로 37-15 . 김포여자중학교 (사우동),경기도 김포시
16952,중학교,일반중학교,경기,김포,김포시,김포중학교,본교,기존(원)교,101-06 ,경기도 김포시 봉화로 83 . 김포중학교 (북변동),경기도 김포시
16953,중학교,일반중학교,경기,김포,김포시,김포한가람중학교,본교,기존(원)교,100-71 ,경기도 김포시 김포한강9로 140 . 김포한가람중학교 (구래동),경기도 김포시
16954,중학교,일반중학교,경기,김포,김포시,대곶중학교,본교,기존(원)교,100-39 ,경기도 김포시 대곶면 율생중앙로 8 (대곶면),경기도 김포시
16955,중학교,일반중학교,경기,김포,김포시,마송중학교,본교,기존(원)교,100-31 ,경기도 김포시 통진읍 서암로 7 . 마송중학교 (통진읍),경기도 김포시
16956,중학교,일반중학교,경기,김포,김포시,분진중학교,본교,기존(원)교,100-24 ,경기도 김포시 월곶면 애기봉로11번길 86 (월곶면.분진중학교),경기도 김포시
16957,중학교,일반중학교,경기,김포,김포시,신양중학교,본교,기존(원)교,100-56 ,경기도 김포시 양촌면 양곡4로 243 (양촌면.신양중학교),경기도 김포시
16958,중학교,일반중학교,경기,김포,김포시,양곡중학교,본교,기존(원)교,100-57 ,경기도 김포시 양촌읍 양곡4로 138 . 양곡중학교 (양촌읍),경기도 김포시
16959,중학교,일반중학교,경기,김포,김포시,양도중학교,본교,기존(원)교,101-13 ,경기도 김포시 양도로56번길 59-25 (풍무동),경기도 김포시
16960,중학교,일반중학교,경기,김포,김포시,운양중학교,본교,기존(원)교,100-79 ,경기도 김포시 김포한강2로24번길 50 (장기동),경기도 김포시
16961,중학교,일반중학교,경기,김포,김포시,은여울중학교,본교,기존(원)교,100-68 ,경기도 김포시 김포한강8로 173-48 (마산동),경기도 김포시
16962,중학교,일반중학교,경기,김포,김포시,장기중학교,본교,기존(원)교,100-82 ,경기도 김포시 청송로 5 (장기동.장기중학교),경기도 김포시
16963,중학교,일반중학교,경기,김포,김포시,통진중학교,본교,기존(원)교,100-32 ,경기도 김포시 통진읍 김포대로 2165 . 통진중학교 (통진읍. 통진중학교),경기도 김포시
16964,중학교,일반중학교,경기,김포,김포시,푸른솔중학교,본교,기존(원)교,100-81 ,경기도 김포시 김포한강2로 328 (장기동. 푸른솔중학교),경기도 김포시
16965,중학교,일반중학교,경기,김포,김포시,풍무중학교,본교,기존(원)교,101-20 ,경기도 김포시 유현로33번길 60 (풍무동.풍무중학교),경기도 김포시
16966,중학교,일반중학교,경기,김포,김포시,하늘빛중학교,본교,기존(원)교,100-73 ,경기도 김포시 김포한강11로 354 (운양동. 하늘빛중학교),경기도 김포시
16967,중학교,일반중학교,경기,김포,김포시,하성중학교,본교,기존(원)교,100-11 ,경기도 김포시 하성면 애기봉로806번길 30 . 하성중학교 (하성면),경기도 김포시
16968,중학교,일반중학교,경기,이천,이천시,대월중학교,본교,기존(원)교,173-43 ,경기도 이천시 대월면 대평로150번길 20 . 대월중학교 (대월면),경기도 이천시
16969,중학교,일반중학교,경기,이천,이천시,마장중학교,본교,기존(원)교,173-87 ,경기도 이천시 마장면 마도로 23 (마장면),경기도 이천시
16970,중학교,일반중학교,경기,이천,이천시,모가중학교,본교,기존(원)교,174-08 ,경기도 이천시 모가면 진상미로1385번길 114 . 모가중학교 (모가면),경기도 이천시
16971,중학교,일반중학교,경기,이천,이천시,백사중학교,본교,기존(원)교,173-10 ,경기도 이천시 백사면 이여로 309 . 백사중학교 (백사면),경기도 이천시
16972,중학교,일반중학교,경기,이천,이천시,부발중학교,본교,기존(원)교,173-21 ,경기도 이천시 부발읍 죽당로 21 . 부발중학교 (부발읍),경기도 이천시
16973,중학교,일반중학교,경기,이천,이천시,설봉중학교,본교,기존(원)교,173-58 ,경기도 이천시 향교로 117 (창전동),경기도 이천시
16974,중학교,일반중학교,경기,이천,이천시,율면중학교,본교,기존(원)교,174-23 ,경기도 이천시 율면 고당로 48 . 율면중학교 (율면),경기도 이천시
16975,중학교,일반중학교,경기,이천,이천시,이천경남중학교,본교,기존(원)교,174-11 ,경기도 이천시 설성면 설성로15번길 26 . 이천경남중학교 (설성면),경기도 이천시
16976,중학교,일반중학교,경기,이천,이천시,이천사동중학교,본교,기존(원)교,173-35 ,경기도 이천시 대월면 경충대로2050번길 68-13 . 이천사동중학교 (대월면),경기도 이천시
16977,중학교,일반중학교,경기,이천,이천시,이천송정중학교,본교,기존(원)교,173-44 ,경기도 이천시 영창로45번길 139 (송정동),경기도 이천시
16978,중학교,일반중학교,경기,이천,이천시,이천양정여자중학교,본교,기존(원)교,173-54 ,경기도 이천시 영창로 119 . 이천양정여자중학교 (관고동),경기도 이천시
16979,중학교,일반중학교,경기,이천,이천시,이천중학교,본교,기존(원)교,173-61 ,경기도 이천시 애련정로 50 . 이천중학교 (안흥동),경기도 이천시
16980,중학교,일반중학교,경기,이천,이천시,장호원중학교,본교,기존(원)교,174-19 ,경기도 이천시 장호원읍 샘재로 27-15 (장호원읍.장호원중학교),경기도 이천시
16981,중학교,일반중학교,경기,이천,이천시,증포중학교,본교,기존(원)교,173-51 ,경기도 이천시 애련정로 218 . 증포중학교 (증포동),경기도 이천시
16982,중학교,일반중학교,경기,이천,이천시,효양중학교,본교,기존(원)교,173-22 ,경기도 이천시 부발읍 대산로545번길 18 (부발읍),경기도 이천시
16983,중학교,일반중학교,경기,안성,안성시,공도중학교,본교,기존(원)교,175-60 ,경기도 안성시 공도읍 공도로 115-12 . 공도중학교 (공도읍),경기도 안성시
16984,중학교,일반중학교,경기,안성,안성시,만정중학교,본교,기존(원)교,175-50 ,경기도 안성시 공도읍 송원길 21-6 (공도읍),경기도 안성시
16985,중학교,일반중학교,경기,안성,안성시,명륜여자중학교,본교,기존(원)교,175-91 ,경기도 안성시 장기로103번길 22 . 명륜여자중학교 (낙원동),경기도 안성시
16986,중학교,일반중학교,경기,안성,안성시,비룡중학교,본교,기존(원)교,175-70 ,경기도 안성시 남파로 116 (당왕동.비룡중학교),경기도 안성시
16987,중학교,일반중학교,경기,안성,안성시,서운중학교,본교,기존(원)교,176-07 ,경기도 안성시 서운면 바우덕이로 25 (서운면),경기도 안성시
16988,중학교,일반중학교,경기,안성,안성시,안성여자중학교,본교,기존(원)교,175-90 ,경기도 안성시 중앙2길 111 . 안성여자중학교 (봉남동),경기도 안성시
16989,중학교,일반중학교,경기,안성,안성시,안성중학교,본교,기존(원)교,175-87 ,경기도 안성시 금산길 43 (금산동),경기도 안성시
16990,중학교,일반중학교,경기,안성,안성시,안청중학교,본교,기존(원)교,175-84 ,경기도 안성시 당목길 68 (당왕동. 안청중학교),경기도 안성시
16991,중학교,일반중학교,경기,안성,안성시,양성중학교,본교,기존(원)교,175-02 ,경기도 안성시 양성면 양성로 51 . 양성중학교 (양성면),경기도 안성시
16992,중학교,일반중학교,경기,안성,안성시,양진중학교,본교,기존(원)교,175-64 ,경기도 안성시 공도읍 진사1길 37 (공도읍. 양진중학교),경기도 안성시
16993,중학교,일반중학교,경기,안성,안성시,일죽중학교,본교,기존(원)교,175-29 ,경기도 안성시 일죽면 서동대로 7446 (일죽면.일죽종합고교),경기도 안성시
16994,중학교,일반중학교,경기,안성,안성시,죽산중학교,본교,기존(원)교,175-19 ,경기도 안성시 죽산면 죽산향교길 52-9 (죽산면),경기도 안성시
16995,중학교,일반중학교,경기,안성,안성시,한겨레중학교,본교,기존(원)교,175-24 ,경기도 안성시 죽산면 칠장로 107-9 (죽산면),경기도 안성시
16996,중학교,일반중학교,경기,여주,여주시,강천중학교,본교,기존(원)교,126-16 ,경기도 여주시 강천면 강문로 594 (강천면),경기도 여주시
16997,중학교,일반중학교,경기,여주,여주시,대신중학교,본교,기존(원)교,126-11 ,경기도 여주시 대신면 여양로 1196 . 대신중학교 (대신면),경기도 여주시
16998,중학교,일반중학교,경기,여주,여주시,상품중학교,본교,기존(원)교,126-03 ,경기도 여주시 산북면 상품1길 28 . 상품중학교 (산북면.상품중학교),경기도 여주시
16999,중학교,일반중학교,경기,여주,여주시,세정중학교,본교,기존(원)교,126-41 ,경기도 여주시 능서면 양화로 697 (능서면. 세정중학교),경기도 여주시
17000,중학교,일반중학교,경기,여주,여주시,세종중학교,본교,기존(원)교,126-50 ,경기도 여주시 세종로 204-17 (교동. 세종중학교),경기도 여주시
17001,중학교,일반중학교,경기,여주,여주시,여강중학교,본교,기존(원)교,126-14 ,경기도 여주시 북내면 여강로 337-8 여강중고등학교 (북내면. 여강중고등학교),경기도 여주시
17002,중학교,일반중학교,경기,여주,여주시,여주여자중학교,본교,기존(원)교,126-20 ,경기도 여주시 청심로 221 (상동. 여주여자중학교/세종고등학교),경기도 여주시
17003,중학교,일반중학교,경기,여주,여주시,여주제일중학교,본교,기존(원)교,126-61 ,경기도 여주시 가남읍 여주남로 1155-15 . 여주제일중학교 (가남읍),경기도 여주시
17004,중학교,일반중학교,경기,여주,여주시,여주중학교,본교,기존(원)교,126-43 ,경기도 여주시 능서면 농도원1길 78 (능서면.여주중학교),경기도 여주시
17005,중학교,일반중학교,경기,여주,여주시,이포중학교,본교,기존(원)교,126-04 ,경기도 여주시 흥천면 이여로 1075 (흥천면. 이포중고등학교),경기도 여주시
17006,중학교,일반중학교,경기,여주,여주시,점동중학교,본교,기존(원)교,126-67 ,경기도 여주시 점동면 청안로 152 . 점동중학교 (점동면. 점동중고교),경기도 여주시
17007,중학교,일반중학교,경기,여주,여주시,창명여자중학교,본교,기존(원)교,126-10 ,경기도 여주시 대신면 여양로 1416 (대신면. 경기관광고등학교),경기도 여주시
17008,중학교,일반중학교,경기,여주,여주시,흥천중학교,본교,기존(원)교,126-07 ,경기도 여주시 흥천면 흥천로 308-27 (흥천면. 흥천중학교),경기도 여주시
17009,중학교,일반중학교,경기,양평,양평군,강하중학교,본교,기존(원)교,125-74 ,경기도 양평군 강하면 왕창부로길 74-3 (강하면.강하중학교),경기도 양평군
17010,중학교,일반중학교,경기,양평,양평군,개군중학교,본교,기존(원)교,125-69 ,경기도 양평군 개군면 추읍로 15 (개군면),경기도 양평군
17011,중학교,일반중학교,경기,양평,양평군,국수중학교,본교,기존(원)교,125-82 ,경기도 양평군 양서면 대심상심길 13 . 국수중학교 (양서면),경기도 양평군
17012,중학교,일반중학교,경기,양평,양평군,단월중학교,본교,기존(원)교,125-29 ,경기도 양평군 단월면 보룡길 83 . 단월중학교 (단월면),경기도 양평군
17013,중학교,일반중학교,경기,양평,양평군,서종중학교,본교,기존(원)교,125-02 ,경기도 양평군 서종면 북한강로 854 . 서종중학교 (서종면),경기도 양평군
17014,중학교,일반중학교,경기,양평,양평군,양동중학교,본교,기존(원)교,125-39 ,경기도 양평군 양동면 학둔지윗길 47-7 . 양동중학교 (양동면),경기도 양평군
17015,중학교,일반중학교,경기,양평,양평군,양수중학교,본교,기존(원)교,125-84 ,경기도 양평군 양서면 용담3길 15 (양서면),경기도 양평군
17016,중학교,일반중학교,경기,양평,양평군,양일중학교,본교,기존(원)교,125-52 ,경기도 양평군 양평읍 관문2길 9 (양평읍),경기도 양평군
17017,중학교,일반중학교,경기,양평,양평군,양평중학교,본교,기존(원)교,125-51 ,경기도 양평군 양평읍 양평중학교길 29 (양평읍),경기도 양평군
17018,중학교,일반중학교,경기,양평,양평군,용문중학교,본교,기존(원)교,125-15 ,경기도 양평군 용문면 용문로 437 . 용문중고등학교 (용문면),경기도 양평군
17019,중학교,일반중학교,경기,양평,양평군,지평중학교,본교,기존(원)교,125-41 ,경기도 양평군 지평면 지평로 418 . 지평중학교 (지평면),경기도 양평군
17020,중학교,일반중학교,경기,양평,양평군,청운중학교,본교,기존(원)교,125-30 ,경기도 양평군 청운면 청운로 28 (청운면),경기도 양평군
17021,중학교,일반중학교,경기,고양,고양시,가람중학교,본교,기존(원)교,104-93 ,경기도 고양시 덕양구 화신로 122 (행신동.가람중학교),경기도 고양시
17022,중학교,일반중학교,경기,고양,고양시,고양송산중학교,본교,기존(원)교,102-10 ,경기도 고양시 일산서구 가좌2로 15 . 고양송산중학교 (가좌동),경기도 고양시
17023,중학교,일반중학교,경기,고양,고양시,고양제일중학교,본교,기존(원)교,102-86 ,경기도 고양시 덕양구 통일로 820 (관산동.고양제일중학교),경기도 고양시
17024,중학교,일반중학교,경기,고양,고양시,고양중학교,본교,기존(원)교,105-89 ,경기도 고양시 덕양구 동세로 82 (삼송동),경기도 고양시
17025,중학교,일반중학교,경기,고양,고양시,능곡중학교,본교,기존(원)교,105-15 ,경기도 고양시 덕양구 행당로11번길 48 (토당동),경기도 고양시
17026,중학교,일반중학교,경기,고양,고양시,대송중학교,본교,기존(원)교,102-19 ,경기도 고양시 일산서구 송포로 49 (대화동),경기도 고양시
17027,중학교,일반중학교,경기,고양,고양시,대화중학교,본교,기존(원)교,103-82 ,경기도 고양시 일산서구 고양대로 348 . 대화중학교 (대화동. 대화중학교),경기도 고양시
17028,중학교,일반중학교,경기,고양,고양시,덕양중학교,본교,기존(원)교,105-38 ,경기도 고양시 덕양구 중앙로176번길 18-29 (화전동),경기도 고양시
17029,중학교,일반중학교,경기,고양,고양시,덕이중학교,본교,기존(원)교,102-30 ,경기도 고양시 일산서구 하이파크3로 . 122 (덕이동),경기도 고양시
17030,중학교,일반중학교,경기,고양,고양시,도래울중학교,본교,기존(원)교,105-51 ,경기도 고양시 덕양구 도래울로 57 (도내동),경기도 고양시
17031,중학교,일반중학교,경기,고양,고양시,목암중학교,본교,기존(원)교,102-70 ,경기도 고양시 덕양구 푸른마을로 65 (고양동),경기도 고양시
17032,중학교,일반중학교,경기,고양,고양시,무원중학교,본교,기존(원)교,105-21 ,경기도 고양시 덕양구 무원로 45 (행신동),경기도 고양시
17033,중학교,일반중학교,경기,고양,고양시,발산중학교,본교,기존(원)교,103-61 ,경기도 고양시 일산서구 고봉로 99 (주엽동.발산중학교),경기도 고양시
17034,중학교,일반중학교,경기,고양,고양시,백마중학교,본교,기존(원)교,104-17 ,경기도 고양시 일산동구 강촌로 189 (마두동),경기도 고양시
17035,중학교,일반중학교,경기,고양,고양시,백석중학교,본교,기존(원)교,104-48 ,경기도 고양시 일산동구 호수로 404 (백석동. 백석중학교),경기도 고양시
17036,중학교,일반중학교,경기,고양,고양시,백신중학교,본교,기존(원)교,104-15 ,경기도 고양시 일산동구 강촌로 89 (마두동.백신중학교),경기도 고양시
17037,중학교,일반중학교,경기,고양,고양시,백양중학교,본교,기존(원)교,104-99 ,경기도 고양시 덕양구 화신로 236 (화정동. 백양중학교),경기도 고양시
17038,중학교,일반중학교,경기,고양,고양시,서정중학교,본교,기존(원)교,104-91 ,경기도 고양시 덕양구 서정마을로 22 (행신동),경기도 고양시
17039,중학교,일반중학교,경기,고양,고양시,성사중학교,본교,기존(원)교,102-94 ,경기도 고양시 덕양구 호국로 887 성사중학교 (성사동),경기도 고양시
17040,중학교,일반중학교,경기,고양,고양시,신능중학교,본교,기존(원)교,105-18 ,경기도 고양시 덕양구 충장로 78 (행신동),경기도 고양시
17041,중학교,일반중학교,경기,고양,고양시,신원중학교,본교,기존(원)교,105-67 ,경기도 고양시 덕양구 신원2로 6 (신원동),경기도 고양시
17042,중학교,일반중학교,경기,고양,고양시,신일중학교,본교,기존(원)교,103-56 ,경기도 고양시 일산서구 고봉로 177 (일산동),경기도 고양시
17043,중학교,일반중학교,경기,고양,고양시,안곡중학교,본교,기존(원)교,103-10 ,경기도 고양시 일산동구 하늘마을로 93 . 안곡중학교 (중산동),경기도 고양시
17044,중학교,일반중학교,경기,고양,고양시,오마중학교,본교,기존(원)교,103-71 ,경기도 고양시 일산서구 주엽로 213 (주엽동),경기도 고양시
17045,중학교,일반중학교,경기,고양,고양시,원당중학교,본교,기존(원)교,102-96 ,경기도 고양시 덕양구 마상로 1 (주교동),경기도 고양시
17046,중학교,일반중학교,경기,고양,고양시,일산동중학교,본교,기존(원)교,102-40 ,경기도 고양시 일산서구 현중로 48 . 일산동중학교 (탄현동. 일산동중학교),경기도 고양시
17047,중학교,일반중학교,경기,고양,고양시,일산양일중학교,본교,기존(원)교,103-23 ,경기도 고양시 일산동구 위시티3로 47 . 일산양일중학교 (식사동),경기도 고양시
17048,중학교,일반중학교,경기,고양,고양시,일산중학교,본교,기존(원)교,103-48 ,경기도 고양시 일산서구 원일로 53 (일산동),경기도 고양시
17049,중학교,일반중학교,경기,고양,고양시,장성중학교,본교,기존(원)교,103-67 ,경기도 고양시 일산서구 대산로 254 (대화동),경기도 고양시
17050,중학교,일반중학교,경기,고양,고양시,저동중학교,본교,기존(원)교,103-59 ,경기도 고양시 일산동구 무궁화로 159 . 저동중학교 (정발산동),경기도 고양시
17051,중학교,일반중학교,경기,고양,고양시,정발중학교,본교,기존(원)교,104-08 ,경기도 고양시 일산동구 정발산로 115 . 정발중학교 (마두동),경기도 고양시
17052,중학교,일반중학교,경기,고양,고양시,중산중학교,본교,기존(원)교,103-32 ,경기도 고양시 일산동구 탄중로 361 (중산동.중산중학교),경기도 고양시
17053,중학교,일반중학교,경기,고양,고양시,지도중학교,본교,기존(원)교,105-04 ,경기도 고양시 덕양구 성신로 46 . 지도중학교 (화정동),경기도 고양시
17054,중학교,일반중학교,경기,고양,고양시,풍동중학교,본교,기존(원)교,103-06 ,경기도 고양시 일산동구 숲속마을1로 101 . 풍동중학교 (풍동),경기도 고양시
17055,중학교,일반중학교,경기,고양,고양시,풍산중학교,본교,기존(원)교,103-07 ,경기도 고양시 일산동구 숲속마을1로 33 (풍동),경기도 고양시
17056,중학교,일반중학교,경기,고양,고양시,한수중학교,본교,기존(원)교,103-84 ,경기도 고양시 일산서구 주엽로 117 (주엽동),경기도 고양시
17057,중학교,일반중학교,경기,고양,고양시,행신중학교,본교,기존(원)교,105-30 ,경기도 고양시 덕양구 화신로 22 . 행신중학교 (행신동),경기도 고양시
17058,중학교,일반중학교,경기,고양,고양시,현산중학교,본교,기존(원)교,103-46 ,경기도 고양시 일산서구 일청로 85 (일산동. 현산중학교),경기도 고양시
17059,중학교,일반중학교,경기,고양,고양시,호곡중학교,본교,기존(원)교,102-49 ,경기도 고양시 일산서구 탄현로 110 (탄현동),경기도 고양시
17060,중학교,일반중학교,경기,고양,고양시,화수중학교,본교,기존(원)교,104-73 ,경기도 고양시 덕양구 화수로 47 (화정동. 화수중학교),경기도 고양시
17061,중학교,일반중학교,경기,고양,고양시,화정중학교,본교,기존(원)교,105-01 ,경기도 고양시 덕양구 화신로 343 (화정동.화정중학교),경기도 고양시
17062,중학교,일반중학교,경기,구리·남양주,남양주시,가운중학교,본교,기존(원)교,122-67 ,경기도 남양주시 가운로2길 74 (가운동.가운중학교),경기도 남양주시
17063,중학교,일반중학교,경기,구리·남양주,남양주시,광동중학교,본교,기존(원)교,120-15 ,경기도 남양주시 진접읍 장현로광동1길 10 (진접읍.광동중학교),경기도 남양주시
17064,중학교,일반중학교,경기,구리·남양주,남양주시,광릉중학교,본교,기존(원)교,120-21 ,경기도 남양주시 진접읍 진벌로 78-23 . 광릉중학교 (진접읍.광릉중학교),경기도 남양주시
17065,중학교,일반중학교,경기,구리·남양주,남양주시,금곡중학교,본교,기존(원)교,122-38 ,경기도 남양주시 경춘로 1008 (금곡동),경기도 남양주시
