법정동,학제,설립,학교수,학생수_계,교원수_총계_계,입학자_계,졸업자_계,진학자_계,일반고_계,특목고_계,특성화고_계,자율고_계,기타_고등학교_계,국내_전문대학_계,국내_교육대학_계,국내_대학_계,국내_각종학교_계,국외_전문대학_계,국외_대학_계
경기 연천군,  (일반고),공립,2,1156,102,375,413,312,0,0,0,0,0,139,0,173,0,0,0
경기 연천군,  (일반고),소계,2,1156,102,375,413,312,0,0,0,0,0,139,0,173,0,0,0
경기 연천군,각종학교,사립,1,29,3,12,6,6,0,0,0,0,0,0,0,0,0,0,0
경기 연천군,각종학교,소계,1,29,3,12,6,6,0,0,0,0,0,0,0,0,0,0,0
경기 연천군,소계,공립,33,4347,432,1101,1380,1071,282,3,120,1,3,139,0,173,0,0,0
경기 연천군,소계,사립,3,197,16,96,139,6,0,0,0,0,0,0,0,0,0,0,0
경기 연천군,소계,소계,36,4544,448,1197,1519,1077,282,3,120,1,3,139,0,173,0,0,0
경기 소계,유치원,공립,1117,42447,2989,26046,35196,0,0,0,0,0,0,0,0,0,0,0,0
경기 소계,유치원,사립,1071,148846,10213,70248,102061,0,0,0,0,0,0,0,0,0,0,0,0
경기 소계,유치원,소계,2188,191293,13202,96294,137257,0,0,0,0,0,0,0,0,0,0,0,0
경기 소계,초등학교,공립,1210,731575,42470,124383,121173,121138,0,0,0,0,0,0,0,0,0,0,0
경기 소계,초등학교,사립,3,1784,99,318,283,283,0,0,0,0,0,0,0,0,0,0,0
경기 소계,초등학교,소계,1213,733359,42569,124701,121456,121421,0,0,0,0,0,0,0,0,0,0,0
경기 소계,중학교,공립,526,370846,23936,110858,134323,134029,106188,4126,19661,3563,491,0,0,0,0,0,0
경기 소계,중학교,사립,87,38964,2574,12428,14440,14402,10469,289,3475,113,56,0,0,0,0,0,0
경기 소계,중학교,소계,613,409810,26510,123286,148763,148431,116657,4415,23136,3676,547,0,0,0,0,0,0
경기 소계,고등학교,공립,324,318520,24277,105840,105080,74944,0,0,0,0,0,30562,264,43177,809,21,111
경기 소계,고등학교,사립,136,126034,8719,41096,44244,29688,0,0,0,0,0,10473,164,18421,336,20,274
경기 소계,고등학교,소계,460,444554,32996,146936,149324,104632,0,0,0,0,0,41035,428,61598,1145,41,385
경기 소계,  (일반고),공립,261,272151,19963,90621,89732,67600,0,0,0,0,0,26952,228,39640,671,17,92
경기 소계,  (일반고),사립,91,89245,6005,29317,31175,23751,0,0,0,0,0,8068,134,15160,304,1,84
경기 소계,  (일반고),소계,352,361396,25968,119938,120907,91351,0,0,0,0,0,35020,362,54800,975,18,176
경기 소계,  (특목고),공립,11,5663,655,1961,1853,1137,0,0,0,0,0,47,22,1045,13,1,9
경기 소계,  (특목고),사립,9,6831,433,2240,2551,1689,0,0,0,0,0,88,18,1509,1,0,73
경기 소계,  (특목고),소계,20,12494,1088,4201,4404,2826,0,0,0,0,0,135,40,2554,14,1,82
경기 소계,  (특성화고),공립,41,31372,2921,10182,10546,3964,0,0,0,0,0,2960,0,867,124,3,10
경기 소계,  (특성화고),사립,34,27142,2129,8766,9507,3538,0,0,0,0,0,2316,4,1142,31,19,26
경기 소계,  (특성화고),소계,75,58514,5050,18948,20053,7502,0,0,0,0,0,5276,4,2009,155,22,36
경기 소계,  (자율고),공립,11,9334,738,3076,2949,2243,0,0,0,0,0,603,14,1625,1,0,0
경기 소계,  (자율고),사립,2,2816,152,773,1011,710,0,0,0,0,0,1,8,610,0,0,91
경기 소계,  (자율고),소계,13,12150,890,3849,3960,2953,0,0,0,0,0,604,22,2235,1,0,91
경기 소계,특수학교,국립,2,390,130,125,122,0,0,0,0,0,0,0,0,0,0,0,0
경기 소계,특수학교,공립,9,1894,706,573,579,16,0,0,0,0,0,0,0,0,0,0,0
경기 소계,특수학교,사립,21,2121,796,627,705,10,0,0,0,0,0,0,0,0,0,0,0
경기 소계,특수학교,소계,32,4405,1632,1325,1406,26,0,0,0,0,0,0,0,0,0,0,0
경기 소계,고등공민학교,사립,1,47,5,21,26,26,0,0,0,0,0,0,0,0,0,0,0
경기 소계,고등공민학교,소계,1,47,5,21,26,26,0,0,0,0,0,0,0,0,0,0,0
경기 소계,각종학교,공립,1,17,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0
경기 소계,각종학교,사립,7,1827,126,577,512,509,0,0,0,0,0,0,0,0,0,0,0
경기 소계,각종학교,소계,8,1844,137,594,512,509,0,0,0,0,0,0,0,0,0,0,0
경기 소계,소계,국립,2,390,130,125,122,0,0,0,0,0,0,0,0,0,0,0,0
경기 소계,소계,공립,3187,1465299,94389,367717,396351,330127,106188,4126,19661,3563,491,30562,264,43177,809,21,111
경기 소계,소계,사립,1326,319623,22532,125315,162271,44918,10469,289,3475,113,56,10473,164,18421,336,20,274
경기 소계,소계,소계,4515,1785312,117051,493157,558744,375045,116657,4415,23136,3676,547,41035,428,61598,1145,41,385
강원 춘천시,유치원,공립,24,665,59,370,342,0,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,유치원,사립,19,2549,208,1189,1675,0,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,유치원,소계,43,3214,267,1559,2017,0,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,초등학교,국립,1,444,26,74,85,85,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,초등학교,공립,38,14305,990,2324,2664,2663,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,초등학교,사립,1,224,11,51,27,27,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,초등학교,소계,40,14973,1027,2449,2776,2775,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,중학교,공립,16,8351,556,2458,3021,3019,1998,103,906,5,7,0,0,0,0,0,0
강원 춘천시,중학교,사립,2,1133,74,346,396,395,255,11,124,2,3,0,0,0,0,0,0
강원 춘천시,중학교,소계,18,9484,630,2804,3417,3414,2253,114,1030,7,10,0,0,0,0,0,0
강원 춘천시,고등학교,국립,1,1014,67,327,348,278,0,0,0,0,0,17,1,259,1,0,0
강원 춘천시,고등학교,공립,8,6280,539,2018,2132,1361,0,0,0,0,0,553,14,791,0,1,2
강원 춘천시,고등학교,사립,5,3571,237,1175,1242,1114,0,0,0,0,0,347,3,738,24,1,1
강원 춘천시,고등학교,소계,14,10865,843,3520,3722,2753,0,0,0,0,0,917,18,1788,25,2,3
강원 춘천시,  (일반고),국립,1,1014,67,327,348,278,0,0,0,0,0,17,1,259,1,0,0
강원 춘천시,  (일반고),공립,3,3267,221,1062,1105,913,0,0,0,0,0,181,14,716,0,0,2
강원 춘천시,  (일반고),사립,4,3502,218,1151,1207,1095,0,0,0,0,0,344,3,723,24,1,0
강원 춘천시,  (일반고),소계,8,7783,506,2540,2660,2286,0,0,0,0,0,542,18,1698,25,1,2
강원 춘천시,  (특목고),공립,1,222,28,76,61,50,0,0,0,0,0,13,0,37,0,0,0
강원 춘천시,  (특목고),소계,1,222,28,76,61,50,0,0,0,0,0,13,0,37,0,0,0
강원 춘천시,  (특성화고),공립,4,2791,290,880,966,398,0,0,0,0,0,359,0,38,0,1,0
강원 춘천시,  (특성화고),사립,1,69,19,24,35,19,0,0,0,0,0,3,0,15,0,0,1
강원 춘천시,  (특성화고),소계,5,2860,309,904,1001,417,0,0,0,0,0,362,0,53,0,1,1
강원 춘천시,특수학교,공립,2,207,110,57,75,2,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,특수학교,사립,1,103,40,30,25,3,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,특수학교,소계,3,310,150,87,100,5,0,0,0,0,0,0,0,0,0,0,0
강원 춘천시,소계,국립,2,1458,93,401,433,363,0,0,0,0,0,17,1,259,1,0,0
강원 춘천시,소계,공립,88,29808,2254,7227,8234,7045,1998,103,906,5,7,553,14,791,0,1,2
강원 춘천시,소계,사립,28,7580,570,2791,3365,1539,255,11,124,2,3,347,3,738,24,1,1
강원 춘천시,소계,소계,118,38846,2917,10419,12032,8947,2253,114,1030,7,10,917,18,1788,25,2,3
강원 원주시,유치원,국립,1,65,5,29,25,0,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,유치원,공립,36,1168,88,759,1017,0,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,유치원,사립,34,3766,278,1724,2931,0,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,유치원,소계,71,4999,371,2512,3973,0,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,초등학교,공립,47,18898,1289,3016,3332,3332,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,초등학교,사립,1,462,21,79,74,74,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,초등학교,소계,48,19360,1310,3095,3406,3406,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,중학교,공립,16,9082,632,2683,3435,3425,2610,118,650,31,16,0,0,0,0,0,0
강원 원주시,중학교,사립,6,2519,167,755,874,866,675,27,159,4,1,0,0,0,0,0,0
강원 원주시,중학교,소계,22,11601,799,3438,4309,4291,3285,145,809,35,17,0,0,0,0,0,0
강원 원주시,고등학교,공립,10,8062,596,2658,2596,1792,0,0,0,0,0,520,8,1263,0,0,1
강원 원주시,고등학교,사립,5,4877,283,1621,1677,1443,0,0,0,0,0,303,6,1119,14,0,1
강원 원주시,고등학교,소계,15,12939,879,4279,4273,3235,0,0,0,0,0,823,14,2382,14,0,2
강원 원주시,  (일반고),공립,5,5142,328,1674,1694,1447,0,0,0,0,0,297,8,1141,0,0,1
강원 원주시,  (일반고),사립,5,4877,283,1621,1677,1443,0,0,0,0,0,303,6,1119,14,0,1
강원 원주시,  (일반고),소계,10,10019,611,3295,3371,2890,0,0,0,0,0,600,14,2260,14,0,2
강원 원주시,  (특목고),공립,2,484,85,182,164,53,0,0,0,0,0,0,0,53,0,0,0
강원 원주시,  (특목고),소계,2,484,85,182,164,53,0,0,0,0,0,0,0,53,0,0,0
강원 원주시,  (특성화고),공립,3,2436,183,802,738,292,0,0,0,0,0,223,0,69,0,0,0
강원 원주시,  (특성화고),소계,3,2436,183,802,738,292,0,0,0,0,0,223,0,69,0,0,0
강원 원주시,특수학교,공립,1,264,102,93,88,0,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,특수학교,소계,1,264,102,93,88,0,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,소계,국립,1,65,5,29,25,0,0,0,0,0,0,0,0,0,0,0,0
강원 원주시,소계,공립,110,37474,2707,9209,10468,8549,2610,118,650,31,16,520,8,1263,0,0,1
강원 원주시,소계,사립,46,11624,749,4179,5556,2383,675,27,159,4,1,303,6,1119,14,0,1
강원 원주시,소계,소계,157,49163,3461,13417,16049,10932,3285,145,809,35,17,823,14,2382,14,0,2
강원 강릉시,유치원,공립,31,730,62,435,392,0,0,0,0,0,0,0,0,0,0,0,0
강원 강릉시,유치원,사립,13,1157,102,595,542,0,0,0,0,0,0,0,0,0,0,0,0
강원 강릉시,유치원,소계,44,1887,164,1030,934,0,0,0,0,0,0,0,0,0,0,0,0
강원 강릉시,초등학교,공립,35,10789,765,1640,2069,2069,0,0,0,0,0,0,0,0,0,0,0
강원 강릉시,초등학교,소계,35,10789,765,1640,2069,2069,0,0,0,0,0,0,0,0,0,0,0
강원 강릉시,중학교,공립,12,7002,452,2051,2645,2638,2115,104,400,11,8,0,0,0,0,0,0
강원 강릉시,중학교,소계,12,7002,452,2051,2645,2638,2115,104,400,11,8,0,0,0,0,0,0
강원 강릉시,고등학교,공립,8,5153,442,1693,1783,1387,0,0,0,0,0,445,11,910,20,0,1
강원 강릉시,고등학교,사립,3,2768,187,917,978,884,0,0,0,0,0,305,5,572,0,0,2
강원 강릉시,고등학교,소계,11,7921,629,2610,2761,2271,0,0,0,0,0,750,16,1482,20,0,3
강원 강릉시,  (일반고),공립,5,3711,285,1200,1344,1197,0,0,0,0,0,349,11,821,15,0,1
강원 강릉시,  (일반고),사립,3,2768,187,917,978,884,0,0,0,0,0,305,5,572,0,0,2
강원 강릉시,  (일반고),소계,8,6479,472,2117,2322,2081,0,0,0,0,0,654,16,1393,15,0,3
강원 강릉시,  (특목고),공립,1,270,28,103,93,74,0,0,0,0,0,5,0,64,5,0,0
강원 강릉시,  (특목고),소계,1,270,28,103,93,74,0,0,0,0,0,5,0,64,5,0,0
강원 강릉시,  (특성화고),공립,2,1172,129,390,346,116,0,0,0,0,0,91,0,25,0,0,0
강원 강릉시,  (특성화고),소계,2,1172,129,390,346,116,0,0,0,0,0,91,0,25,0,0,0
강원 강릉시,특수학교,공립,1,161,69,59,65,0,0,0,0,0,0,0,0,0,0,0,0
강원 강릉시,특수학교,소계,1,161,69,59,65,0,0,0,0,0,0,0,0,0,0,0,0
강원 강릉시,소계,공립,87,23835,1790,5878,6954,6094,2115,104,400,11,8,445,11,910,20,0,1
강원 강릉시,소계,사립,16,3925,289,1512,1520,884,0,0,0,0,0,305,5,572,0,0,2
강원 강릉시,소계,소계,103,27760,2079,7390,8474,6978,2115,104,400,11,8,750,16,1482,20,0,3
강원 동해시,유치원,공립,11,292,25,202,149,0,0,0,0,0,0,0,0,0,0,0,0
강원 동해시,유치원,사립,11,1107,74,492,379,0,0,0,0,0,0,0,0,0,0,0,0
강원 동해시,유치원,소계,22,1399,99,694,528,0,0,0,0,0,0,0,0,0,0,0,0
강원 동해시,초등학교,공립,13,5129,333,781,902,902,0,0,0,0,0,0,0,0,0,0,0
강원 동해시,초등학교,사립,1,206,12,51,15,15,0,0,0,0,0,0,0,0,0,0,0
강원 동해시,초등학교,소계,14,5335,345,832,917,917,0,0,0,0,0,0,0,0,0,0,0
강원 동해시,중학교,공립,5,2705,198,763,1099,1098,916,42,135,2,3,0,0,0,0,0,0
강원 동해시,중학교,사립,2,440,35,130,145,145,119,8,2,0,16,0,0,0,0,0,0
강원 동해시,중학교,소계,7,3145,233,893,1244,1243,1035,50,137,2,19,0,0,0,0,0,0
강원 동해시,고등학교,공립,4,2519,193,846,779,634,0,0,0,0,0,221,4,402,7,0,0
강원 동해시,고등학교,사립,2,1048,81,347,352,309,0,0,0,0,0,135,2,172,0,0,0
강원 동해시,고등학교,소계,6,3567,274,1193,1131,943,0,0,0,0,0,356,6,574,7,0,0
강원 동해시,  (일반고),공립,3,2141,154,737,650,594,0,0,0,0,0,190,4,393,7,0,0
강원 동해시,  (일반고),사립,2,1048,81,347,352,309,0,0,0,0,0,135,2,172,0,0,0
강원 동해시,  (일반고),소계,5,3189,235,1084,1002,903,0,0,0,0,0,325,6,565,7,0,0
강원 동해시,  (특성화고),공립,1,378,39,109,129,40,0,0,0,0,0,31,0,9,0,0,0
강원 동해시,  (특성화고),소계,1,378,39,109,129,40,0,0,0,0,0,31,0,9,0,0,0
강원 동해시,소계,공립,33,10645,749,2592,2929,2634,916,42,135,2,3,221,4,402,7,0,0
강원 동해시,소계,사립,16,2801,202,1020,891,469,119,8,2,0,16,135,2,172,0,0,0
강원 동해시,소계,소계,49,13446,951,3612,3820,3103,1035,50,137,2,19,356,6,574,7,0,0
강원 태백시,유치원,공립,11,299,26,166,246,0,0,0,0,0,0,0,0,0,0,0,0
강원 태백시,유치원,사립,4,247,19,104,225,0,0,0,0,0,0,0,0,0,0,0,0
강원 태백시,유치원,소계,15,546,45,270,471,0,0,0,0,0,0,0,0,0,0,0,0
강원 태백시,초등학교,공립,12,2363,225,402,415,414,0,0,0,0,0,0,0,0,0,0,0
강원 태백시,초등학교,소계,12,2363,225,402,415,414,0,0,0,0,0,0,0,0,0,0,0
강원 태백시,중학교,공립,7,1392,120,401,456,455,339,14,97,2,3,0,0,0,0,0,0
강원 태백시,중학교,소계,7,1392,120,401,456,455,339,14,97,2,3,0,0,0,0,0,0
강원 태백시,고등학교,공립,5,1643,177,540,532,399,0,0,0,0,0,154,1,240,4,0,0
강원 태백시,고등학교,소계,5,1643,177,540,532,399,0,0,0,0,0,154,1,240,4,0,0
강원 태백시,  (일반고),공립,3,1002,93,327,349,335,0,0,0,0,0,97,1,235,2,0,0
강원 태백시,  (일반고),소계,3,1002,93,327,349,335,0,0,0,0,0,97,1,235,2,0,0
강원 태백시,  (특성화고),공립,2,641,84,213,183,64,0,0,0,0,0,57,0,5,2,0,0
강원 태백시,  (특성화고),소계,2,641,84,213,183,64,0,0,0,0,0,57,0,5,2,0,0
강원 태백시,특수학교,사립,1,95,31,36,34,0,0,0,0,0,0,0,0,0,0,0,0
강원 태백시,특수학교,소계,1,95,31,36,34,0,0,0,0,0,0,0,0,0,0,0,0
강원 태백시,소계,공립,35,5697,548,1509,1649,1268,339,14,97,2,3,154,1,240,4,0,0
강원 태백시,소계,사립,5,342,50,140,259,0,0,0,0,0,0,0,0,0,0,0,0
강원 태백시,소계,소계,40,6039,598,1649,1908,1268,339,14,97,2,3,154,1,240,4,0,0
강원 속초시,유치원,공립,6,373,29,249,257,0,0,0,0,0,0,0,0,0,0,0,0
강원 속초시,유치원,사립,3,221,17,128,154,0,0,0,0,0,0,0,0,0,0,0,0
강원 속초시,유치원,소계,9,594,46,377,411,0,0,0,0,0,0,0,0,0,0,0,0
강원 속초시,초등학교,공립,12,4275,302,641,859,859,0,0,0,0,0,0,0,0,0,0,0
강원 속초시,초등학교,소계,12,4275,302,641,859,859,0,0,0,0,0,0,0,0,0,0,0
강원 속초시,중학교,공립,4,3124,206,1176,1098,1095,975,26,76,2,16,0,0,0,0,0,0
강원 속초시,중학교,소계,4,3124,206,1176,1098,1095,975,26,76,2,16,0,0,0,0,0,0
강원 속초시,고등학교,공립,3,3051,206,970,1017,845,0,0,0,0,0,265,6,572,0,0,2
강원 속초시,고등학교,소계,3,3051,206,970,1017,845,0,0,0,0,0,265,6,572,0,0,2
강원 속초시,  (일반고),공립,3,3051,206,970,1017,845,0,0,0,0,0,265,6,572,0,0,2
강원 속초시,  (일반고),소계,3,3051,206,970,1017,845,0,0,0,0,0,265,6,572,0,0,2
강원 속초시,특수학교,공립,1,100,46,8,39,0,0,0,0,0,0,0,0,0,0,0,0
강원 속초시,특수학교,소계,1,100,46,8,39,0,0,0,0,0,0,0,0,0,0,0,0
강원 속초시,소계,공립,26,10923,789,3044,3270,2799,975,26,76,2,16,265,6,572,0,0,2
강원 속초시,소계,사립,3,221,17,128,154,0,0,0,0,0,0,0,0,0,0,0,0
강원 속초시,소계,소계,29,11144,806,3172,3424,2799,975,26,76,2,16,265,6,572,0,0,2
강원 삼척시,유치원,공립,12,334,38,165,158,0,0,0,0,0,0,0,0,0,0,0,0
강원 삼척시,유치원,사립,6,514,32,203,213,0,0,0,0,0,0,0,0,0,0,0,0
강원 삼척시,유치원,소계,18,848,70,368,371,0,0,0,0,0,0,0,0,0,0,0,0
강원 삼척시,초등학교,공립,19,2933,293,454,596,596,0,0,0,0,0,0,0,0,0,0,0
강원 삼척시,초등학교,소계,19,2933,293,454,596,596,0,0,0,0,0,0,0,0,0,0,0
강원 삼척시,중학교,공립,12,1485,183,458,570,570,492,29,47,1,1,0,0,0,0,0,0
강원 삼척시,중학교,사립,1,352,24,114,129,129,121,6,2,0,0,0,0,0,0,0,0
강원 삼척시,중학교,소계,13,1837,207,572,699,699,613,35,49,1,1,0,0,0,0,0,0
강원 삼척시,고등학교,공립,8,1846,212,588,630,484,0,0,0,0,0,106,2,182,194,0,0
강원 삼척시,고등학교,사립,1,295,22,99,103,89,0,0,0,0,0,51,3,32,3,0,0
강원 삼척시,고등학교,소계,9,2141,234,687,733,573,0,0,0,0,0,157,5,214,197,0,0
강원 삼척시,  (일반고),공립,6,1550,158,484,526,466,0,0,0,0,0,89,2,181,194,0,0
강원 삼척시,  (일반고),사립,1,295,22,99,103,89,0,0,0,0,0,51,3,32,3,0,0
강원 삼척시,  (일반고),소계,7,1845,180,583,629,555,0,0,0,0,0,140,5,213,197,0,0
강원 삼척시,  (특목고),공립,1,231,38,80,85,12,0,0,0,0,0,11,0,1,0,0,0
강원 삼척시,  (특목고),소계,1,231,38,80,85,12,0,0,0,0,0,11,0,1,0,0,0
강원 삼척시,  (특성화고),공립,1,65,16,24,19,6,0,0,0,0,0,6,0,0,0,0,0
강원 삼척시,  (특성화고),소계,1,65,16,24,19,6,0,0,0,0,0,6,0,0,0,0,0
강원 삼척시,소계,공립,51,6598,726,1665,1954,1650,492,29,47,1,1,106,2,182,194,0,0
강원 삼척시,소계,사립,8,1161,78,416,445,218,121,6,2,0,0,51,3,32,3,0,0
강원 삼척시,소계,소계,59,7759,804,2081,2399,1868,613,35,49,1,1,157,5,214,197,0,0
강원 홍천군,유치원,공립,21,383,41,202,295,0,0,0,0,0,0,0,0,0,0,0,0
강원 홍천군,유치원,사립,4,315,31,105,218,0,0,0,0,0,0,0,0,0,0,0,0
강원 홍천군,유치원,소계,25,698,72,307,513,0,0,0,0,0,0,0,0,0,0,0,0
강원 홍천군,초등학교,공립,25,3070,398,495,573,573,0,0,0,0,0,0,0,0,0,0,0
강원 홍천군,초등학교,소계,25,3070,398,495,573,573,0,0,0,0,0,0,0,0,0,0,0
강원 홍천군,중학교,공립,10,1869,185,558,717,713,548,18,144,0,3,0,0,0,0,0,0
강원 홍천군,중학교,사립,1,47,9,18,15,15,7,1,7,0,0,0,0,0,0,0,0
강원 홍천군,중학교,소계,11,1916,194,576,732,728,555,19,151,0,3,0,0,0,0,0,0
강원 홍천군,고등학교,공립,6,2295,200,755,694,535,0,0,0,0,0,201,3,324,7,0,0
강원 홍천군,고등학교,사립,1,52,11,20,18,14,0,0,0,0,0,7,0,7,0,0,0
강원 홍천군,고등학교,소계,7,2347,211,775,712,549,0,0,0,0,0,208,3,331,7,0,0
강원 홍천군,  (일반고),공립,4,1726,128,556,540,503,0,0,0,0,0,178,3,315,7,0,0
강원 홍천군,  (일반고),소계,4,1726,128,556,540,503,0,0,0,0,0,178,3,315,7,0,0
강원 홍천군,  (특성화고),공립,2,569,72,199,154,32,0,0,0,0,0,23,0,9,0,0,0
강원 홍천군,  (특성화고),사립,1,52,11,20,18,14,0,0,0,0,0,7,0,7,0,0,0
강원 홍천군,  (특성화고),소계,3,621,83,219,172,46,0,0,0,0,0,30,0,16,0,0,0
강원 홍천군,소계,공립,62,7617,824,2010,2279,1821,548,18,144,0,3,201,3,324,7,0,0
강원 홍천군,소계,사립,6,414,51,143,251,29,7,1,7,0,0,7,0,7,0,0,0
강원 홍천군,소계,소계,68,8031,875,2153,2530,1850,555,19,151,0,3,208,3,331,7,0,0
강원 횡성군,유치원,공립,11,139,17,80,98,0,0,0,0,0,0,0,0,0,0,0,0
강원 횡성군,유치원,사립,2,165,10,65,117,0,0,0,0,0,0,0,0,0,0,0,0
강원 횡성군,유치원,소계,13,304,27,145,215,0,0,0,0,0,0,0,0,0,0,0,0
강원 횡성군,초등학교,공립,16,1829,226,292,318,317,0,0,0,0,0,0,0,0,0,0,0
강원 횡성군,초등학교,소계,16,1829,226,292,318,317,0,0,0,0,0,0,0,0,0,0,0
강원 횡성군,중학교,공립,9,652,114,198,296,293,255,3,33,0,2,0,0,0,0,0,0
강원 횡성군,중학교,사립,1,298,23,105,99,99,87,2,7,0,3,0,0,0,0,0,0
강원 횡성군,중학교,소계,10,950,137,303,395,392,342,5,40,0,5,0,0,0,0,0,0
강원 횡성군,고등학교,공립,6,1115,128,390,422,356,0,0,0,0,0,166,2,188,0,0,0
강원 횡성군,고등학교,사립,1,455,42,157,147,127,0,0,0,0,0,0,0,85,0,0,42
강원 횡성군,고등학교,소계,7,1570,170,547,569,483,0,0,0,0,0,166,2,273,0,0,42
강원 횡성군,  (일반고),공립,5,1069,114,344,422,356,0,0,0,0,0,166,2,188,0,0,0
강원 횡성군,  (일반고),소계,5,1069,114,344,422,356,0,0,0,0,0,166,2,188,0,0,0
강원 횡성군,  (특성화고),공립,1,46,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0
강원 횡성군,  (특성화고),소계,1,46,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0
강원 횡성군,  (자율고),사립,1,455,42,157,147,127,0,0,0,0,0,0,0,85,0,0,42
강원 횡성군,  (자율고),소계,1,455,42,157,147,127,0,0,0,0,0,0,0,85,0,0,42
강원 횡성군,소계,공립,42,3735,485,960,1134,966,255,3,33,0,2,166,2,188,0,0,0
강원 횡성군,소계,사립,4,918,75,327,363,226,87,2,7,0,3,0,0,85,0,0,42
강원 횡성군,소계,소계,46,4653,560,1287,1497,1192,342,5,40,0,5,166,2,273,0,0,42
강원 영월군,유치원,공립,12,225,27,116,170,0,0,0,0,0,0,0,0,0,0,0,0
강원 영월군,유치원,사립,3,123,12,46,157,0,0,0,0,0,0,0,0,0,0,0,0
강원 영월군,유치원,소계,15,348,39,162,327,0,0,0,0,0,0,0,0,0,0,0,0
강원 영월군,초등학교,공립,13,1529,206,232,286,285,0,0,0,0,0,0,0,0,0,0,0
강원 영월군,초등학교,소계,13,1529,206,232,286,285,0,0,0,0,0,0,0,0,0,0,0
강원 영월군,중학교,공립,10,672,117,181,239,238,180,19,39,0,0,0,0,0,0,0,0
강원 영월군,중학교,사립,1,298,24,100,97,97,66,4,26,1,0,0,0,0,0,0,0
강원 영월군,중학교,소계,11,970,141,281,336,335,246,23,65,1,0,0,0,0,0,0,0
강원 영월군,고등학교,공립,5,858,111,268,269,206,0,0,0,0,0,74,1,127,4,0,0
강원 영월군,고등학교,사립,1,427,43,129,136,116,0,0,0,0,0,23,1,90,2,0,0
강원 영월군,고등학교,소계,6,1285,154,397,405,322,0,0,0,0,0,97,2,217,6,0,0
강원 영월군,  (일반고),공립,4,555,75,173,181,173,0,0,0,0,0,53,1,119,0,0,0
강원 영월군,  (일반고),사립,1,427,43,129,136,116,0,0,0,0,0,23,1,90,2,0,0
강원 영월군,  (일반고),소계,5,982,118,302,317,289,0,0,0,0,0,76,2,209,2,0,0
강원 영월군,  (특성화고),공립,1,303,36,95,88,33,0,0,0,0,0,21,0,8,4,0,0
강원 영월군,  (특성화고),소계,1,303,36,95,88,33,0,0,0,0,0,21,0,8,4,0,0
강원 영월군,소계,공립,40,3284,461,797,964,729,180,19,39,0,0,74,1,127,4,0,0
강원 영월군,소계,사립,5,848,79,275,390,213,66,4,26,1,0,23,1,90,2,0,0
강원 영월군,소계,소계,45,4132,540,1072,1354,942,246,23,65,1,0,97,2,217,6,0,0
강원 평창군,유치원,공립,14,325,27,164,195,0,0,0,0,0,0,0,0,0,0,0,0
강원 평창군,유치원,사립,3,74,9,33,50,0,0,0,0,0,0,0,0,0,0,0,0
강원 평창군,유치원,소계,17,399,36,197,245,0,0,0,0,0,0,0,0,0,0,0,0
강원 평창군,초등학교,공립,20,1873,245,313,339,339,0,0,0,0,0,0,0,0,0,0,0
강원 평창군,초등학교,소계,20,1873,245,313,339,339,0,0,0,0,0,0,0,0,0,0,0
강원 평창군,중학교,공립,8,1076,129,326,409,403,316,23,64,0,0,0,0,0,0,0,0
강원 평창군,중학교,소계,8,1076,129,326,409,403,316,23,64,0,0,0,0,0,0,0,0
강원 평창군,고등학교,공립,4,923,94,285,317,276,0,0,0,0,0,109,0,165,2,0,0
강원 평창군,고등학교,사립,1,156,22,50,37,32,0,0,0,0,0,10,0,21,0,0,1
강원 평창군,고등학교,소계,5,1079,116,335,354,308,0,0,0,0,0,119,0,186,2,0,1
강원 평창군,  (일반고),공립,4,923,94,285,317,276,0,0,0,0,0,109,0,165,2,0,0
강원 평창군,  (일반고),사립,1,156,22,50,37,32,0,0,0,0,0,10,0,21,0,0,1
강원 평창군,  (일반고),소계,5,1079,116,335,354,308,0,0,0,0,0,119,0,186,2,0,1
강원 평창군,소계,공립,46,4197,495,1088,1260,1018,316,23,64,0,0,109,0,165,2,0,0
강원 평창군,소계,사립,4,230,31,83,87,32,0,0,0,0,0,10,0,21,0,0,1
강원 평창군,소계,소계,50,4427,526,1171,1347,1050,316,23,64,0,0,119,0,186,2,0,1
