"시군구별(1)",시군구별(2),2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018
"시군구별(1)",시군구별(2),계,직장,직장,직장,지역,계,직장,직장,직장,지역,계,직장,직장,직장,지역
"시군구별(1)",시군구별(2),소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계,소계,소계,근로자,공·교,소계
"강원",춘천시,213024340,173364837,122704417,50660420,39659503,229514065,188539122,134884906,53654216,40974942,245825159,204607227,148480061,56127166,41217932
"강원",원주시,265060718,214234781,176716426,37518355,50825937,288607230,235531007,195895838,39635169,53076223,310010120,257352204,215218081,42134123,52657916
"강원",강릉시,152919539,122061802,94090177,27971625,30857737,163445735,131245282,101683809,29561473,32200453,174913969,142846847,112063591,30783255,32067122
"강원",동해시,65039168,53392018,42456960,10935057,11647150,68845165,56779856,45132675,11647181,12065309,72512089,60843745,48902611,11941135,11668344
"강원",태백시,37124867,31797219,26177081,5620138,5327648,38484377,33131126,27265618,5865508,5353251,38997429,33984049,28151605,5832444,5013380
"강원",속초시,56014912,41876442,31788858,10087584,14138470,60478934,45685566,35248352,10437214,14793368,66322255,51544961,40460919,11084042,14777294
"강원",삼척시,48261338,40379218,32809991,7569227,7882120,49425417,41404726,33590136,7814590,8020691,52711120,44887433,36496247,8391186,7823686
"강원",홍천군,38354975,27911360,22564943,5346417,10443615,40893975,30038607,24506291,5532317,10855368,43800054,32879204,27079024,5800180,10920850
"강원",횡성군,25485723,18965689,15305975,3659714,6520034,27334733,20503947,16728414,3775533,6830786,29807486,22963309,18931838,4031471,6844177
"강원",영월군,25358919,20583100,15481939,5101161,4775819,27067370,22089932,16806532,5283399,4977439,28676313,23731637,18088827,5642810,4944676
"강원",평창군,26602495,19378337,15347348,4030989,7224158,28450785,20986687,16653339,4333349,7464098,29475511,21990628,17647963,4342665,7484883
"강원",정선군,25602611,20595225,16481589,4113636,5007386,27192177,22162909,17897119,4265790,5029268,28460962,23581706,19072662,4509044,4879256
"강원",철원군,21531626,15969841,11729072,4240769,5561785,22836209,17090155,12727473,4362682,5746053,24361356,18856980,14351325,4505655,5504375
"강원",화천군,11008811,8399541,5914221,2485320,2609270,11661832,8914449,6433622,2480826,2747384,12442099,9707904,7174301,2533603,2734196
"강원",양구군,10524459,8080074,5381626,2698448,2444385,11113475,8567247,5838794,2728454,2546228,11765111,9261018,6461429,2799589,2504093
"강원",인제군,15894896,11828938,8512369,3316569,4065958,16851773,12690205,9267557,3422647,4161568,18215399,14012710,10497745,3514965,4202689
"강원",고성군,14945039,11255191,8110817,3144374,3689847,16258348,12400509,9077605,3322904,3857840,17621056,13841163,10517600,3323562,3779893
"강원",양양군,15272009,11234989,8410079,2824910,4037020,16548513,12337323,9285474,3051848,4211191,18312162,14010066,10844262,3165804,4302096
