_c0,특목고진학자수,학교종류,중학교명,주소
1648,6,일반중학교,효자중학교,경기도 의정부시
1649,0,일반중학교,광탄중학교,경기도 파주시
1650,5,일반중학교,교하중학교,경기도 파주시
1651,6,일반중학교,금릉중학교,경기도 파주시
1652,8,일반중학교,금촌중학교,경기도 파주시
1653,1,일반중학교,동패중학교,경기도 파주시
1654,4,일반중학교,두일중학교,경기도 파주시
1655,0,일반중학교,문산동중학교,경기도 파주시
1656,0,일반중학교,문산북중학교,경기도 파주시
1657,0,일반중학교,문산수억중학교,경기도 파주시
1658,3,일반중학교,문산중학교,경기도 파주시
1659,"",일반중학교,법원여자중학교,경기도 파주시
1660,5,일반중학교,봉일천중학교,경기도 파주시
1661,"",일반중학교,산내중학교,경기도 파주시
1662,"",일반중학교,삼광중학교,경기도 파주시
1663,0,일반중학교,선유중학교,경기도 파주시
1664,0,일반중학교,어유중학교,경기도 파주시
1665,"",일반중학교,율곡중학교,경기도 파주시
1666,6,일반중학교,지산중학교,경기도 파주시
1667,0,일반중학교,탄현중학교,경기도 파주시
1668,1,일반중학교,파주광일중학교,경기도 파주시
1669,0,일반중학교,파주중학교,경기도 파주시
1670,"",일반중학교,파평중학교,경기도 파주시
1671,5,일반중학교,한가람중학교,경기도 파주시
1672,15,일반중학교,한빛중학교,경기도 파주시
1673,1,일반중학교,해솔중학교,경기도 파주시
1674,0,일반중학교,동두천여자중학교,경기도 동두천시
1675,2,일반중학교,동두천중학교,경기도 동두천시
1676,3,일반중학교,보영여자중학교,경기도 동두천시
1677,12,일반중학교,생연중학교,경기도 동두천시
1678,7,일반중학교,송내중앙중학교,경기도 동두천시
1679,5,일반중학교,신흥중학교,경기도 동두천시
1680,9,일반중학교,고암중학교,경기도 양주시
1681,2,일반중학교,남문중학교,경기도 양주시
1682,0,일반중학교,덕계중학교,경기도 양주시
1683,2,일반중학교,덕정중학교,경기도 양주시
1684,13,일반중학교,덕현중학교,경기도 양주시
1685,4,일반중학교,삼숭중학교,경기도 양주시
1686,2,일반중학교,양주백석중학교,경기도 양주시
1687,1,일반중학교,옥정중학교,경기도 양주시
1688,0,일반중학교,조양중학교,경기도 양주시
1689,3,일반중학교,회천중학교,경기도 양주시
1690,3,일반중학교,갈월중학교,경기도 포천시
1691,0,일반중학교,경북중학교,경기도 포천시
1692,0,일반중학교,관인중학교,경기도 포천시
1693,0,일반중학교,내촌중학교,경기도 포천시
1694,1,일반중학교,대경중학교,경기도 포천시
1695,0,일반중학교,동남중학교,경기도 포천시
1696,0,일반중학교,삼성중학교,경기도 포천시
1697,1,일반중학교,송우중학교,경기도 포천시
1698,0,일반중학교,영북중학교,경기도 포천시
1699,0,일반중학교,영중중학교,경기도 포천시
1700,0,일반중학교,이동중학교,경기도 포천시
1701,1,일반중학교,일동중학교,경기도 포천시
1702,4,일반중학교,포천여자중학교,경기도 포천시
1703,2,일반중학교,포천중학교,경기도 포천시
1704,0,일반중학교,가평북중학교,경기도 가평군
1705,0,일반중학교,가평중학교,경기도 가평군
1706,6,일반중학교,설악중학교,경기도 가평군
1707,0,일반중학교,조종중학교,경기도 가평군
1708,43,국제중학교,청심국제중학교,경기도 가평군
1709,0,일반중학교,청평중학교,경기도 가평군
1710,1,일반중학교,군남중학교,경기도 연천군
1711,0,일반중학교,대광중학교,경기도 연천군
1712,0,일반중학교,백학중학교,경기도 연천군
1713,0,일반중학교,연천중학교,경기도 연천군
1714,1,일반중학교,전곡중학교,경기도 연천군
1715,0,일반중학교,청산중학교,경기도 연천군
1716,0,일반중학교,가정중학교,강원도 춘천시
1717,0,일반중학교,강서중학교,강원도 춘천시
1718,5,일반중학교,강원중학교,강원도 춘천시
1719,0,체육중학교,강원체육중학교,강원도 춘천시
1720,0,일반중학교,광판중학교,강원도 춘천시
1721,6,일반중학교,남춘천여자중학교,강원도 춘천시
1722,12,일반중학교,남춘천중학교,강원도 춘천시
1723,8,일반중학교,대룡중학교,강원도 춘천시
1724,0,일반중학교,동산중학교,강원도 춘천시
1725,2,일반중학교,봉의중학교,강원도 춘천시
1726,5,일반중학교,소양중학교,강원도 춘천시
1727,0,일반중학교,신포중학교,강원도 춘천시
1728,3,일반중학교,우석중학교,강원도 춘천시
1729,2,일반중학교,유봉여자중학교,강원도 춘천시
1730,0,일반중학교,창촌중학교,강원도 춘천시
1731,1,일반중학교,춘성중학교,강원도 춘천시
1732,"",일반중학교,춘천여자중학교,강원도 춘천시
1733,8,일반중학교,춘천중학교,강원도 춘천시
1734,5,일반중학교,후평중학교,강원도 춘천시
1735,0,일반중학교,귀래중학교,강원도 원주시
1736,7,일반중학교,남원주중학교,강원도 원주시
1737,9,일반중학교,단구중학교,강원도 원주시
1738,1,일반중학교,문막중학교,강원도 원주시
1739,5,일반중학교,반곡중학교,강원도 원주시
1740,"",일반중학교,버들중학교,강원도 원주시
1741,"",일반중학교,부론중학교,강원도 원주시
1742,"",일반중학교,북원여자중학교,강원도 원주시
1743,2,일반중학교,상지여자중학교,강원도 원주시
1744,0,일반중학교,신림중학교,강원도 원주시
1745,3,일반중학교,원주대성중학교,강원도 원주시
1746,8,일반중학교,원주삼육중학교,강원도 원주시
1747,8,일반중학교,원주여자중학교,강원도 원주시
1748,12,일반중학교,원주중학교,강원도 원주시
1749,0,일반중학교,육민관중학교,강원도 원주시
1750,"",일반중학교,지정중학교,강원도 원주시
1751,2,일반중학교,진광중학교,강원도 원주시
1752,3,일반중학교,치악중학교,강원도 원주시
1753,2,일반중학교,태장중학교,강원도 원주시
1754,4,일반중학교,평원중학교,강원도 원주시
1755,6,일반중학교,학성중학교,강원도 원주시
1756,0,일반중학교,호저중학교,강원도 원주시
1757,0,일반중학교,황둔중학교,강원도 원주시
1758,5,일반중학교,강릉중학교,강원도 강릉시
1759,4,일반중학교,강릉해람중학교,강원도 강릉시
1760,5,일반중학교,경포중학교,강원도 강릉시
1761,2,일반중학교,관동중학교,강원도 강릉시
1762,1,일반중학교,동명중학교,강원도 강릉시
1763,0,일반중학교,사천중학교,강원도 강릉시
1764,0,일반중학교,솔올중학교,강원도 강릉시
1765,0,일반중학교,옥계중학교,강원도 강릉시
1766,0,일반중학교,왕산중학교,강원도 강릉시
1767,2,일반중학교,율곡중학교,강원도 강릉시
1768,1,일반중학교,주문진중학교,강원도 강릉시
1769,3,일반중학교,하슬라중학교,강원도 강릉시
1770,1,일반중학교,동해광희중학교,강원도 동해시
1771,0,일반중학교,동해삼육중학교,강원도 동해시
1772,0,일반중학교,동해중학교,강원도 동해시
1773,"",일반중학교,묵호여자중학교,강원도 동해시
1774,1,일반중학교,묵호중학교,강원도 동해시
1775,"",일반중학교,북평여자중학교,강원도 동해시
1776,1,일반중학교,북평중학교,강원도 동해시
1777,0,일반중학교,상장중학교,강원도 태백시
1778,0,일반중학교,장성여자중학교,강원도 태백시
1779,0,일반중학교,철암중학교,강원도 태백시
1780,1,일반중학교,태백중학교,강원도 태백시
1781,0,일반중학교,함태중학교,강원도 태백시
1782,"",일반중학교,황지여자중학교,강원도 태백시
1783,0,일반중학교,황지중학교,강원도 태백시
1784,"",일반중학교,설악여자중학교,강원도 속초시
1785,5,일반중학교,설악중학교,강원도 속초시
1786,"",일반중학교,속초여자중학교,강원도 속초시
1787,1,일반중학교,속초중학교,강원도 속초시
1788,0,일반중학교,가곡중학교,강원도 삼척시
1789,0,일반중학교,근덕중학교,강원도 삼척시
1790,0,일반중학교,도계여자중학교,강원도 삼척시
1791,0,일반중학교,도계중학교,강원도 삼척시
1792,0,일반중학교,미로중학교,강원도 삼척시
1793,2,일반중학교,삼일중학교,강원도 삼척시
1794,4,일반중학교,삼척여자중학교,강원도 삼척시
1795,0,일반중학교,삼척중학교,강원도 삼척시
1796,"",일반중학교,소달중학교,강원도 삼척시
1797,0,일반중학교,원덕중학교,강원도 삼척시
1798,0,일반중학교,임원중학교,강원도 삼척시
1799,0,일반중학교,장호중학교,강원도 삼척시
1800,0,일반중학교,하장중학교,강원도 삼척시
1801,0,일반중학교,내면중학교,강원도 홍천군
1802,0,일반중학교,내촌중학교,강원도 홍천군
1803,0,일반중학교,동화중학교,강원도 홍천군
1804,0,일반중학교,두촌중학교,강원도 홍천군
1805,0,일반중학교,서석중학교,강원도 홍천군
1806,2,일반중학교,양덕중학교,강원도 홍천군
1807,1,일반중학교,팔렬중학교,강원도 홍천군
1808,0,일반중학교,한서중학교,강원도 홍천군
1809,0,일반중학교,홍천여자중학교,강원도 홍천군
1810,0,일반중학교,홍천중학교,강원도 홍천군
1811,0,일반중학교,화촌중학교,강원도 홍천군
1812,0,일반중학교,갑천중학교,강원도 횡성군
1813,0,일반중학교,강림중학교,강원도 횡성군
1814,0,일반중학교,공근중학교,강원도 횡성군
1815,0,일반중학교,대동여자중학교,강원도 횡성군
1816,0,일반중학교,둔내중학교,강원도 횡성군
1817,0,일반중학교,서원중학교,강원도 횡성군
1818,0,일반중학교,안흥중학교,강원도 횡성군
1819,0,일반중학교,우천중학교,강원도 횡성군
1820,0,일반중학교,청일중학교,강원도 횡성군
1821,0,일반중학교,횡성중학교,강원도 횡성군
1822,0,일반중학교,녹전중학교,강원도 영월군
1823,0,일반중학교,마차중학교,강원도 영월군
1824,0,일반중학교,봉래중학교,강원도 영월군
1825,0,일반중학교,상동중학교,강원도 영월군
1826,0,일반중학교,석정여자중학교,강원도 영월군
1827,0,일반중학교,신천중학교,강원도 영월군
1828,0,일반중학교,쌍룡중학교,강원도 영월군
1829,0,일반중학교,연당중학교,강원도 영월군
1830,0,일반중학교,영월중학교,강원도 영월군
1831,0,일반중학교,옥동중학교,강원도 영월군
1832,0,일반중학교,주천중학교,강원도 영월군
1833,0,일반중학교,계촌중학교,강원도 평창군
1834,0,일반중학교,대관령중학교,강원도 평창군
1835,0,일반중학교,대화중학교,강원도 평창군
1836,0,일반중학교,미탄중학교,강원도 평창군
1837,0,일반중학교,봉평중학교,강원도 평창군
1838,0,일반중학교,용전중학교,강원도 평창군
1839,2,일반중학교,진부중학교,강원도 평창군
1840,0,일반중학교,평창중학교,강원도 평창군
1841,0,일반중학교,고한중학교,강원도 정선군
1842,0,일반중학교,나전중학교,강원도 정선군
1843,0,일반중학교,문곡중학교,강원도 정선군
1844,0,일반중학교,사북중학교,강원도 정선군
1845,0,일반중학교,여량중학교,강원도 정선군
1846,0,일반중학교,임계중학교,강원도 정선군
1847,0,일반중학교,정선중학교,강원도 정선군
1848,0,일반중학교,함백중학교,강원도 정선군
1849,0,일반중학교,화동중학교,강원도 정선군
1850,1,일반중학교,김화여자중학교,강원도 철원군
1851,0,일반중학교,김화중학교,강원도 철원군
1852,0,일반중학교,신철원중학교,강원도 철원군
1853,0,일반중학교,철원여자중학교,강원도 철원군
1854,0,일반중학교,철원중학교,강원도 철원군
1855,0,일반중학교,간동중학교,강원도 화천군
1856,0,일반중학교,사내중학교,강원도 화천군
1857,0,일반중학교,상서중학교,강원도 화천군
1858,0,일반중학교,화천중학교,강원도 화천군
1859,0,일반중학교,대암중학교,강원도 양구군
1860,0,일반중학교,방산중학교,강원도 양구군
1861,"",일반중학교,양구여자중학교,강원도 양구군
1862,0,일반중학교,양구중학교,강원도 양구군
1863,0,일반중학교,용하중학교,강원도 양구군
1864,0,일반중학교,해안중학교,강원도 양구군
1865,0,일반중학교,기린중학교,강원도 인제군
1866,0,일반중학교,상남중학교,강원도 인제군
1867,0,일반중학교,서화중학교,강원도 인제군
1868,1,일반중학교,신남중학교,강원도 인제군
1869,1,일반중학교,원통중학교,강원도 인제군
1870,1,일반중학교,인제중학교,강원도 인제군
1871,1,일반중학교,거진중학교,강원도 고성군
1872,2,일반중학교,고성중학교,강원도 고성군
1873,0,일반중학교,대진중학교,강원도 고성군
1874,0,일반중학교,동광중학교,강원도 고성군
1875,0,일반중학교,강현중학교,강원도 양양군
1876,"",일반중학교,양양여자중학교,강원도 양양군
1877,0,일반중학교,양양중학교,강원도 양양군
1878,0,일반중학교,현남중학교,강원도 양양군
1879,0,일반중학교,현북중학교,강원도 양양군
1880,"",일반중학교,가경중학교,충청북도 청주시
1881,"",일반중학교,가덕중학교,충청북도 청주시
1882,8,일반중학교,각리중학교,충청북도 청주시
1883,14,일반중학교,경덕중학교,충청북도 청주시
1884,"",일반중학교,금천중학교,충청북도 청주시
1885,7,일반중학교,남성중학교,충청북도 청주시
1886,"",일반중학교,내수중학교,충청북도 청주시
1887,4,일반중학교,대성여자중학교,충청북도 청주시
1888,"",일반중학교,대성중학교,충청북도 청주시
1889,"",일반중학교,문의중학교,충청북도 청주시
1890,1,일반중학교,미원중학교,충청북도 청주시
1891,"",일반중학교,복대중학교,충청북도 청주시
1892,"",일반중학교,봉명중학교,충청북도 청주시
1893,13,일반중학교,산남중학교,충청북도 청주시
1894,15,일반중학교,서경중학교,충청북도 청주시
1895,"",일반중학교,서원중학교,충청북도 청주시
1896,11,일반중학교,서현중학교,충청북도 청주시
1897,"",일반중학교,성화중학교,충청북도 청주시
1898,8,일반중학교,세광중학교,충청북도 청주시
1899,14,일반중학교,솔밭중학교,충청북도 청주시
1900,"",일반중학교,송절중학교,충청북도 청주시
1901,7,일반중학교,수곡중학교,충청북도 청주시
1902,"",일반중학교,양청중학교,충청북도 청주시
1903,"",일반중학교,오송중학교,충청북도 청주시
1904,"",일반중학교,오창중학교,충청북도 청주시
1905,"",일반중학교,옥산중학교,충청북도 청주시
1906,8,일반중학교,용성중학교,충청북도 청주시
1907,"",일반중학교,용암중학교,충청북도 청주시
1908,"",일반중학교,운동중학교,충청북도 청주시
1909,"",일반중학교,운호중학교,충청북도 청주시
1910,9,일반중학교,원봉중학교,충청북도 청주시
1911,"",일반중학교,원평중학교,충청북도 청주시
1912,"",일반중학교,율량중학교,충청북도 청주시
1913,"",일반중학교,일신여자중학교,충청북도 청주시
1914,"",일반중학교,주성중학교,충청북도 청주시
1915,6,일반중학교,청운중학교,충청북도 청주시
1916,"",일반중학교,청주남중학교,충청북도 청주시
1917,6,일반중학교,청주동중학교,충청북도 청주시
1918,9,일반중학교,청주여자중학교,충청북도 청주시
1919,9,일반중학교,청주중앙여자중학교,충청북도 청주시
1920,"",일반중학교,청주중앙중학교,충청북도 청주시
1921,"",일반중학교,청주중학교,충청북도 청주시
1922,6,일반중학교,충북대학교사범대학부설중학교,충청북도 청주시
1923,6,일반중학교,충북여자중학교,충청북도 청주시
1924,5,일반중학교,한국교원대학교부설미호중학교,충청북도 청주시
1925,"",일반중학교,현도중학교,충청북도 청주시
1926,0,일반중학교,노은중학교,충청북도 충주시
1927,0,일반중학교,산척중학교,충청북도 충주시
1928,0,일반중학교,수안보중학교,충청북도 충주시
1929,0,일반중학교,신니중학교,충청북도 충주시
1930,0,일반중학교,신명중학교,충청북도 충주시
1931,0,일반중학교,앙성중학교,충청북도 충주시
1932,0,일반중학교,주덕중학교,충청북도 충주시
1933,1,일반중학교,중원중학교,충청북도 충주시
1934,2,일반중학교,충일중학교,충청북도 충주시
1935,2,일반중학교,충주미덕중학교,충청북도 충주시
1936,1,일반중학교,충주북여자중학교,충청북도 충주시
1937,1,일반중학교,충주여자중학교,충청북도 충주시
1938,1,일반중학교,충주예성여자중학교,충청북도 충주시
1939,0,일반중학교,충주중앙중학교,충청북도 충주시
1940,0,일반중학교,충주중학교,충청북도 충주시
1941,2,일반중학교,칠금중학교,충청북도 충주시
1942,2,일반중학교,탄금중학교,충청북도 충주시
1943,0,일반중학교,내토중학교,충청북도 제천시
1944,3,일반중학교,대제중학교,충청북도 제천시
1945,0,일반중학교,백운중학교,충청북도 제천시
1946,0,일반중학교,봉양중학교,충청북도 제천시
1947,0,일반중학교,송학중학교,충청북도 제천시
1948,1,일반중학교,수산중학교,충청북도 제천시
1949,1,일반중학교,의림여자중학교,충청북도 제천시
1950,0,일반중학교,제천덕산중학교,충청북도 제천시
1951,0,일반중학교,제천동중학교,충청북도 제천시
1952,0,일반중학교,제천여자중학교,충청북도 제천시
1953,1,일반중학교,제천중학교,충청북도 제천시
1954,0,일반중학교,청풍중학교,충청북도 제천시
1955,0,일반중학교,한송중학교,충청북도 제천시
1956,0,일반중학교,보덕중학교,충청북도 보은군
1957,0,일반중학교,보은여자중학교,충청북도 보은군
1958,0,일반중학교,보은중학교,충청북도 보은군
1959,3,일반중학교,속리산중학교,충청북도 보은군
1960,0,일반중학교,회인중학교,충청북도 보은군
1961,1,일반중학교,안내중학교,충청북도 옥천군
1962,0,일반중학교,옥천여자중학교,충청북도 옥천군
1963,0,일반중학교,옥천중학교,충청북도 옥천군
1964,0,일반중학교,이원중학교,충청북도 옥천군
1965,0,일반중학교,청산중학교,충청북도 옥천군
1966,"",일반중학교,상촌중학교,충청북도 영동군
1967,0,일반중학교,심천중학교,충청북도 영동군
1968,0,일반중학교,영동중학교,충청북도 영동군
1969,0,일반중학교,영신중학교,충청북도 영동군
1970,"",일반중학교,용문중학교,충청북도 영동군
1971,0,일반중학교,정수중학교,충청북도 영동군
1972,0,일반중학교,추풍령중학교,충청북도 영동군
1973,0,일반중학교,학산중학교,충청북도 영동군
1974,"",일반중학교,황간중학교,충청북도 영동군
1975,0,일반중학교,광혜원중학교,충청북도 진천군
1976,1,일반중학교,덕산중학교,충청북도 진천군
1977,0,일반중학교,서전중학교,충청북도 진천군
1978,0,일반중학교,이월중학교,충청북도 진천군
1979,1,일반중학교,진천여자중학교,충청북도 진천군
1980,1,일반중학교,진천중학교,충청북도 진천군
1981,0,일반중학교,괴산북중학교,충청북도 괴산군
1982,1,일반중학교,괴산오성중학교,충청북도 괴산군
1983,0,일반중학교,괴산중학교,충청북도 괴산군
1984,0,일반중학교,송면중학교,충청북도 괴산군
1985,0,일반중학교,연풍중학교,충청북도 괴산군
1986,0,일반중학교,청안중학교,충청북도 괴산군
1987,0,일반중학교,청천중학교,충청북도 괴산군
1988,0,일반중학교,칠성중학교,충청북도 괴산군
1989,0,일반중학교,감곡중학교,충청북도 음성군
1990,1,일반중학교,대소중학교,충청북도 음성군
1991,1,일반중학교,동성중학교,충청북도 음성군
1992,0,일반중학교,매괴여자중학교,충청북도 음성군
1993,0,일반중학교,무극중학교,충청북도 음성군
1994,0,일반중학교,삼성중학교,충청북도 음성군
1995,0,일반중학교,생극중학교,충청북도 음성군
1996,0,일반중학교,음성여자중학교,충청북도 음성군
1997,0,일반중학교,음성중학교,충청북도 음성군
1998,0,일반중학교,한일중학교,충청북도 음성군
1999,0,일반중학교,단성중학교,충청북도 단양군
2000,0,일반중학교,단양소백산중학교,충청북도 단양군
2001,1,일반중학교,단양중학교,충청북도 단양군
2002,0,일반중학교,매포중학교,충청북도 단양군
2003,0,일반중학교,영춘중학교,충청북도 단양군
2004,2,일반중학교,증평여자중학교,충청북도 증평군
2005,2,일반중학교,증평중학교,충청북도 증평군
2006,0,일반중학교,형석중학교,충청북도 증평군
2007,"",일반중학교,광풍중학교,충청남도 천안시
2008,"",일반중학교,목천중학교,충청남도 천안시
2009,3,일반중학교,병천중학교,충청남도 천안시
2010,2,일반중학교,복자여자중학교,충청남도 천안시
2011,"",일반중학교,성환중학교,충청남도 천안시
2012,2,일반중학교,입장중학교,충청남도 천안시
2013,"",일반중학교,천남중학교,충청남도 천안시
2014,1,일반중학교,천성중학교,충청남도 천안시
2015,3,일반중학교,천안가온중학교,충청남도 천안시
2016,"",일반중학교,천안계광중학교,충청남도 천안시
2017,2,일반중학교,천안동성중학교,충청남도 천안시
2018,2,일반중학교,천안동중학교,충청남도 천안시
2019,6,일반중학교,천안두정중학교,충청남도 천안시
2020,6,일반중학교,천안백석중학교,충청남도 천안시
2021,4,일반중학교,천안봉서중학교,충청남도 천안시
2022,"",일반중학교,천안부성중학교,충청남도 천안시
2023,"",일반중학교,천안북중학교,충청남도 천안시
2024,3,일반중학교,천안불당중학교,충청남도 천안시
2025,"",일반중학교,천안불무중학교,충청남도 천안시
2026,5,일반중학교,천안새샘중학교,충청남도 천안시
2027,2,일반중학교,천안서여자중학교,충청남도 천안시
2028,"",일반중학교,천안성성중학교,충청남도 천안시
2029,3,일반중학교,천안성정중학교,충청남도 천안시
2030,"",일반중학교,천안신방중학교,충청남도 천안시
2031,6,일반중학교,천안쌍용중학교,충청남도 천안시
2032,"",일반중학교,천안여자중학교,충청남도 천안시
2033,2,일반중학교,천안오성중학교,충청남도 천안시
2034,5,일반중학교,천안용곡중학교,충청남도 천안시
2035,6,일반중학교,천안월봉중학교,충청남도 천안시
2036,"",일반중학교,천안중학교,충청남도 천안시
2037,9,일반중학교,환서중학교,충청남도 천안시
2038,0,일반중학교,경천중학교,충청남도 공주시
2039,1,일반중학교,공주대학교사범대학부설중학교,충청남도 공주시
2040,2,일반중학교,공주북중학교,충청남도 공주시
2041,6,일반중학교,공주여자중학교,충청남도 공주시
2042,1,일반중학교,공주영명중학교,충청남도 공주시
2043,3,일반중학교,공주중학교,충청남도 공주시
2044,0,일반중학교,반포중학교,충청남도 공주시
2045,3,일반중학교,봉황중학교,충청남도 공주시
2046,0,일반중학교,사곡중학교,충청남도 공주시
2047,0,일반중학교,우성중학교,충청남도 공주시
2048,0,일반중학교,유구중학교,충청남도 공주시
2049,0,일반중학교,이인중학교,충청남도 공주시
2050,0,일반중학교,정안중학교,충청남도 공주시
2051,0,일반중학교,탄천중학교,충청남도 공주시
2052,0,일반중학교,남포중학교,충청남도 보령시
2053,1,일반중학교,대명중학교,충청남도 보령시
2054,0,일반중학교,대천서중학교,충청남도 보령시
2055,7,일반중학교,대천여자중학교,충청남도 보령시
2056,2,일반중학교,대천중학교,충청남도 보령시
2057,0,일반중학교,미산중학교,충청남도 보령시
2058,0,일반중학교,보령중학교,충청남도 보령시
2059,0,일반중학교,웅천중학교,충청남도 보령시
2060,0,일반중학교,주산중학교,충청남도 보령시
2061,0,일반중학교,천북중학교,충청남도 보령시
2062,0,일반중학교,청라중학교,충청남도 보령시
2063,3,일반중학교,한내여자중학교,충청남도 보령시
2064,0,일반중학교,도고중학교,충청남도 아산시
2065,0,일반중학교,둔포중학교,충청남도 아산시
2066,"",일반중학교,모산중학교,충청남도 아산시
2067,0,일반중학교,선도중학교,충청남도 아산시
2068,2,일반중학교,설화중학교,충청남도 아산시
2069,0,일반중학교,송남중학교,충청남도 아산시
2070,0,일반중학교,신창중학교,충청남도 아산시
2071,16,일반중학교,아산배방중학교,충청남도 아산시
2072,1,일반중학교,아산중학교,충청남도 아산시
2073,0,일반중학교,아산테크노중학교,충청남도 아산시
2074,0,일반중학교,영인중학교,충청남도 아산시
2075,3,일반중학교,온양신정중학교,충청남도 아산시
2076,5,일반중학교,온양여자중학교,충청남도 아산시
2077,2,일반중학교,온양용화중학교,충청남도 아산시
2078,2,일반중학교,온양중학교,충청남도 아산시
2079,3,일반중학교,온양한올중학교,충청남도 아산시
2080,1,일반중학교,음봉중학교,충청남도 아산시
2081,0,일반중학교,인주중학교,충청남도 아산시
2082,5,일반중학교,탕정중학교,충청남도 아산시
2083,0,일반중학교,고북중학교,충청남도 서산시
2084,1,일반중학교,대산중학교,충청남도 서산시
2085,1,일반중학교,대철중학교,충청남도 서산시
2086,0,일반중학교,부석중학교,충청남도 서산시
2087,4,일반중학교,서령중학교,충청남도 서산시
2088,0,일반중학교,서산명지중학교,충청남도 서산시
2089,2,일반중학교,서산부춘중학교,충청남도 서산시
2090,8,일반중학교,서산석림중학교,충청남도 서산시
2091,9,일반중학교,서산여자중학교,충청남도 서산시
2092,4,일반중학교,서산중학교,충청남도 서산시
2093,1,일반중학교,서일중학교,충청남도 서산시
2094,0,일반중학교,성연중학교,충청남도 서산시
2095,0,일반중학교,음암중학교,충청남도 서산시
2096,0,일반중학교,인지중학교,충청남도 서산시
2097,0,일반중학교,팔봉중학교,충청남도 서산시
2098,0,일반중학교,해미중학교,충청남도 서산시
2099,0,일반중학교,가야곡중학교,충청남도 논산시
2100,0,일반중학교,강경여자중학교,충청남도 논산시
2101,0,일반중학교,강경중학교,충청남도 논산시
2102,0,일반중학교,건양대학교병설건양중학교,충청남도 논산시
2103,0,일반중학교,광석중학교,충청남도 논산시
2104,1,일반중학교,기민중학교,충청남도 논산시
2105,0,일반중학교,노성중학교,충청남도 논산시
2106,1,일반중학교,논산대건중학교,충청남도 논산시
2107,2,일반중학교,논산여자중학교,충청남도 논산시
2108,0,일반중학교,논산중학교,충청남도 논산시
2109,2,일반중학교,쌘뽈여자중학교,충청남도 논산시
2110,0,일반중학교,연무여자중학교,충청남도 논산시
2111,0,일반중학교,연무중학교,충청남도 논산시
2112,0,일반중학교,연산중학교,충청남도 논산시
2113,1,일반중학교,계룡중학교,충청남도 계룡시
2114,4,일반중학교,엄사중학교,충청남도 계룡시
2115,3,일반중학교,용남중학교,충청남도 계룡시
2116,1,일반중학교,금산동중학교,충청남도 금산군
2117,1,일반중학교,금산여자중학교,충청남도 금산군
2118,0,일반중학교,금산중학교,충청남도 금산군
2119,0,일반중학교,복수중학교,충청남도 금산군
2120,0,일반중학교,부리중학교,충청남도 금산군
2121,0,일반중학교,제원중학교,충청남도 금산군
2122,0,일반중학교,진산중학교,충청남도 금산군
2123,2,일반중학교,추부중학교,충청남도 금산군
2124,1,일반중학교,백제중학교,충청남도 부여군
2125,1,일반중학교,부여여자중학교,충청남도 부여군
2126,1,일반중학교,부여중학교,충청남도 부여군
2127,0,일반중학교,석성중학교,충청남도 부여군
2128,0,일반중학교,세도중학교,충청남도 부여군
2129,0,일반중학교,양화중학교,충청남도 부여군
2130,0,일반중학교,외산중학교,충청남도 부여군
2131,0,일반중학교,용강중학교,충청남도 부여군
2132,0,일반중학교,은산중학교,충청남도 부여군
2133,0,일반중학교,임천중학교,충청남도 부여군
2134,1,일반중학교,홍산중학교,충청남도 부여군
2135,1,일반중학교,동강중학교,충청남도 서천군
2136,0,일반중학교,비인중학교,충청남도 서천군
2137,2,일반중학교,서림여자중학교,충청남도 서천군
2138,1,일반중학교,서면중학교,충청남도 서천군
2139,0,일반중학교,서천여자중학교,충청남도 서천군
2140,1,일반중학교,서천중학교,충청남도 서천군
2141,2,일반중학교,장항중학교,충청남도 서천군
2142,0,일반중학교,판교중학교,충청남도 서천군
2143,0,일반중학교,한산중학교,충청남도 서천군
2144,0,일반중학교,동영중학교,충청남도 청양군
2145,0,일반중학교,장평중학교,충청남도 청양군
2146,1,일반중학교,정산중학교,충청남도 청양군
2147,0,일반중학교,청남중학교,충청남도 청양군
2148,0,일반중학교,청신여자중학교,충청남도 청양군
2149,1,일반중학교,청양중학교,충청남도 청양군
2150,0,일반중학교,화성중학교,충청남도 청양군
2151,0,일반중학교,갈산중학교,충청남도 홍성군
2152,"",일반중학교,결성중학교,충청남도 홍성군
2153,0,일반중학교,광천중학교,충청남도 홍성군
2154,"",일반중학교,광흥중학교,충청남도 홍성군
2155,0,일반중학교,금마중학교,충청남도 홍성군
2156,1,일반중학교,내포중학교,충청남도 홍성군
2157,2,일반중학교,서해삼육중학교,충청남도 홍성군
2158,0,일반중학교,홍동중학교,충청남도 홍성군
2159,0,일반중학교,홍성서부중학교,충청남도 홍성군
2160,1,일반중학교,홍성여자중학교,충청남도 홍성군
2161,2,일반중학교,홍성중학교,충청남도 홍성군
2162,0,일반중학교,홍주중학교,충청남도 홍성군
2163,0,일반중학교,고덕중학교,충청남도 예산군
2164,0,일반중학교,광시중학교,충청남도 예산군
2165,0,일반중학교,대술중학교,충청남도 예산군
2166,0,일반중학교,대흥중학교,충청남도 예산군
2167,0,일반중학교,덕산중학교,충청남도 예산군
2168,0,일반중학교,삽교중학교,충청남도 예산군
2169,0,일반중학교,신암중학교,충청남도 예산군
2170,1,일반중학교,신양중학교,충청남도 예산군
2171,2,일반중학교,예산여자중학교,충청남도 예산군
2172,2,일반중학교,예산중학교,충청남도 예산군
2173,0,일반중학교,임성중학교,충청남도 예산군
