,0,거래금액,건축년도,년,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,도로명
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,"23,000",2006,2017,00049,00000,41150,05,0,3181060,가능동,0754,0000,41150,11000,1,신동아파라디움,10,21,41150-1746,84.95,754,41150,7,,,시민로
344,,"29,000",2008,2017,00022,00000,41150,01,0,4343448,가능동,0224,0191,41150,11000,1,브라운스톤흥선,10,21,41150-1782,84.83,224-191,41150,5,,,호국로1142번길
345,,"27,000",2007,2017,00018,00007,41150,02,0,3181061,가능동,0656,0001,41150,11000,1,SKVIEW,10,25,41150-1763,84.94,656-1,41150,20,,,신촌로
346,,"19,900",2008,2017,00373,00000,41150,03,0,3181029,가능동,0653,0025,41150,11000,1,유성벨로스,10,25,41150-1783,64.43,653-25,41150,10,,,신흥로
347,,"9,500",1995,2017,00096,00013,41150,02,0,4343083,가능동,0106,0016,41150,11000,1,녹양2차동원아파트,10,26,41150-124,42.12,106-16,41150,5,,,녹양로62번길
348,,"23,300",2006,2017,00049,00000,41150,05,0,3181060,가능동,0754,0000,41150,11000,1,신동아파라디움,10,26,41150-1746,84.95,754,41150,15,,,시민로
349,,"26,200",2007,2017,00018,00007,41150,02,0,3181061,가능동,0656,0001,41150,11000,1,SKVIEW,10,27,41150-1763,73.01,656-1,41150,19,,,신촌로
350,,"24,000",2007,2017,00018,00007,41150,02,0,3181061,가능동,0656,0001,41150,11000,1,SKVIEW,10,28,41150-1763,59.98,656-1,41150,24,,,신촌로
351,,"20,300",2008,2017,00030,00000,41150,01,0,4343081,가능동,0350,0003,41150,11000,1,금광포란재이너스,10,30,41150-1795,62.08,350-3,41150,7,,,녹양로18번길
352,,"24,800",2008,2017,00022,00000,41150,01,0,4343448,가능동,0224,0191,41150,11000,1,브라운스톤흥선,10,31,41150-1782,84.83,224-191,41150,4,,,호국로1142번길
353,,"25,100",2000,2017,00206,00014,41150,02,0,3181048,녹양동,0373,0000,41150,11100,1,대림,10,2,41150-123,84.525,373,41150,8,,,체육로
354,,"26,500",2006,2017,00012,00000,41150,02,0,4343083,녹양동,0355,0000,41150,11100,1,녹양힐스테이트,10,2,41150-1752,79.73,355,41150,21,,,녹양로62번길
355,,"22,150",2000,2017,00020,00000,41150,01,0,4343335,녹양동,0374,0001,41150,11100,1,신도9,10,6,41150-125,84.9,374-1,41150,16,,,진등로19번길
356,,"22,500",2000,2017,00020,00000,41150,01,0,4343335,녹양동,0374,0001,41150,11100,1,신도9,10,9,41150-125,84.9,374-1,41150,5,,,진등로19번길
357,,"24,500",2000,2017,00206,00014,41150,02,0,3181048,녹양동,0373,0000,41150,11100,1,대림,10,12,41150-123,120.868,373,41150,5,,,체육로
358,,"31,700",2008,2017,00039,00000,41150,01,0,3181018,녹양동,0401,0000,41150,11100,1,휴먼시아(3단지),10,12,41150-1784,84.91,401,41150,9,,,본원로
359,,"30,300",2008,2017,00039,00000,41150,01,0,3181018,녹양동,0401,0000,41150,11100,1,휴먼시아(3단지),10,13,41150-1784,84.91,401,41150,5,,,본원로
360,,"31,000",2008,2017,00040,00000,41150,01,0,3181018,녹양동,0405,0000,41150,11100,1,휴먼시아(4단지),10,13,41150-1785,84.91,405,41150,5,,,본원로
361,,"15,300",1994,2017,00071,00007,41150,02,0,3181008,녹양동,0146,0015,41150,11100,1,청구,10,14,41150-127,59.9,146-15,41150,9,,,녹양로
362,,"30,000",2008,2017,00040,00000,41150,01,0,3181018,녹양동,0405,0000,41150,11100,1,휴먼시아(4단지),10,14,41150-1785,84.91,405,41150,2,,,본원로
363,,"21,000",2000,2017,00206,00014,41150,02,0,3181048,녹양동,0373,0000,41150,11100,1,대림,10,20,41150-123,84.525,373,41150,1,,,체육로
364,,"23,000",1990,2017,00086,00015,41150,02,0,3181008,녹양동,0080,0000,41150,11100,1,현대,10,23,41150-129,84.94,80,41150,9,,,녹양로
365,,"24,000",2000,2017,00020,00000,41150,01,0,4343335,녹양동,0374,0001,41150,11100,1,신도9,10,28,41150-125,84.9,374-1,41150,11,,,진등로19번길
366,,"23,700",2006,2017,00012,00000,41150,02,0,4343083,녹양동,0355,0000,41150,11100,1,녹양힐스테이트,10,29,41150-1752,59.98,355,41150,13,,,녹양로62번길
