113,상무역,S2901,광주도시철도 1호선,일반역,"","",2914000000
113,인제대역,L4801,부산-김해경전철,일반역,"","",4825000000
113,한남역,k0205,경의중앙선,일반역,"","",1117000000
113,도봉산역,k0205,경원선,환승역,"",경원/7,1132000000
113,갈마,S3001,대전도시철도 1호선,일반역,"","",3017000000
114,도봉역,k0205,경원선,일반역,"","",1132000000
114,김대중컨벤션센터(마륵)역,S2901,광주도시철도 1호선,일반역,"","",2914000000
114,월평,S3001,대전도시철도 1호선,일반역,"","",3017000000
114,초량역,S2601,부산도시철도 1호선,일반역,"","",2617000000
114,김해시청역,L4801,부산-김해경전철,일반역,"","",4825000000
114,김해시청역,L4801,부산-김해경전철,일반역,"","",4825000000
114,옥수역,k0205,경의중앙선,환승역,"",경의중앙/3,1120000000
115,부원역,L4801,부산-김해경전철,일반역,"","",4825000000
115,부산진역,S2601,부산도시철도 1호선,일반역,"","",2617000000
115,방학역,k0205,경원선,일반역,"","",1132000000
115,부원역,L4801,부산-김해경전철,일반역,"","",4825000000
115,설화명곡,S2701,대구 도시철도 1호선,일반역,"","",2771000000
115,응봉역,k0205,경의중앙선,일반역,"","",1120000000
115,공항역,S2901,광주도시철도 1호선,일반역,"","",2920000000
115,갑천,S3001,대전도시철도 1호선,일반역,"","",3017000000
116,왕십리역,k0205,경의중앙선,환승역,k0205+k0304,경의중앙/분당/2/5,1120000000
116,유성온천,S3001,대전도시철도 1호선,일반역,"","",3020000000
116,송정공원역,S2901,광주도시철도 1호선,일반역,"","",2920000000
116,화원,S2701,대구 도시철도 1호선,일반역,"","",2771000000
116,창동역,k0205,경원선,환승역,"",경원/4,1132000000
116,좌천역,S2601,부산도시철도 1호선,일반역,"","",2617000000
116,부산원동역,k0211,동해선,일반역,"","",2626000000
116,봉황역,L4801,부산-김해경전철,일반역,"","",4825000000
116,봉황역,L4801,부산-김해경전철,일반역,"","",4825000000
117,구암,S3001,대전도시철도 1호선,일반역,"","",3020000000
117,청량리역,k0205,경의중앙선,환승역,k0205+k0210,경원/경춘/1,1123000000
117,대곡,S2701,대구 도시철도 1호선,일반역,"","",2729000000
117,수로왕릉역,L4801,부산-김해경전철,일반역,"","",4825000000
117,수로왕릉역,L4801,부산-김해경전철,일반역,"","",4825000000
117,범일역,S2601,부산도시철도 1호선,일반역,"","",2617000000
117,광주송정역,S2901,광주도시철도 1호선,일반역,"","",2920000000
117,녹천역,k0205,경원선,일반역,"","",1132000000
118,현충원,S3001,대전도시철도 1호선,일반역,"","",3020000000
118,범내골역,S2601,부산도시철도 1호선,일반역,"","",2623000000
118,박물관역,L4801,부산-김해경전철,일반역,"","",4825000000
118,박물관역,L4801,부산-김해경전철,일반역,"","",4825000000
118,도산역,S2901,광주도시철도 1호선,일반역,"","",2920000000
118,진천,S2701,대구 도시철도 1호선,일반역,"","",2729000000
118,월계역,k0205,경원선,일반역,"","",1135000000
119,서면역(1호선),S2601,부산도시철도 1호선,환승역,S2601+S2602,부산도시철도 1호선+부산도시철도 2호선,2623000000
119,광운대역,k0205,경원선,환승역,"",경춘/1,1135000000
119,연지공원역,L4801,부산-김해경전철,일반역,"","",4825000000
119,연지공원역,L4801,부산-김해경전철,일반역,"","",4825000000
119,중랑역,k0212,경의중앙선,환승역,k0212+k0210,경의중앙/경춘,1126000000
119,평동역,S2901,광주도시철도 1호선,일반역,"","",2920000000
119,월배,S2701,대구 도시철도 1호선,일반역,"","",2729000000
119,월드컵경기장,S3001,대전도시철도 1호선,일반역,"","",3020000000
120,노은,S3001,대전도시철도 1호선,일반역,"","",3020000000
120,장신대역,L4801,부산-김해경전철,일반역,"","",4825000000
120,상인,S2701,대구 도시철도 1호선,일반역,"","",2729000000
120,상봉역,k0212,경의중앙선,환승역,k0212+k0210,경의중앙/경춘/7,1126000000
120,장신대역,L4801,부산-김해경전철,일반역,"","",4825000000
120,석계역,k0205,경원선,환승역,"",경원/6,1135000000
120,부전역,S2601,부산도시철도 1호선,일반역,"","",2623000000
121,월촌,S2701,대구 도시철도 1호선,일반역,"","",2729000000
121,양정역,S2601,부산도시철도 1호선,일반역,"","",2623000000
121,가야대역,L4801,부산-김해경전철,일반역,"","",4825000000
121,지족,S3001,대전도시철도 1호선,일반역,"","",3020000000
121,신이문역,k0205,경원선,일반역,"","",1123000000
121,망우역,k0212,경의중앙선,환승역,k0212+k0210,경의중앙/경춘,1126000000
121,가야대역,L4801,부산-김해경전철,일반역,"","",4825000000
122,사상역,L4801,부산-김해경전철,환승역,L4801+S2602,부산-김해경전철+부산도시철도 2호선,2653000000
122,신내역,k0210,경춘선,일반역,"","",1126000000
122,양원역,k0212,경의중앙선,일반역,"","",1126000000
122,반석,S3001,대전도시철도 1호선,일반역,"","",3020000000
122,송현,S2701,대구 도시철도 1호선,일반역,"","",2729000000
122,외대앞역,k0205,경원선,일반역,"","",1123000000
122,시청역,S2601,부산도시철도 1호선,일반역,"","",2647000000
123,성당못,S2701,대구 도시철도 1호선,일반역,"","",2720000000
123,회기역,k0205,경원선,환승역,k0205+k0210,경의중앙/경춘/1,1123000000
123,연산역,S2601,부산도시철도 1호선,환승역,S2601+S2603,부산도시철도 1호선+부산도시철도 3호선,2647000000
