,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
1970,G10,대전광역시교육청,서구,학원,3000011900,제인킴영어전문학원,20150713,20150713,개원,20200324,20200403,42,42.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,302811,대전광역시 서구 관저북로 15,/ 502호 (관저동/ D&A프라자),20210912
1971,G10,대전광역시교육청,서구,학원,3000013594,제일고등관학원,20190910,20190910,개원,,,100,110.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,35234,대전광역시 서구 둔산로74번길 37,/ 2층 (둔산동),20210912
1972,G10,대전광역시교육청,서구,학원,3000013802,제일인테리어종합기술학원,20200303,20200303,개원,,,240,40.0,직업기술,산업기반기술,,건축,,Y,N,35288,대전광역시 서구 갈마로 224,/ 2층 (내동/ 송강빌딩),20210912
1973,G10,대전광역시교육청,서구,학원,378,제일학원,20030203,20030203,개원,,,270,290.0,입시.검정 및 보습,보통교과,입시/입시·논술/진학상담지도/,입시,,Y,N,35234,대전광역시 서구 둔산서로 29,/ 4층/5층/6층 (둔산동),20210912
1974,G10,대전광역시교육청,서구,학원,3000011889,제일홍익학원,20150622,20150622,개원,,,370,150.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,35234,대전광역시 서구 둔산로74번길 39,/ 4층/ 5층/ 6층 (둔산동),20210912
1975,G10,대전광역시교육청,서구,학원,3000011307,조동기국어논술전문학원,20140217,20140217,개원,,,374,70.0,입시.검정 및 보습,보통교과,보습/보습·논술/,보습,,Y,,302831,대전광역시 서구 둔산로 130,/ 201호 (둔산동/대덕프라자),20210912
1976,G10,대전광역시교육청,서구,학원,3000011433,조쌤전산세무회계학원,20140602,20140602,개원,,,584,36.0,직업기술,산업서비스,전산회계/,전산회계,,Y,N,302828,대전광역시 서구 둔산로31번길 10-23,/ 7층 일부 (둔산동),20210912
1977,G10,대전광역시교육청,서구,학원,1000002333,조양학원,19930729,19930729,개원,,,70,80.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,302809,대전광역시 서구 갈마로 107,/ 3층 일부 (갈마동),20210912
1978,G10,대전광역시교육청,서구,학원,3000013561,조유리음악학원,20190801,20190801,개원,,,45,5.0,예능(대),예능(중),음악/,음악,,Y,N,35266,대전광역시 서구 대덕대로112번길 66,/ 2층 (갈마동),20210912
1979,G10,대전광역시교육청,서구,학원,152,조은소리음악학원,19951129,19951129,개원,,,53,27.0,예능(대),예능(중),음악/,음악,,Y,N,302809,대전광역시 서구 갈마로147번길 94 ,2층(갈마동),20210912
