,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
7603,C10,부산광역시교육청,해운대구,교습소,3000012167,음악사랑피아노교습소,20130213,20130213,개원,,,20,5.0,예능(대),예능(중),초급피아노,음악,,Y,N,612795,부산광역시 해운대구 대천로 56,/ 304.305호 (좌동/한일아파트상가),20210604
7604,C10,부산광역시교육청,해운대구,교습소,3000012969,이강영어교습소,20131209,20131209,개원,,,40,6.0,입시.검정 및 보습,보통교과,중등영어(90분4회4.2주),보습,,Y,N,48038,부산광역시 해운대구 선수촌로 107,/ 5층 (반여동),20210604
7605,C10,부산광역시교육청,해운대구,교습소,3000011003,이그잼영어교습소,20111207,20111207,개원,,,45,9.0,입시.검정 및 보습,보통교과,초등영어,보습,,Y,N,612060,부산광역시 해운대구 반여로 131,/ 301호 좌측 (반여동/ 아시아선수촌프레스센터상가),20210604
7606,C10,부산광역시교육청,해운대구,교습소,3000013617,이노미술교습소,20140806,20140806,개원,,,54,7.0,예능(대),예능(중),,미술,,,N,48080,부산광역시 해운대구 좌동순환로99번길 22,/ 206호 (좌동/ 경남아너스빌아파트상가동),20210604
7607,C10,부산광역시교육청,해운대구,교습소,3000011849,이든바이올린교습소,20121017,20121017,개원,,,12,4.0,예능(대),예능(중),,음악,,Y,N,612754,부산광역시 해운대구 대천로103번길 29,/ 상가 401호 (좌동/대동타운),20210604
7608,C10,부산광역시교육청,해운대구,교습소,3000019960,이라희바이올린교습소,20210326,20210326,개원,,,4,9.0,예능(대),예능(중),,음악,,Y,N,48092,부산광역시 해운대구 마린시티2로 2,/ 2009호 (우동/ 마린파크),20210604
7609,C10,부산광역시교육청,해운대구,교습소,3000014106,이룸수학교습소,20150205,20150205,개원,,,12,4.0,입시.검정 및 보습,보통교과,수학(초등),보습,,Y,N,48110,부산광역시 해운대구 좌동순환로 308,/ 7층 일부 (좌동/ 송강빌딩),20210604
7610,C10,부산광역시교육청,해운대구,교습소,3000017704,이룸수학교습소,20180910,20180910,개원,,,8,4.0,입시.검정 및 보습,보통교과,,보습,,Y,N,48037,부산광역시 해운대구 반여로 131,/ 211호  (반여동/ 아시아선수촌프레스센터),20210604
7611,C10,부산광역시교육청,해운대구,교습소,3000020291,이룸영어교습소,20210905,20210826,개원,,,16,8.0,입시.검정 및 보습,보통교과,중등 영어,보습,중등 영어:350000/ 고등 영어:430000,Y,N,48059,부산광역시 해운대구 센텀동로 99,/ 319호 (재송동/ 벽산이센텀클래스원),20210912
7612,C10,부산광역시교육청,해운대구,교습소,9964,이룸피아노음악교습소,20070329,20070329,개원,,,24,4.0,예능(대),예능(중),초급,음악,초급:140000/ 중급:150000/ 고급:160000/ 초급:120000/ 중급:130000/ 고급:140000,Y,N,612747,부산광역시 해운대구 해운대로349번길 24,206호 (우동/ 삼호가든아파트상가),20210627
