,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
3531,N10,충청남도교육청,천안시,학원,3000014711,타임영어학원,20210217,20210217,개원,,,180,45.0,입시.검정 및 보습,보통교과,,입시,,Y,N,31090,충청남도 천안시 서북구 오성로 23,/ 202호 (두정동/ 은동빌딩),20210613
3532,N10,충청남도교육청,천안시,학원,3000012993,타임즈어학원,20170310,20170310,개원,,,490,70.0,종합(대),,입시/실용외국어(유아/초·중·고)/,,,Y,N,31183,충청남도 천안시 동남구 용곡5길 36,/ 2~3층 (용곡동),20210613
3533,N10,충청남도교육청,천안시,학원,3000014482,탁타수학학원,20200420,20200420,개원,,,240,60.0,입시.검정 및 보습,보통교과,,입시,,Y,N,31163,충청남도 천안시 서북구 검은들3길 48,/ 303호 (불당동/ 현대프라자),20210613
3534,N10,충청남도교육청,천안시,학원,3000013208,탑국영수학원,20170817,20170817,개원,,,270,90.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31156,충청남도 천안시 서북구 불당25로 152,/ DM타워 604호 (불당동),20210613
3535,N10,충청남도교육청,천안시,학원,5559,탑매쓰학원,20101104,20101104,개원,,,200,50.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,330809,충청남도 천안시 동남구 일봉로 71,/ 동일하이빌1단지 상가 304~304-2호 (용곡동/용곡마을동일하이빌),20210613
3536,N10,충청남도교육청,천안시,학원,3000011991,탑수학영어학원,20150109,20150109,개원,20170927,20180926,150,30.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331220,충청남도 천안시 서북구 한들3로 35-11,/ 201호 (백석동),20210613
3537,N10,충청남도교육청,천안시,학원,3000012941,탑스터디학원,20170120,20170120,개원,,,200,50.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31177,충청남도 천안시 동남구 수곡로 22,/ 201호 (신방동),20210613
3538,N10,충청남도교육청,천안시,학원,3000014594,탑씨크리트수학전문학원,20200923,20200922,개원,,,280,70.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,31089,충청남도 천안시 서북구 두정로 123,/ 2층 (두정동),20210905
3539,N10,충청남도교육청,천안시,학원,5285,탑씨크리트영어영재학원,20100410,20100407,개원,20160912,20160918,560,140.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,331982,충청남도 천안시 서북구 검은들3길 58, 메가클래스 블루빌딩 5층 (불당동),20210905
3540,N10,충청남도교육청,천안시,학원,3056,탑씨크리트영어전문학원,20061211,20061211,개원,,,480,120.0,종합(대),,입시/,,,Y,N,31089,충청남도 천안시 서북구 두정로 123,/ 3층 (두정동),20210905
