,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
2401,P10,전라북도교육청,전주시,교습소,2000000023,이혜자피아노과외교습소,19800814,19800814,개원,,,45,5.0,예능(대),예능(중),초등피아노(기초),음악,,Y,N,560871,전라북도 전주시 완산구 평화3길 17-4 (),,20210613
2402,P10,전라북도교육청,전주시,교습소,3000011719,이화선미술교습소,20140519,20140519,개원,,,72,9.0,예능(대),예능(중),,미술,,Y,,561302,전라북도 전주시 덕진구 솔내로 203,/ 207호 (송천동2가/송천주공복합상가),20210613
2403,P10,전라북도교육청,전주시,교습소,3000013928,이화스트링음악교습소,20181029,20181029,개원,,,104,8.0,예능(대),예능(중),,음악,,Y,N,54970,전라북도 전주시 완산구 유연로 266,/ 201호일부(우측) (중화산동2가/ 원스톱빌딩),20210613
2404,P10,전라북도교육청,전주시,교습소,35977,인영피아노,19850501,19850501,개원,,,4,4.0,예능(대),예능(중),피아노,음악,피아노:50000,N,,561835,전라북도 전주시 덕진구 건산1길 20,(진북동),20210613
2405,P10,전라북도교육청,전주시,교습소,2000000144,인전서예과외교습소,19880921,19880921,개원,,,4,4.0,기타(대),기타(중),서예,서예,서예:17000,N,,560080,전라북도 전주시 완산구 공북로 20-1 (),,20210613
2406,P10,전라북도교육청,전주시,교습소,2000000145,인정미싱자수과외교습소,19881017,19881017,개원,,,4,4.0,기타(대),기타(중),미싱자수,기타(소),미싱자수:50000,N,,560815,전라북도 전주시 완산구 팔달로 34-8 (),,20210613
2407,P10,전라북도교육청,전주시,교습소,3000010898,인텐시브영어교습소,20120730,20120730,개원,,,64,8.0,입시.검정 및 보습,보통교과,초1·2,보습,,Y,N,54830,전라북도 전주시 덕진구 두간9길 3,/ 2층 일부 (송천동1가),20210613
2408,P10,전라북도교육청,전주시,교습소,3000014899,일등급영어교습소,20210224,20210216,개원,,,49,7.0,입시.검정 및 보습,보통교과,,보습,,Y,N,55150,전라북도 전주시 덕진구 세병로 92,/ 204호 (송천동2가/ 에코시티 데시앙 네스트 3블럭),20210613
2409,P10,전라북도교육청,전주시,교습소,3000013248,임보경역사논술교습소,20170413,20170413,개원,,,9,3.0,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,55058,전라북도 전주시 완산구 봉곡로 132,/ 301호 우측 (효자동2가),20210613
2410,P10,전라북도교육청,전주시,교습소,3000013563,임재영수학교습소,20171221,20171221,개원,,,18,6.0,입시.검정 및 보습,보통교과,,보습,,Y,N,55062,전라북도 전주시 완산구 호암로 81,/ 303호 일부 (효자동2가),20210613
2411,P10,전라북도교육청,전주시,교습소,42177,잉글리쉬가든영어교습소,20101217,20101214,개원,,,6,4.0,입시.검정 및 보습,보통교과,초등영어,보습,초등영어:200000/ 중등영어:200000/ 고등영어:200000,Y,,560839,전라북도 전주시 완산구 화산천변3길 4-3,/ 1층 (중화산동2가),20210613
2412,P10,전라북도교육청,전주시,교습소,3000013495,잉글리쉬무무온빛영어교습소,20171114,20171114,개원,,,18,9.0,입시.검정 및 보습,보통교과,,보습,,Y,N,54864,전라북도 전주시 덕진구 틀못3길 12,/ 118호 (장동),20210613
2413,P10,전라북도교육청,전주시,교습소,3000014841,잉글리쉬투더문영어교습소,20201215,20201215,개원,,,30,6.0,국제화,외국어,초등영어1,실용외국어(유아/초·중·고),초등영어1:100000/ 초등영어3:150000/ 초등영어4:200000/ 초등영어5:250000/ 초등영어2:120000,Y,N,54891,전라북도 전주시 덕진구 경동로 18,/ 상가동 103호 (덕진동2가/ 사랑으로부영아파트),20210613
2414,P10,전라북도교육청,전주시,교습소,3000014236,잉글리시아이에코더샵영어교습소,20190521,20190521,개원,,,63,9.0,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,55146,전라북도 전주시 덕진구 세병로 138,/ 204호 (송천동2가/ 에코시티 더샵3차상가),20210613
2415,P10,전라북도교육청,전주시,교습소,3000014667,자랑아카데미영어교습소,20200625,20200625,개원,,,9,9.0,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,54956,전라북도 전주시 완산구 세내로 520,/ 104호 (효자동3가),20210613
2416,P10,전라북도교육청,전주시,교습소,3000013819,장동해법영어교습소,20180723,20180723,개원,,,18,6.0,입시.검정 및 보습,보통교과,영어기초(초),보습,영어기초(초):120000/ 영어(초):150000/ 영어(중):180000,Y,N,54810,전라북도 전주시 덕진구 정암길 19,/ 202호 우측 (장동/ 장동에코르아파트),20210613
2417,P10,전라북도교육청,전주시,교습소,3000012720,장선생수학교습소,20160328,20160328,개원,,,15,5.0,입시.검정 및 보습,보통교과,,보습,,Y,N,55122,전라북도 전주시 완산구 평화14길 28-12,/ 2층 211호 (평화동1가),20210613
2418,P10,전라북도교육청,전주시,교습소,2000000262,재능바이올린교습소,19920311,19920311,개원,,,4,4.0,예능(대),예능(중),바이올린,음악,,Y,N,560860,전라북도 전주시 완산구 서원로 53,(효자동3가/ 호남제일고등학교),20210613
2419,P10,전라북도교육청,전주시,교습소,2000000267,전영피아노과외교습소,19921112,19921112,개원,,,8,4.0,예능(대),예능(중),피아노기초,음악,,Y,,560843,전라북도 전주시 완산구 덕적골2길 18,(평화동1가/주공영구임대아파트 복리시설),20210613
2420,P10,전라북도교육청,전주시,교습소,2000000200,전인속셈과외교습소,19900529,19900529,개원,,,4,4.0,기타(대),기타(중),속셈,속셈,속셈:27000,N,,560815,전라북도 전주시 완산구 서학3길 69 (),,20210613
2421,P10,전라북도교육청,전주시,교습소,39517,전인영어회화교습소,19880311,19880311,개원,,,20,20.0,국제화,외국어,영어,실용외국어(유아/초·중·고),영어:10000,N,,560853,전라북도 전주시 완산구 성지산로 65 (),,20210613
2422,P10,전라북도교육청,전주시,교습소,3000012403,전주나노(NANO)주산교습소,20150907,20150907,개원,,,27,9.0,기타(대),기타(중),,주산,,Y,N,560500,전라북도 전주시 덕진구 오공로 100,/ 201호 (중동/ 전북혁신 호반건설 더 클래스 2),20210613
2423,P10,전라북도교육청,전주시,교습소,3000010947,전주스즈키바이올린교습소,20120910,20120910,개원,,,5,1.0,예능(대),예능(중),,음악,바이올린기초(초A):140000/ 바이올린기초(초B):160000/ 바이올린입시(초A):180000/ 바이올린입시(초B):200000/ 바이올린입시(중):200000/ 초등바이올린(입시):150000/ 초등바이올린(입시):160000/ 초등바이올린(입시):180000/ 초등바이올린(입시):200000/ 중등바이올린(입시):200000,Y,N,560741,전라북도 전주시 완산구 화산천변로 50,/ 근린생활시설 203호 (중화산동2가/현대 에코르),20210613
2424,P10,전라북도교육청,전주시,교습소,39854,전주평화기타교습소,20070727,20070727,개원,,,104,8.0,예능(대),예능(중),기타(클래식/초급),음악,,Y,N,560871,전라북도 전주시 완산구 소대배기로 26,/ 4층 (평화동2가),20210613
2425,P10,전라북도교육청,전주시,교습소,2000000036,전주피아노과외교습소,19810814,19810814,개원,,,4,4.0,예능(대),예능(중),피아노기초,음악,피아노기초:25000,N,,560803,전라북도 전주시 완산구 전주객사3길 16 (),,20210613
2426,P10,전라북도교육청,전주시,교습소,42046,정부연피아노교습소,20100928,20100928,개원,,,16,5.0,예능(대),예능(중),피아노기초(초-바이엘ㅇ),음악,,Y,N,54943,전라북도 전주시 완산구 고사평8길 8-1,(서신동),20210613
2427,P10,전라북도교육청,전주시,교습소,3000014177,정선화피아노교습소,20190403,20190403,개원,,,5,5.0,예능(대),예능(중),,음악,,Y,N,55120,전라북도 전주시 완산구 덕적골1길 55,/ 302호 (평화동1가/ 수정교회),20210613
2428,P10,전라북도교육청,전주시,교습소,3000012381,정원피아노교습소,20150811,20150811,개원,,,6,3.0,예능(대),예능(중),피아노바이엘(초),음악,피아노바이엘(초):100000/ 피아노체르니(초/중):110000,Y,N,560809,전라북도 전주시 완산구 삼천천변1길 17,/ 117호 (삼천동1가/ 신성사우나),20210613
2429,P10,전라북도교육청,전주시,교습소,2000000525,정철웅바이올린교습소,20010508,20010508,개원,,,4,4.0,예능(대),예능(중),바이올린,음악,,N,,560855,전라북도 전주시 완산구 신봉3길 17-9,(효자동1가),20210613
2430,P10,전라북도교육청,전주시,교습소,2000000254,정크로마하프과외교습소,19911026,19911026,개원,,,4,4.0,예능(대),예능(중),크로마하프,음악,,Y,,560021,전라북도 전주시 완산구 팔달로 182,(경원동1가),20210613
2431,P10,전라북도교육청,전주시,교습소,3000014824,정태형수학교습소,20201126,20201126,개원,,,8,4.0,입시.검정 및 보습,보통교과,,보습,,Y,N,54970,전라북도 전주시 완산구 화산천변로 55,/ 205호 (중화산동2가/ 코오롱하늘채아파트),20210613
