유흥업소ID,법정동코드,사업장명,구분명
20854,28200,이지타운,룸살롱
20855,28200,원투,룸살롱
20856,28200,오렌지클럽,룸살롱
20857,28200,투페이스,룸살롱
20858,28200,손오공,노래클럽
20859,28200,대우,룸살롱
20860,28200,길노래짱주점,룸살롱
20861,28200,다국적노래클럽,룸살롱
20862,28200,기모노,룸살롱
20863,28200,여우노래밤주점,룸살롱
20864,28200,구월노래주점,노래클럽
20865,28200,골드노래광장주점,노래클럽
20866,28200,라마다엠라이브,노래클럽
20867,28200,짝,노래클럽
20868,28200,시드니노래광장주점,노래클럽
20869,28200,아레나노래타운,노래클럽
20870,28200,미샵노래주점,룸살롱
20871,28200,캔디노래클럽주점,노래클럽
20872,28200,아방궁,룸살롱
20873,28200,명품노래광장주점,룸살롱
20874,28200,궁전,룸살롱
20875,28200,필노래클럽,룸살롱
20876,28200,수노래광장주점,룸살롱
20877,28200,비밀,룸살롱
20878,28200,카카오노래바주점,노래클럽
20879,28200,팰리스노래가왕주점,노래클럽
20880,28200,팰리스비즈니스클럽,노래클럽
20881,28200,뉴발로만,카바레
20882,28200,오아시스,룸살롱
20883,28200,다빈,룸살롱
20884,28200,소풍,룸살롱
20885,28200,설탕,룸살롱
20886,28200,리치노래타운유흥주점,룸살롱
20887,28200,궁노래클럽,룸살롱
20888,28200,하바나노래광장주점,노래클럽
20889,28200,엠노래클럽,룸살롱
20890,28200,명품관노래주점클럽,룸살롱
20891,28200,원클럽,룸살롱
20892,28200,연예인7080라이브,노래클럽
20893,28200,로야룸살롱,룸살롱
20894,28200,소풍,노래클럽
20895,28200,아가씨노래광장주점,기타
20896,28200,백악관카바레,카바레
20897,28200,포구노래짱주점,룸살롱
20898,28200,명품노래짱,룸살롱
20899,28200,칸타타노래광장주점,룸살롱
20900,28200,사이공(Saigon)베트남노래클럽,룸살롱
20901,28200,수노래클럽,기타
20902,28200,골드노래클럽주점,룸살롱
20903,28200,로마,룸살롱
20904,28200,펑키타운,관광호텔나이트(디스코)
20905,28200,아리랑,룸살롱
20906,28200,마린노래주점,룸살롱
20907,28200,메이드(MADE),룸살롱
20908,28200,비(Bee)룸 술마시는 노래타운,기타
20909,28200,갯벌노래광장주점,룸살롱
20910,28200,빙고노래크럽주점,룸살롱
20911,28200,퀸비,룸살롱
20912,28200,신세계,룸살롱
20913,28200,광장노래크럽,룸살롱
20914,28200,필노래클럽주점,룸살롱
20915,28140,불꽃노래클럽,간이주점
20916,28140,루 비,기타
20917,28140,현대노래클럽,기타
20918,28140,강능집,기타
20919,28177,아우디노래타운,룸살롱
20920,28177,꽃샘,간이주점
20921,28177,하드코아노래클럽,룸살롱
20922,28177,크리스탈가요방,룸살롱
20923,28177,소녀시대,룸살롱
20924,28177,준코뮤직타운 주안1호점,간이주점
20925,28177,첫사랑노래밤,기타
20926,28177,가자노래클럽,룸살롱
20927,28177,주연,간이주점
20928,28177,로얄노래짱,룸살롱
20929,28177,스타노래뱅크,기타
20930,28177,아이씨노래밤,룸살롱
20931,28177,엔젤노래짱,기타
20932,28177,비엔나,룸살롱
20933,28177,관광가요열차,룸살롱
20934,28177,명품노래짱,룸살롱
20935,28177,가족노래밤,룸살롱
20936,28177,힐링,룸살롱
20937,28177,이벤트 노래바,룸살롱
20938,28177,수,룸살롱
20939,28177,아싸노래팡,기타
20940,28177,환희,간이주점
20941,28177,동반자,간이주점
20942,28177,다예,간이주점
20943,28177,와와스텐드,스텐드바
20944,28177,샤넬,간이주점
20945,28177,애인,간이주점
20946,28177,쵸이스,룸살롱
20947,28177,아침이슬가요방,룸살롱
20948,28177,왈츠 노래클럽,룸살롱
20949,28177,백야노래클럽,룸살롱
20950,28177,짱구노래짱,노래클럽
20951,28177,가는세월,룸살롱
20952,28177,반딧불가요주점,룸살롱
20953,28177,씨에프노래밤,룸살롱
20954,28177,7080로마라이브,룸살롱
20955,28177,여명 노래클럽,룸살롱
20956,28177,궁노래,기타
20957,28177,너랑나랑,간이주점
20958,28177,연예인,간이주점
20959,28177,궁,기타
20960,28177,모아7080,룸살롱
20961,28177,팡팡노래하우스,룸살롱
20962,28177,황제스탠드,스텐드바
20963,28177,궁,룸살롱
20964,28177,찐노래밤,노래클럽
20965,28177,보스노래클럽,룸살롱
20966,28177,오빠가요방,기타
20967,28177,별노래밤,노래클럽
20968,28177,장안스텐드빠,스텐드바
20969,28177,여우노래바,노래클럽
20970,28177,멘토,노래클럽
20971,28177,랑데뷰,간이주점
20972,28177,제비노래짱,노래클럽
20973,28177,궁전가요방,노래클럽
20974,28177,대박노래광장,노래클럽
20975,28177,가고파가요방,노래클럽
20976,28177,다국적클럽,노래클럽
20977,28177,제이드,노래클럽
20978,28177,(아시아)다국적 노래클럽,룸살롱
20979,28177,엣지노래밤,노래클럽
20980,28177,수 노래,룸살롱
20981,28177,앵콜노래밤,노래클럽
20982,28177,놀이터,룸살롱
20983,28177,필가요타운,룸살롱
20984,28177,코리아관광나이트,관광호텔나이트(디스코)
20985,28177,링코노래타운,노래클럽
20986,28177,아바노래바,노래클럽
20987,28177,황진이,간이주점
20988,28177,백악관가요방,노래클럽
20989,28177,풀나이트민속주점,간이주점
20990,28177,짱노래짱,룸살롱
20991,28177,힐노래클럽,룸살롱
20992,28177,로얄패밀리가요방,룸살롱
20993,28177,비너스,룸살롱
20994,28177,빽노래바,룸살롱
20995,28177,짝 노래밤,룸살롱
20996,28177,수,룸살롱
20997,28177,여보야,기타
20998,28177,헤라,룸살롱
20999,28177,황후,룸살롱
21000,28177,짠짜라노래클럽,룸살롱
21001,28177,태평양,기타
21002,28177,노래 천국,노래클럽
21003,28177,동경가요방,기타
21004,28177,별밤노래밤,노래클럽
21005,28177,백두산,카바레
21006,28177,구디구디노래짱,노래클럽
21007,28177,나이스노래클럽,룸살롱
21008,28177,리젠시,노래클럽
21009,28177,동경노래짱,노래클럽
21010,28177,꽃샘노래하는포차,룸살롱
21011,28177,로즈,노래클럽
21012,28177,열정,간이주점
21013,28177,백제노래크럽,룸살롱
21014,28177,티아라,룸살롱
21015,28177,친구노래바,룸살롱
21016,28177,별노래바,룸살롱
21017,28177,수,룸살롱
21018,28177,가나노래타운,룸살롱
21019,28177,티파니노래마을,룸살롱
21020,28177,숭의노래광장,간이주점
21021,28177,황금노래짱,룸살롱
21022,28177,짝노래,룸살롱
21023,28177,퀸노래밤,룸살롱
21024,28177,친절한 금자씨,노래클럽
21025,28177,초롱노래,룸살롱
21026,28177,썸노래타운,룸살롱
21027,28177,소리노래밤,노래클럽
21028,28177,황제노래클럽,룸살롱
21029,28177,달빛스탠드바,노래클럽
21030,28177,탑노래클럽,룸살롱
21031,28177,콜노래클럽,룸살롱
21032,28177,설탕노래바,룸살롱
21033,28177,럭셔리노래짱,룸살롱
21034,28177,007영상가요,룸살롱
21035,28177,로얄노래타운,룸살롱
21036,28177,빙고 노래타운,룸살롱
21037,28177,야후 노래타운,룸살롱
21038,28177,누리스텐드바,스텐드바
21039,28177,로또,룸살롱
21040,28177,크레오파트라,룸살롱
21041,28177,테크닉노래짱,룸살롱
21042,28177,축제라이브,룸살롱
21043,28177,연예인노래밤,노래클럽
21044,28177,클럽 얌,룸살롱
21045,28177,은아,간이주점
21046,28177,황제,룸살롱
21047,28177,오렌지,룸살롱
21048,28177,샹그릴라,룸살롱
21049,28177,몽노래클럽,룸살롱
21050,28177,팔도,룸살롱
21051,28177,코코수,룸살롱
21052,28177,V.I.P(브이아이피),룸살롱
21053,28177,모모영상크럽,룸살롱
21054,28177,쇼부노래타운,룸살롱
21055,28177,궁노래바,룸살롱
21056,28177,놀이터3,룸살롱
21057,28177,아침이슬노래짱,룸살롱
21058,28177,오케이노래광장,룸살롱
21059,28177,수목원가요방,룸살롱
21060,28177,휠라,룸살롱
21061,28177,힐링노래바,룸살롱
21062,28177,웰빙뮤직뱅크,룸살롱
21063,28177,로즈,룸살롱
21064,28177,따봉노래,스텐드바
21065,28177,포시즌 노래바,룸살롱
21066,28177,야성,간이주점
21067,28177,칼라,룸살롱
21068,28177,딜 노래밤,룸살롱
21069,28177,꼭지노래팡,룸살롱
21070,28177,세왕노래타운,룸살롱
21071,28177,가나노래짱,룸살롱
21072,28177,큐브노래타운,룸살롱
21073,28177,신바람노래밤,룸살롱
21074,28177,콘서트노래천국,룸살롱
21075,28177,브이아이피,룸살롱
21076,28177,웰빙노래바,룸살롱
21077,28177,콘서트짱,룸살롱
21078,28177,첫사랑,간이주점
21079,28177,별빛노래밤,노래클럽
21080,28177,노바노래타운,룸살롱
21081,28177,시카고 스텐드바,스텐드바
21082,28177,씨엔엔(CNN),룸살롱
21083,28177,코코노래바,룸살롱
21084,28177,쥬얼리노래팡,룸살롱
21085,28177,윤라이브,룸살롱
21086,28177,씨에프(CF),룸살롱
21087,28177,오아시스,룸살롱
21088,28177,애플,룸살롱
21089,28177,놀이터노래바,룸살롱
21090,28177,코리아노래빠,룸살롱
21091,28177,로얄가요방,룸살롱
21092,28177,정거장,간이주점
21093,28177,25시,룸살롱
21094,28177,락휴노래타운 주안점,기타
21095,28177,서림 라이브,스텐드바
21096,28177,다모아,스텐드바
21097,28177,제우스,룸살롱
21098,28177,첼로노래타운,룸살롱
21099,28177,싸이노래클럽,룸살롱
21100,28177,쌈바,룸살롱
21101,28177,초원 스탠드빠,스텐드바
21102,28177,예스(yes)노래팡,룸살롱
21103,28177,마리안노래클럽,룸살롱
21104,28177,황금마차,룸살롱
21105,28177,별노래짱,룸살롱
21106,28177,하프노래밤,룸살롱
21107,28177,명동,간이주점
21108,28177,백악관관광나이트,관광호텔나이트(디스코)
21109,28177,친구네,룸살롱
21110,28177,부킹가요방,룸살롱
21111,28177,영영,간이주점
21112,28177,베트남 다국적 노래클럽,룸살롱
21113,28177,벌떼미인클럽,룸살롱
21114,28177,세븐노래,스텐드바
21115,28177,스타노래짱,룸살롱
21116,28177,슈가노래타운,노래클럽
21117,28177,에스앤에스(S&S)뮤직라이브7080,스텐드바
21118,28177,힐링7080,스텐드바
21119,28177,샤넬,간이주점
21120,28177,아리랑노래타운,룸살롱
21121,28177,주주노래포차,스텐드바
21122,28177,코리아나,스텐드바
21123,28177,스타노래뱅크 2,룸살롱
21124,28177,콘서트뮤직클럽,룸살롱
21125,28177,짝노래,노래클럽
21126,28177,뉴월드노래밤,노래클럽
21127,28177,옐로우 노래짱,룸살롱
21128,28177,만남,간이주점
21129,28177,영타운,룸살롱
21130,28177,2030노래타운,룸살롱
21131,28177,해적,룸살롱
21132,28177,와우뮤직뱅크,룸살롱
21133,28177,준코뮤직타운 주안2호점,기타
21134,28177,해바라기,스텐드바
21135,28177,세왕,룸살롱
21136,28177,코메디크럽,룸살롱
21137,28177,나비노래클럽,룸살롱
21138,28177,애인노래밤,노래클럽
21139,28177,알에스가요방,룸살롱
21140,28177,샤방샤방노래짱,룸살롱
21141,28177,부킹노래타운,룸살롱
21142,28177,젊은미소,룸살롱
21143,28177,알에스(RS)노래짱,룸살롱
21144,28177,일루와,룸살롱
21145,28177,수,룸살롱
21146,28177,유화,룸살롱
21147,28177,소녀시대,룸살롱
21148,28177,강남노래짱,룸살롱
21149,28177,쿨노래밤,룸살롱
21150,28177,신궁노래광장,룸살롱
21151,28177,로즈마리,간이주점
21152,28177,청춘메들리포차,스텐드바
21153,28177,홍콩노래짱,룸살롱
21154,28177,크리스탈노래타운,룸살롱
21155,28177,오즈,룸살롱
21156,28177,베트남 다국적 노래클럽2,룸살롱
21157,28177,모델,간이주점
21158,28177,스타노래밤,룸살롱
21159,28177,독도노래타운,룸살롱
21160,28177,발렌타인가요방,룸살롱
21161,28177,터치노래짱,룸살롱
21162,28177,짐자무쉬,룸살롱
21163,28177,크로바,간이주점
21164,28177,우림노래밤,룸살롱
21165,28177,샤넬노래타운,룸살롱
21166,28177,초콜릿,룸살롱
21167,28177,대운영상가요,룸살롱
21168,28177,자유노래짱,룸살롱
21169,28177,궁노래타운,룸살롱
21170,28177,풍차스텐드바,스텐드바
21171,28237,물레방아노래클럽,룸살롱
21172,28237,하와이노래클럽,룸살롱
21173,28237,웰컴,룸살롱
21174,28237,앵콜노래짱,룸살롱
21175,28237,벤허노래클럽,룸살롱
21176,28237,코코노래바,룸살롱
21177,28237,별노래,룸살롱
21178,28237,술마시는파티노래방,룸살롱
21179,28237,필노래클럽,노래클럽
21180,28237,큐유흥주점,기타
21181,28237,110노래,스텐드바
21182,28237,초콜렛,비어(바)살롱
21183,28237,에모이투(EMOIⅡ),룸살롱
21184,28237,팡팡술마시는노래광장,룸살롱
21185,28237,궁노래광장,노래클럽
21186,28237,카톡노래클럽,기타
21187,28237,로얄노래클럽,노래클럽
21188,28237,콜노래클럽,노래클럽
21189,28237,지지베베노래클럽,룸살롱
21190,28237,짝,룸살롱
21191,28237,쿵노래클럽,룸살롱
21192,28237,왕과비,룸살롱
21193,28237,또와노래클럽,기타
21194,28237,매스 노래타운,노래클럽
21195,28237,라운딩노래클럽,노래클럽
21196,28237,에코,룸살롱
21197,28237,오케이노래광장,룸살롱
21198,28237,백악관,룸살롱
21199,28237,술마시는명품노래짱,룸살롱
21200,28237,술마시는킹노래주점,카바레
21201,28237,프린스노래클럽,룸살롱
21202,28237,비비 에코로케 소주호프 노래타운,룸살롱
21203,28237,발리노래클럽,룸살롱
21204,28237,판도라노래클럽,노래클럽
21205,28237,강남노래클럽,노래클럽
21206,28237,짝노래바,룸살롱
21207,28237,놀자,룸살롱
21208,28237,VIP(브이아이피)노바,룸살롱
21209,28237,술마시는명가노래광장,룸살롱
21210,28237,빙고,룸살롱
21211,28237,고노미,룸살롱
21212,28237,망고노래클럽,노래클럽
21213,28237,레드노래클럽,노래클럽
21214,28237,꼭지노래클럽,룸살롱
21215,28237,필노래클럽,룸살롱
21216,28237,파워노래클럽,기타
21217,28237,워커힐,룸살롱
21218,28237,압구정 노래클럽,기타
21219,28237,여우노래클럽,기타
21220,28237,이지노래클럽,룸살롱
21221,28237,수빈노래클럽,룸살롱
21222,28237,와와노래주점,기타
21223,28237,쎄븐노래클럽,노래클럽
21224,28237,MAD153(매드153),고고(디스코)클럽
21225,28237,엔젤노래광장,노래클럽
21226,28237,엔츠노래타운,노래클럽
21227,28237,코코,노래클럽
21228,28237,아레나,노래클럽
21229,28237,준클럽,노래클럽
21230,28237,별밤,기타
21231,28237,에스노래클럽,노래클럽
21232,28237,별밤2부평점,기타
21233,28237,황진이노래클럽,노래클럽
21234,28237,밤이면밤마다,기타
21235,28237,연인,기타
21236,28237,플렉스(FLEX),기타
21237,28237,삼정노래짱,룸살롱
21238,28237,올인노래클럽,룸살롱
21239,28237,와,룸살롱
21240,28237,대박노래,노래클럽
21241,28237,KISS(키스),기타
21242,28237,에르메스,룸살롱
21243,28237,힐링,기타
21244,28237,빙고노래뮤직클럽,노래클럽
21245,28237,여궁,기타
21246,28237,술마시는 허브노래짱,룸살롱
21247,28237,탄다국적노래클럽,기타
21248,28237,일번지,기타
21249,28237,비비,기타
21250,28237,요준코소주호프노래타운,비어(바)살롱
21251,28237,갤러리 노래클럽,노래클럽
21252,28237,뮤즈,카바레
21253,28237,갤러리 노래클럽,노래클럽
21254,28237,썬노래클럽,기타
21255,28237,송이노래타운,노래클럽
21256,28237,단밤,기타
21257,28237,찬스노래클럽,룸살롱
21258,28237,비트노래타운,노래클럽
21259,28237,썸,기타
21260,28237,수노래클럽,룸살롱
21261,28237,커플노래클럽,기타
21262,28237,대박노래클럽,노래클럽
21263,28237,짝노래클럽,룸살롱
21264,28237,110투유흥주점,기타
21265,28237,럭셔리빙고,룸살롱
21266,28237,럭셔리술마시는노래방,룸살롱
21267,28237,씽씽노래클럽,노래클럽
21268,28237,에쿠스노래클럽,기타
21269,28237,싸이,룸살롱
21270,28237,잘나가는빙고,기타
21271,28237,망고노래클럽,노래클럽
21272,28237,제우스노래클럽,기타
21273,28237,킹노래클럽,기타
21274,28237,사마,기타
21275,28237,락휴노래타운부평역점,기타
21276,28237,아리랑노래클럽,룸살롱
21277,28237,카라노래주점,기타
21278,28237,한국주점,기타
21279,28237,썬노래광장,노래클럽
21280,28237,엠(M)노래클럽,간이주점
21281,28237,럭셔리노래클럽,기타
21282,28237,콘서트노래클럽,룸살롱
21283,28237,샤인노래주점,룸살롱
21284,28237,쇼킹노래클럽,룸살롱
21285,28237,대박노래클럽,기타
21286,28237,가왕,기타
21287,28237,별사탕,기타
21288,28237,준투노래타운,노래클럽
21289,28237,케이(K)노래클럽,간이주점
21290,28237,그린노래클럽,노래클럽
21291,28237,파티노래바,노래클럽
21292,28237,이모네노래클럽,기타
21293,28237,빅뱅노래클럽,룸살롱
21294,28237,늑대와여우노래주점,룸살롱
21295,28237,K(케이)노래클럽,룸살롱
21296,28237,뉴머슴,룸살롱
21297,28237,금봉노래,기타
21298,28237,예스(YES)노래바,룸살롱
21299,28237,쉼,노래클럽
21300,28237,헤라노래클럽,기타
21301,28237,소리새,룸살롱
21302,28237,빙고,룸살롱
21303,28237,수노래클럽,노래클럽
21304,28237,은하수노래클럽,룸살롱
21305,28237,킹스노래클럽,룸살롱
21306,28237,가요톱10,룸살롱
21307,28237,고추밭,간이주점
21308,28237,지어이다국적노래클럽,노래클럽
21309,28237,발리노래클럽,룸살롱
21310,28237,희락,룸살롱
21311,28237,보보노래클럽,룸살롱
21312,28237,민속주점 차차차,기타
21313,28237,명품노래클럽,스텐드바
21314,28237,보스(Boss),고고(디스코)클럽
21315,28237,디바,룸살롱
21316,28237,스타노래클럽,룸살롱
21317,28237,준노래클럽,노래클럽
21318,28237,큐브,룸살롱
21319,28237,술마시는킹스노래방,룸살롱
21320,28237,씨엔엔(CNN),기타
21321,28237,시크릿,룸살롱
21322,28237,술에스(S)라인노래광장,룸살롱
21323,28237,더샵짱(the#짱),룸살롱
21324,28237,지지(GG),룸살롱
21325,28237,쌍무지개노래클럽,기타
21326,28237,명동노래클럽,룸살롱
21327,28237,BMW(비엠더블유),룸살롱
21328,28237,키스노래클럽,룸살롱
21329,28237,오빠,노래클럽
21330,28237,놀자노래클럽,기타
21331,28237,힐링노래주점,노래클럽
21332,28237,베트남노래클럽,룸살롱
21333,28237,개구리,룸살롱
21334,28237,나인노래클럽,룸살롱
21335,28237,여우베트남노래클럽,기타
21336,28237,부킹노래방가주점,노래클럽
21337,28237,백악관,룸살롱
21338,28237,블루노래광장,룸살롱
21339,28237,뱅뱅노래클럽,기타
21340,28237,쎄븐노래클럽,기타
21341,28237,에쿠스,기타
21342,28237,챠밍노래클럽,노래클럽
21343,28237,유노래바,룸살롱
21344,28260,1박2일노래타운,룸살롱
21345,28260,세시봉노래주점,룸살롱
21346,28260,고무신,룸살롱
21347,28260,백설공주 노래클럽,룸살롱
21348,28260,보물섬,룸살롱
21349,28260,럭셔리노래클럽,룸살롱
21350,28260,솔모루,룸살롱
21351,28260,빙고노래타운,룸살롱
21352,28260,짝노래바유흥주점,룸살롱
21353,28260,보물섬다국적노래클럽,룸살롱
21354,28260,오림노래바,룸살롱
21355,28260,카니발노래클럽,룸살롱
21356,28260,파티노래,룸살롱
21357,28260,왕건노래클럽,룸살롱
21358,28260,로얄룸크럽,룸살롱
21359,28260,여인천하노래클럽,룸살롱
21360,28260,엔츠노래타운,노래클럽
21361,28260,오케이,룸살롱
21362,28260,모나코클럽,룸살롱
21363,28260,짱,룸살롱
21364,28260,장희빈,룸살롱
21365,28260,오즈,룸살롱
21366,28260,레이디,룸살롱
21367,28260,부킹노래빵클럽,기타
21368,28260,티파니,룸살롱
21369,28260,극장식 라이브 마마앤 파파,룸살롱
21370,28260,황진이,룸살롱
21371,28260,쭌코노래타운,룸살롱
21372,28260,왕코노래클럽,룸살롱
21373,28260,시크릿클럽,룸살롱
21374,28260,써니노래광장,룸살롱
21375,28260,놀러와,룸살롱
21376,28260,파라오룸클럽,룸살롱
21377,28260,라이브 스텐드바,룸살롱
21378,28260,파티,룸살롱
21379,28260,은하수,룸살롱
21380,28260,줄래줄래 노래클럽,룸살롱
21381,28260,신세계,룸살롱
21382,28260,장녹수미인파티,룸살롱
21383,28260,동경클럽,룸살롱
21384,28260,쇼부노래타운,룸살롱
21385,28260,별풍선,룸살롱
21386,28260,엘르(ELLE),룸살롱
21387,28260,여보여보,스텐드바
21388,28260,에스지(SG)라이브,룸살롱
21389,28260,센스,간이주점
21390,28260,북항프라자2 203호,룸살롱
21391,28260,러블리짱,노래클럽
21392,28260,SINGHA(싱하),고고(디스코)클럽
21393,28260,식스나인,룸살롱
21394,28260,여인천하19노래클럽,룸살롱
21395,28260,황궁 비지니스,룸살롱
21396,28260,에이스노래바,룸살롱
21397,28260,탬버린노래클럽,룸살롱
21398,28260,궁전,룸살롱
21399,28260,할로윈 갤러리,룸살롱
21400,28260,션샤인노래타운,룸살롱
21401,28260,여자친구,룸살롱
21402,28260,홈런볼,룸살롱
21403,28260,호&토노래바(호앤토노래바),룸살롱
21404,28260,도도노래클럽,룸살롱
21405,28260,바다클럽,룸살롱
21406,28260,봉순이19노래노래,룸살롱
21407,28260,야누스,룸살롱
21408,28260,클럽 파타야,룸살롱
21409,28260,쿵텝(KungThep),룸살롱
21410,28260,크로바,룸살롱
21411,28260,뉴서울,룸살롱
21412,28260,션샤인노래타운,룸살롱
21413,28185,소나무,룸살롱
21414,28185,슈퍼모델,카바레
21415,28185,정노래클럽,노래클럽
21416,28185,슈바빙룸,룸살롱
21417,28185,려,룸살롱
21418,28185,서울북창동,룸살롱
21419,28185,슈퍼스타,룸살롱
21420,28185,짝 노래 짱,룸살롱
21421,28185,제이(J),룸살롱
21422,28185,메이,카바레
21423,28185,오투(O2),카바레
21424,28185,카카오뮤직타운,룸살롱
21425,28185,링코노래타운,스텐드바
21426,28185,리치노래클럽,룸살롱
21427,28185,예술관,룸살롱
21428,28185,썬,룸살롱
21429,28185,나비,룸살롱
21430,28185,1박2일,룸살롱
21431,28185,엠(M)라이브,노래클럽
21432,28185,로제,룸살롱
21433,28185,신세계,룸살롱
21434,28185,샬랄라 주점,기타
21435,28185,거래처,노래클럽
21436,28185,도깨비,룸살롱
21437,28185,클럽아뜨레룸2,룸살롱
21438,28185,클럽아뜨레 라이브1,노래클럽
21439,28185,무비노래클럽,룸살롱
21440,28185,블루,룸살롱
21441,28185,친구찾기노래클럽,룸살롱
21442,28185,거래처,기타
21443,28185,미인파티,룸살롱
21444,28185,콜 노래바,룸살롱
21445,28185,뉴코뮤직타운 인천연수점,노래클럽
21446,28185,뚜뚜노래클럽,노래클럽
21447,28185,Diary(다이어리),룸살롱
21448,28185,놀이터 노래밤,룸살롱
21449,28185,25시,룸살롱
21450,28185,좋은사람들,노래클럽
21451,28185,로제2,룸살롱
21452,28185,양파노래클럽,룸살롱
21453,28185,쥬라기공원,룸살롱
21454,28185,신화,룸살롱
21455,28185,미스사이공(MISS SAIGON),룸살롱
21456,28185,야성노래장,룸살롱
21457,28185,수,룸살롱
21458,28185,일기장,룸살롱
21459,28185,러시아,룸살롱
21460,28185,소풍,룸살롱
21461,28185,배추노래바,룸살롱
21462,28185,놀러와,룸살롱
21463,28185,에이스,룸살롱
21464,28185,드르와,룸살롱
21465,28185,더블유(W),룸살롱
21466,28185,럭셔리룸클럽,룸살롱
21467,28185,더블루,룸살롱
21468,28185,연예인노래밤타운,룸살롱
21469,28185,보물섬,룸살롱
21470,28185,여보 여보,룸살롱
21471,28185,베트남노래클럽,카바레
21472,28185,원피스,룸살롱
21473,28185,마이웨이,고고(디스코)클럽
21474,28185,보물섬,룸살롱
21475,28185,짝노래클럽,룸살롱
21476,28185,아우디 노래클럽,룸살롱
21477,28185,소판돈1,룸살롱
21478,28185,궁 노래바,룸살롱
21479,28185,빵빠레,룸살롱
21480,28185,오케이(OK)노래클럽,룸살롱
21481,28185,가요노래클럽,노래클럽
21482,28185,준,룸살롱
21483,28185,소판돈,룸살롱
21484,28185,명품,룸살롱
21485,28185,여인궁,기타
21486,28185,놀이터,룸살롱
21487,28185,제니스,룸살롱
21488,28185,밀라노,고고(디스코)클럽
21489,28185,벤츠,룸살롱
21490,28185,황진이,룸살롱
21491,28185,포세이돈,룸살롱
21492,28720,초원,기타
21493,28720,도레미타운,룸살롱
21494,28720,빠샤 노래주점,룸살롱
21495,28720,장미노래클럽,룸살롱
21496,28720,퍼펙트,룸살롱
21497,28720,목련,기타
21498,28720,메아리 노래클럽,룸살롱
21499,28720,큐노래광장,기타
21500,28720,연동타운,기타
21501,28720,쑥골클럽,룸살롱
21502,28720,텔레파시,노래클럽
21503,28720,뉴 차차차 노래클럽,룸살롱
21504,28720,땡벌노래클럽,룸살롱
21505,28720,7080 코리아나 LIVE,기타
21506,28720,마이하우스,기타
21507,28720,비너스,기타
21508,28720,왕과비,기타
21509,28720,새둥지 노래클럽,기타
21510,28720,야시노래주점,기타
21511,28720,파도 소주빠,기타
21512,28720,퓨전빠,비어(바)살롱
21513,28720,맥주나라,기타
21514,28720,카스바 노래방,카바레
21515,28720,꿀물,기타
21516,28720,진미노래주점,기타
21517,28110,써드베이스노래타운,기타
21518,28110,처음처럼,룸살롱
21519,28110,맘모스광장,룸살롱
21520,28110,신바람노래광장,룸살롱
21521,28110,코코,간이주점
21522,28110,딸기노래짱,룸살롱
21523,28110,보물섬노래클럽,룸살롱
21524,28110,허니노래짱,룸살롱
21525,28110,오페라 노래나라,룸살롱
21526,28110,돌고래,룸살롱
21527,28110,만남,기타
21528,28110,별밤노래크럽,노래클럽
21529,28110,칼라노래타운,룸살롱
21530,28110,싱싱,룸살롱
21531,28110,프린스 노래타운,룸살롱
21532,28110,7080라이브호프광장,간이주점
21533,28110,보스톤,기타
21534,28110,쇼킹노래광장,룸살롱
21535,28110,비바 노래클럽,룸살롱
21536,28110,파라다이스,룸살롱
21537,28110,꽃,노래클럽
21538,28110,파인,룸살롱
21539,28110,왕궁노래타운,룸살롱
21540,28110,소풍노래타운,노래클럽
21541,28110,바다라,룸살롱
21542,28110,등대,룸살롱
21543,28110,둥지노래클럽,룸살롱
21544,28110,향수노래짱,노래클럽
21545,28110,연예인Ⅱ,룸살롱
21546,28110,위스키메리(외국인전용),룸살롱
21547,28110,1학년3반 노래타운,룸살롱
21548,28110,아가씨 노래타운,룸살롱
21549,28110,세븐노래바,룸살롱
21550,28110,두바이 노래클럽,룸살롱
21551,28110,파티파티노래클럽,기타
21552,28110,거래처,룸살롱
21553,28110,미노래짱,노래클럽
21554,28110,미,룸살롱
21555,28110,씽씽가요방,노래클럽
21556,28110,사탕,룸살롱
21557,28110,키클럽,룸살롱
21558,28110,아등,노래클럽
21559,28110,카리브,기타
21560,28110,신포노래타운,노래클럽
21561,28110,마도로스스텐드바,스텐드바
21562,28110,까치노래짱,노래클럽
21563,28110,테라,룸살롱
21564,28110,강남,룸살롱
21565,28110,귀빈노래짱,룸살롱
21566,28110,카카오,노래클럽
21567,28110,왕대박노래짱,노래클럽
21568,28110,노래하는 청춘아,간이주점
21569,28110,비취노래주점,기타
21570,28110,발리노래클럽,룸살롱
21571,28110,행운노래바,룸살롱
21572,28110,용궁 노래짱,룸살롱
21573,28110,연과진영상가요,비어(바)살롱
21574,28110,황제노래바,노래클럽
21575,28110,보스노래클럽,룸살롱
21576,28110,브이아이피(VIP)노래클럽,룸살롱
21577,28110,썬가요주점,간이주점
21578,28110,콘서트노래클럽,노래클럽
21579,28110,홀릭노래타운,룸살롱
21580,28110,딩동댕 노래짱,노래클럽
21581,28110,미스터비뮤직타운,노래클럽
21582,28110,향도 노래천국,노래클럽
21583,28110,007노래빵,룸살롱
21584,28110,디가디가노래타운,룸살롱
21585,28110,멤버쉽,룸살롱
21586,28110,상록수 가요주점,""
21587,28110,천하뮤직뱅크,룸살롱
21588,28110,연예인Ⅰ,룸살롱
21589,28110,오렌지,룸살롱
