,학제,학교 세부 유형,시도,교육지원청,행정구,학교명,본분교,학교상태,우편번호,도로명주소,법정동
9542,초등학교,초등학교,서울,남부,구로구,서울구로남초등학교,본교,기존(원)교,083-75 ,서울특별시 구로구 디지털로27길 76 (구로동.구로남초등학교),서울특별시 구로구
9543,초등학교,초등학교,서울,남부,구로구,서울구로초등학교,본교,기존(원)교,082-83 ,서울특별시 구로구 구로중앙로27나길 9 . 구로동443 (구로동),서울특별시 구로구
9544,초등학교,초등학교,서울,남부,구로구,서울구일초등학교,본교,기존(원)교,083-24 ,서울특별시 구로구 구일로 68 (구로동.구일초등학교),서울특별시 구로구
9545,초등학교,초등학교,서울,남부,구로구,서울덕의초등학교,본교,기존(원)교,082-41 ,서울특별시 구로구 고척로 213 (고척동.덕의초등학교),서울특별시 구로구
9546,초등학교,초등학교,서울,남부,구로구,서울동구로초등학교,본교,기존(원)교,083-03 ,서울특별시 구로구 구로중앙로14길 43 . 서울동구로초등학교 (구로동),서울특별시 구로구
9547,초등학교,초등학교,서울,남부,구로구,서울매봉초등학교,본교,기존(원)교,082-51 ,서울특별시 구로구 고척로21길 55 . 서울매봉초등학교 (개봉동),서울특별시 구로구
9548,초등학교,초등학교,서울,남부,구로구,서울미래초등학교,본교,기존(원)교,082-88 ,서울특별시 구로구 새말로 73 . 서울미래초등학교 (구로동),서울특별시 구로구
9549,초등학교,초등학교,서울,남부,구로구,서울세곡초등학교,본교,기존(원)교,082-45 ,서울특별시 구로구 고척로33길 34 (고척동.세곡초등학교),서울특별시 구로구
9550,초등학교,초등학교,서울,남부,구로구,서울신구로초등학교,본교,기존(원)교,082-99 ,서울특별시 구로구 가마산로27길 69 (구로동.서울신구로초등학교),서울특별시 구로구
9551,초등학교,초등학교,서울,남부,구로구,서울신도림초등학교,본교,기존(원)교,082-01 ,서울특별시 구로구 신도림로19길 44 . 서울신도림초등학교 (신도림동),서울특별시 구로구
9552,초등학교,초등학교,서울,남부,구로구,서울신미림초등학교,본교,기존(원)교,082-11 ,서울특별시 구로구 신도림로 26 (신도림동. 신미림초등학교),서울특별시 구로구
9553,초등학교,초등학교,서울,남부,구로구,서울영서초등학교,본교,기존(원)교,083-70 ,서울특별시 구로구 도림로20길 57 . 영서초등학교 (구로동),서울특별시 구로구
9554,초등학교,초등학교,서울,남부,구로구,서울영일초등학교,본교,기존(원)교,083-21 ,서울특별시 구로구 남부순환로105길 218 . 서울영일초등학교 (가리봉동),서울특별시 구로구
9555,초등학교,초등학교,서울,남부,구로구,서울오류남초등학교,본교,기존(원)교,083-42 ,서울특별시 구로구 서해안로24길 22 (오류동. 오류남초등학교),서울특별시 구로구
9556,초등학교,초등학교,서울,남부,구로구,서울오류초등학교,본교,기존(원)교,082-68 ,서울특별시 구로구 경인로19길 39 . 서울오류초등학교 (오류동),서울특별시 구로구
9557,초등학교,초등학교,서울,남부,구로구,서울오정초등학교,본교,기존(원)교,083-59 ,서울특별시 구로구 경인로2길 10 . 서울오정초등학교 (오류동),서울특별시 구로구
9558,초등학교,초등학교,서울,남부,구로구,서울온수초등학교,본교,기존(원)교,082-60 ,서울특별시 구로구 부일로 893 (온수동),서울특별시 구로구
9559,초등학교,초등학교,서울,남부,구로구,서울천왕초등학교,본교,기존(원)교,083-64 ,서울특별시 구로구 천왕로1길 11 (천왕동),서울특별시 구로구
9560,초등학교,초등학교,서울,남부,금천구,동광초등학교,본교,기존(원)교,086-56 ,서울특별시 금천구 탑골로10길 45 (시흥동),서울특별시 금천구
9561,초등학교,초등학교,서울,남부,금천구,서울가산초등학교,본교,기존(원)교,085-30 ,서울특별시 금천구 남부순환로 1304-11 . 서울가산초등학교 (독산동),서울특별시 금천구
9562,초등학교,초등학교,서울,남부,금천구,서울금나래초등학교,본교,기존(원)교,086-09 ,서울특별시 금천구 시흥대로79길 37 (시흥동),서울특별시 금천구
9563,초등학교,초등학교,서울,남부,금천구,서울금동초등학교,본교,기존(원)교,086-45 ,서울특별시 금천구 금하로30길 53 . 서울금동초등학교 (시흥동),서울특별시 금천구
9564,초등학교,초등학교,서울,남부,금천구,서울금산초등학교,본교,기존(원)교,086-51 ,서울특별시 금천구 시흥대로24길 57 (시흥동. 서울금산초등학교),서울특별시 금천구
9565,초등학교,초등학교,서울,남부,금천구,서울금천초등학교,본교,기존(원)교,085-71 ,서울특별시 금천구 탑골로5길 60 (시흥동),서울특별시 금천구
9566,초등학교,초등학교,서울,남부,금천구,서울독산초등학교,본교,기존(원)교,086-17 ,서울특별시 금천구 시흥대로104길 31 (독산동. 독산초등학교),서울특별시 금천구
9567,초등학교,초등학교,서울,남부,금천구,서울두산초등학교,본교,기존(원)교,085-87 ,서울특별시 금천구 범안로11길 3 . 서울두산초등학교 (독산동),서울특별시 금천구
9568,초등학교,초등학교,서울,남부,금천구,서울문교초등학교,본교,기존(원)교,085-61 ,서울특별시 금천구 독산로54길 102 . 문교초등학교 (독산동),서울특별시 금천구
9569,초등학교,초등학교,서울,남부,금천구,서울문백초등학교,본교,기존(원)교,086-34 ,서울특별시 금천구 시흥대로47길 43-1 (시흥동. 문백초등학교),서울특별시 금천구
9570,초등학교,초등학교,서울,남부,금천구,서울문성초등학교,본교,기존(원)교,085-40 ,서울특별시 금천구 시흥대로 460 . 서울문성초등학교  (독산동),서울특별시 금천구
9571,초등학교,초등학교,서울,남부,금천구,서울백산초등학교,본교,기존(원)교,086-50 ,서울특별시 금천구 시흥대로38길 78 . 서울백산초등학교 (시흥동.당직실),서울특별시 금천구
9572,초등학교,초등학교,서울,남부,금천구,서울시흥초등학교,본교,기존(원)교,086-27 ,서울특별시 금천구 독산로23길 26 . 서울시흥초등학교 (시흥동),서울특별시 금천구
9573,초등학교,초등학교,서울,남부,금천구,서울신흥초등학교,본교,기존(원)교,085-69 ,서울특별시 금천구 독산로36 나 길 21 (시흥동),서울특별시 금천구
9574,초등학교,초등학교,서울,남부,금천구,서울안천초등학교,본교,기존(원)교,085-97 ,서울특별시 금천구 한내로 69-16 . 서울안천초등학교 (독산동),서울특별시 금천구
9575,초등학교,초등학교,서울,남부,금천구,서울영남초등학교,본교,기존(원)교,085-51 ,서울특별시 금천구 문성로 62-15 (독산동),서울특별시 금천구
9576,초등학교,초등학교,서울,남부,금천구,서울정심초등학교,본교,기존(원)교,085-56 ,서울특별시 금천구 독산로78다길 89 . 정심초등학교 (독산동),서울특별시 금천구
9577,초등학교,초등학교,서울,남부,금천구,서울탑동초등학교,본교,기존(원)교,085-75 ,서울특별시 금천구 탑골로 47-3 . 서울탑동초등학교 (시흥동),서울특별시 금천구
9578,초등학교,초등학교,서울,남부,영등포구,서울당산초등학교,본교,기존(원)교,072-06 ,서울특별시 영등포구 선유로55길 32 . 서울당산초등학교 (양평동4가),서울특별시 영등포구
9579,초등학교,초등학교,서울,남부,영등포구,서울당서초등학교,본교,기존(원)교,072-13 ,서울특별시 영등포구 당산로 187 . 서울당서초등학교 (당산동5가),서울특별시 영등포구
9580,초등학교,초등학교,서울,남부,영등포구,서울당중초등학교,본교,기존(원)교,072-71 ,서울특별시 영등포구 선유로 131 . 서울당중초등학교 (양평동3가),서울특별시 영등포구
9581,초등학교,초등학교,서울,남부,영등포구,서울대길초등학교,본교,기존(원)교,074-34 ,서울특별시 영등포구 대방천로 206 . 서울대길초등학교 (신길동),서울특별시 영등포구
9582,초등학교,초등학교,서울,남부,영등포구,서울대동초등학교,본교,기존(원)교,074-18 ,서울특별시 영등포구 대림로21길 6 . 서울대동초등학교 (대림동),서울특별시 영등포구
9583,초등학교,초등학교,서울,남부,영등포구,서울대방초등학교,본교,기존(원)교,073-91 ,서울특별시 영등포구 여의대방로35길 14 (신길동),서울특별시 영등포구
9584,초등학교,초등학교,서울,남부,영등포구,서울대영초등학교,본교,기존(원)교,073-97 ,서울특별시 영등포구 신길로23길 43 (신길동),서울특별시 영등포구
9585,초등학교,초등학교,서울,남부,영등포구,서울도림초등학교,본교,기존(원)교,073-84 ,서울특별시 영등포구 가마산로65길 22 . 서울도림초등학교 (신길동),서울특별시 영등포구
9586,초등학교,초등학교,서울,남부,영등포구,서울도신초등학교,본교,기존(원)교,074-09 ,서울특별시 영등포구 도림로53길 32-9 . 서울도신초등학교 (대림동),서울특별시 영등포구
9587,초등학교,초등학교,서울,남부,영등포구,서울문래초등학교,본교,기존(원)교,072-95 ,서울특별시 영등포구 문래로 104 (문래동3가. 문래초등학교),서울특별시 영등포구
9588,초등학교,초등학교,서울,남부,영등포구,서울선유초등학교,본교,기존(원)교,072-10 ,서울특별시 영등포구 선유로43가길 14 . 서울선유초등학교 (양평동3가),서울특별시 영등포구
9589,초등학교,초등학교,서울,남부,영등포구,서울신대림초등학교,본교,기존(원)교,074-39 ,서울특별시 영등포구 대림로8길 25 (대림동),서울특별시 영등포구
9590,초등학교,초등학교,서울,남부,영등포구,서울신영초등학교,본교,기존(원)교,073-78 ,서울특별시 영등포구 도신로4길 32 (대림동.신영초등학교),서울특별시 영등포구
9591,초등학교,초등학교,서울,남부,영등포구,서울여의도초등학교,본교,기존(원)교,073-41 ,서울특별시 영등포구 여의대방로 439 . 서울여의도초등학교 (여의도동),서울특별시 영등포구
9592,초등학교,초등학교,서울,남부,영등포구,서울영동초등학교,본교,기존(원)교,072-29 ,서울특별시 영등포구 국회대로53길 20 . (당산동. 영동초등학교) (당산동),서울특별시 영등포구
9593,초등학교,초등학교,서울,남부,영등포구,서울영등포초등학교,본교,기존(원)교,073-63 ,서울특별시 영등포구 경인로 756 (문래동1가),서울특별시 영등포구
9594,초등학교,초등학교,서울,남부,영등포구,서울영림초등학교,본교,기존(원)교,074-45 ,서울특별시 영등포구 시흥대로173길 14 . 서울영림초등학교 (대림동),서울특별시 영등포구
9595,초등학교,초등학교,서울,남부,영등포구,서울영문초등학교,본교,기존(원)교,072-81 ,서울특별시 영등포구 문래로 56 . 서울영문초등학교 (문래동6가),서울특별시 영등포구
9596,초등학교,초등학교,서울,남부,영등포구,서울영신초등학교,본교,기존(원)교,073-50 ,서울특별시 영등포구 도신로60길 23 (신길동),서울특별시 영등포구
9597,초등학교,초등학교,서울,남부,영등포구,서울영원초등학교,본교,기존(원)교,073-65 ,서울특별시 영등포구 도영로 22길 31 (도림동),서울특별시 영등포구
9598,초등학교,초등학교,서울,남부,영등포구,서울영중초등학교,본교,기존(원)교,072-45 ,서울특별시 영등포구 양산로 185 . 서울영중초등학교 (영등포동7가),서울특별시 영등포구
9599,초등학교,초등학교,서울,남부,영등포구,서울우신초등학교,본교,기존(원)교,073-47 ,서울특별시 영등포구 신길로 190 (신길동.우신초등학교),서울특별시 영등포구
9600,초등학교,초등학교,서울,남부,영등포구,서울윤중초등학교,본교,기존(원)교,073-22 ,서울특별시 영등포구 여의나루로2길 14 (여의도동),서울특별시 영등포구
9601,초등학교,초등학교,서울,동작·관악,동작구,서울강남초등학교,본교,기존(원)교,069-12 ,서울특별시 동작구 강남초등길 15 (상도1동),서울특별시 동작구
9602,초등학교,초등학교,서울,동작·관악,동작구,서울남사초등학교,본교,기존(원)교,070-14 ,서울특별시 동작구 동작대로13길 22 . 서울남사초등학교 (사당동),서울특별시 동작구
9603,초등학교,초등학교,서울,동작·관악,동작구,서울남성초등학교,본교,기존(원)교,070-05 ,서울특별시 동작구 사당로23길 57-14 (사당동. 서울남성초등학교),서울특별시 동작구
9604,초등학교,초등학교,서울,동작·관악,동작구,서울노량진초등학교,본교,기존(원)교,069-24 ,서울특별시 동작구 장승배기로 160 (노량진동),서울특별시 동작구
9605,초등학교,초등학교,서울,동작·관악,동작구,서울대림초등학교,본교,기존(원)교,069-54 ,서울특별시 동작구 대방동1길 22 (대방동),서울특별시 동작구
9606,초등학교,초등학교,서울,동작·관악,동작구,서울동작초등학교,본교,기존(원)교,069-92 ,서울특별시 동작구 동작대로29길 214 . 서울동작초등학교 (사당동),서울특별시 동작구
9607,초등학교,초등학교,서울,동작·관악,동작구,서울문창초등학교,본교,기존(원)교,070-66 ,서울특별시 동작구 신대방2길 14 (신대방동.서울문창초등학교),서울특별시 동작구
9608,초등학교,초등학교,서울,동작·관악,동작구,서울보라매초등학교,본교,기존(원)교,070-63 ,서울특별시 동작구 여의대방로16길 30 . 서울보라매초등학교 (신대방동),서울특별시 동작구
9609,초등학교,초등학교,서울,동작·관악,동작구,서울본동초등학교,본교,기존(원)교,069-07 ,서울특별시 동작구 노량진로26길 16-40 . 서울본동초등학교 (본동),서울특별시 동작구
9610,초등학교,초등학교,서울,동작·관악,동작구,서울삼일초등학교,본교,기존(원)교,070-00 ,서울특별시 동작구 사당로23나길 27 . 서울삼일초등학교 (사당동),서울특별시 동작구
9611,초등학교,초등학교,서울,동작·관악,동작구,서울상도초등학교,본교,기존(원)교,069-61 ,서울특별시 동작구 성대로21길 62 (상도동.상도초등학교),서울특별시 동작구
9612,초등학교,초등학교,서울,동작·관악,동작구,서울상현초등학교,본교,기존(원)교,070-39 ,서울특별시 동작구 상도로58길 21 (상도동),서울특별시 동작구
9613,초등학교,초등학교,서울,동작·관악,동작구,서울신길초등학교,본교,기존(원)교,069-41 ,서울특별시 동작구 알마타길 16 (대방동),서울특별시 동작구
9614,초등학교,초등학교,서울,동작·관악,동작구,서울신남성초등학교,본교,기존(원)교,070-30 ,서울특별시 동작구 사당로 146 (사당동),서울특별시 동작구
9615,초등학교,초등학교,서울,동작·관악,동작구,서울신상도초등학교,본교,기존(원)교,069-67 ,서울특별시 동작구 장승배기로 14 (상도동.서울신상도초등학교),서울특별시 동작구
9616,초등학교,초등학교,서울,동작·관악,동작구,서울영본초등학교,본교,기존(원)교,069-15 ,서울특별시 동작구 만양로12가길 69 . 서울영본초등학교 (본동),서울특별시 동작구
9617,초등학교,초등학교,서울,동작·관악,동작구,서울영화초등학교,본교,기존(원)교,069-33 ,서울특별시 동작구 등용로8길 3 . 서울영화초등학교 (대방동),서울특별시 동작구
9618,초등학교,초등학교,서울,동작·관악,동작구,서울은로초등학교,본교,기존(원)교,069-73 ,서울특별시 동작구 서달로 115 . 서울은로초등학교 (흑석동),서울특별시 동작구
9619,초등학교,초등학교,서울,동작·관악,동작구,서울행림초등학교,본교,기존(원)교,070-31 ,서울특별시 동작구 솔밭로 47 (사당동.행림초등학교),서울특별시 동작구
9620,초등학교,초등학교,서울,동작·관악,동작구,서울흑석초등학교,본교,기존(원)교,069-04 ,서울특별시 동작구 현충로 87 . 서울흑석초등학교 (흑석동),서울특별시 동작구
9621,초등학교,초등학교,서울,동작·관악,동작구,중앙대학교사범대학부속초등학교,본교,기존(원)교,069-73 ,서울특별시 동작구 서달로 135 . 중앙대학교 사범대학 부속초등학교 (흑석동 233),서울특별시 동작구
9622,초등학교,초등학교,서울,동작·관악,관악구,서울관악초등학교,본교,기존(원)교,087-85 ,서울 관악구 청룡4길 49 . 관악초등학교 (봉천동.관악초등학교),서울특별시 관악구
9623,초등학교,초등학교,서울,동작·관악,관악구,서울구암초등학교,본교,기존(원)교,087-24 ,서울특별시 관악구 구암길 1 . 서울구암초등학교 (봉천동),서울특별시 관악구
9624,초등학교,초등학교,서울,동작·관악,관악구,서울난곡초등학교,본교,기존(원)교,088-58 ,서울특별시 관악구 난곡로35길 102 (신림동. 난곡초등학교),서울특별시 관악구
9625,초등학교,초등학교,서울,동작·관악,관악구,서울난우초등학교,본교,기존(원)교,088-50 ,서울특별시 관악구 난우길 40 (신림동.난우초등학교),서울특별시 관악구
9626,초등학교,초등학교,서울,동작·관악,관악구,서울난향초등학교,본교,기존(원)교,088-59 ,서울특별시 관악구 난향길 9 (신림동.난향초등학교),서울특별시 관악구
9627,초등학교,초등학교,서울,동작·관악,관악구,서울남부초등학교,본교,기존(원)교,087-63 ,서울특별시 관악구 남부순환로163길 14 . 서울남부초등학교 (신림동),서울특별시 관악구
9628,초등학교,초등학교,서울,동작·관악,관악구,서울당곡초등학교,본교,기존(원)교,087-11 ,서울특별시 관악구 보라매로2길 23 . 23 (봉천동.당곡초등학교),서울특별시 관악구
9629,초등학교,초등학교,서울,동작·관악,관악구,서울미성초등학교,본교,기존(원)교,087-70 ,서울특별시 관악구 문성로 79 . 서울미성초등학교 (신림동),서울특별시 관악구
9630,초등학교,초등학교,서울,동작·관악,관악구,서울봉천초등학교,본교,기존(원)교,087-36 ,서울특별시 관악구 행운1라길 17 . 서울봉천초등학교 (봉천동.봉천초등학교),서울특별시 관악구
9631,초등학교,초등학교,서울,동작·관악,관악구,서울봉현초등학교,본교,기존(원)교,087-23 ,서울특별시 관악구 성현로 117 (봉천동.서울봉현초등학교),서울특별시 관악구
9632,초등학교,초등학교,서울,동작·관악,관악구,서울사당초등학교,본교,기존(원)교,088-04 ,서울특별시 관악구 남현4길 51 . 서울사당초등학교 (남현동),서울특별시 관악구
9633,초등학교,초등학교,서울,동작·관악,관악구,서울삼성초등학교,본교,기존(원)교,088-16 ,서울특별시 관악구 대학7길 52 (신림동),서울특별시 관악구
9634,초등학교,초등학교,서울,동작·관악,관악구,서울신림초등학교,본교,기존(원)교,088-42 ,서울특별시 관악구 문성로28길 31 . 서울신림초등학교 (신림동),서울특별시 관악구
9635,초등학교,초등학교,서울,동작·관악,관악구,서울신봉초등학교,본교,기존(원)교,087-47 ,서울특별시 관악구 양녕로6나길 1 (봉천동),서울특별시 관악구
9636,초등학교,초등학교,서울,동작·관악,관악구,서울신성초등학교,본교,기존(원)교,088-39 ,서울특별시 관악구 신림로 114 . 서울신성초등학교 (신림동),서울특별시 관악구
9637,초등학교,초등학교,서울,동작·관악,관악구,서울신우초등학교,본교,기존(원)교,088-23 ,서울특별시 관악구 호암로 498 . 신우초등학교 (신림동),서울특별시 관악구
9638,초등학교,초등학교,서울,동작·관악,관악구,서울원당초등학교,본교,기존(원)교,087-39 ,서울특별시 관악구 봉천로 505 (봉천동),서울특별시 관악구
9639,초등학교,초등학교,서울,동작·관악,관악구,서울원신초등학교,본교,기존(원)교,088-46 ,서울특별시 관악구 광신길 177 . 원신초등학교 (신림동),서울특별시 관악구
9640,초등학교,초등학교,서울,동작·관악,관악구,서울은천초등학교,본교,기존(원)교,087-16 ,서울특별시 관악구 은천로 69 (봉천동),서울특별시 관악구
9641,초등학교,초등학교,서울,동작·관악,관악구,서울인헌초등학교,본교,기존(원)교,087-92 ,서울특별시 관악구 낙성대로 23 (봉천동),서울특별시 관악구
9642,초등학교,초등학교,서울,동작·관악,관악구,서울조원초등학교,본교,기존(원)교,087-01 ,서울특별시 관악구 조원로 67 (신림동),서울특별시 관악구
9643,초등학교,초등학교,서울,동작·관악,관악구,서울청룡초등학교,본교,기존(원)교,088-33 ,서울특별시 관악구 관악로5길 61 . 서울청룡초등학교 (봉천동),서울특별시 관악구
9644,초등학교,초등학교,서울,강남·서초,서초구,계성초등학교,본교,기존(원)교,065-04 ,서울특별시 서초구 신반포로19길 23 . 계성초등학교 (반포동),서울특별시 서초구
9645,초등학교,초등학교,서울,강남·서초,서초구,서울교육대학교부설초등학교,본교,기존(원)교,066-39 ,서울특별시 서초구 서초중앙로 96 (서초동.서울교대초등학교),서울특별시 서초구
9646,초등학교,초등학교,서울,강남·서초,서초구,서울매헌초등학교,본교,기존(원)교,067-80 ,서울특별시 서초구 언남길 8 (양재동.매헌초등학교),서울특별시 서초구
9647,초등학교,초등학교,서울,강남·서초,서초구,서울반원초등학교,본교,기존(원)교,065-10 ,서울특별시 서초구 잠원로3길 28 (잠원동.반원초등학교),서울특별시 서초구
9648,초등학교,초등학교,서울,강남·서초,서초구,서울반포초등학교,본교,기존(원)교,065-02 ,서울특별시 서초구 신반포로 55-4 . 서울반포초등학교 (반포동.반포초등학교),서울특별시 서초구
9649,초등학교,초등학교,서울,강남·서초,서초구,서울방배초등학교,본교,기존(원)교,065-70 ,서울특별시 서초구 방배중앙로13길 26 (방배동.방배초등학교),서울특별시 서초구
9650,초등학교,초등학교,서울,강남·서초,서초구,서울방일초등학교,본교,기존(원)교,066-63 ,서울특별시 서초구 방배로18길 52 (방배동),서울특별시 서초구
9651,초등학교,초등학교,서울,강남·서초,서초구,서울방현초등학교,본교,기존(원)교,067-00 ,서울특별시 서초구 효령로4길 58 (방배동.방현초등학교),서울특별시 서초구
9652,초등학교,초등학교,서울,강남·서초,서초구,서울서래초등학교,본교,기존(원)교,065-74 ,서울특별시 서초구 방배로 260 (방배동.서래초등학교),서울특별시 서초구
9653,초등학교,초등학교,서울,강남·서초,서초구,서울서원초등학교,본교,기존(원)교,065-98 ,서울특별시 서초구 고무래로 63 . 서울서원초등학교 (반포동),서울특별시 서초구
9654,초등학교,초등학교,서울,강남·서초,서초구,서울서이초등학교,본교,기존(원)교,066-30 ,서울특별시 서초구 서운로 35 (서초동.서이초등학교),서울특별시 서초구
9655,초등학교,초등학교,서울,강남·서초,서초구,서울서일초등학교,본교,기존(원)교,067-23 ,서울특별시 서초구 남부순환로339길 38 (서초동.서일초등학교),서울특별시 서초구
9656,초등학교,초등학교,서울,강남·서초,서초구,서울서초초등학교,본교,기존(원)교,066-13 ,서울특별시 서초구 서운로 178 (서초동.서초초등학교),서울특별시 서초구
9657,초등학교,초등학교,서울,강남·서초,서초구,서울신동초등학교,본교,기존(원)교,065-17 ,서울특별시 서초구 나루터로 15 (잠원동.신동초등학교),서울특별시 서초구
9658,초등학교,초등학교,서울,강남·서초,서초구,서울신중초등학교,본교,기존(원)교,067-12 ,서울특별시 서초구 남부순환로317길 15 (서초동.서울신중초등학교),서울특별시 서초구
9659,초등학교,초등학교,서울,강남·서초,서초구,서울양재초등학교,본교,기존(원)교,067-55 ,서울특별시 서초구 바우뫼로18길 14 (양재동.양재초등학교),서울특별시 서초구
9660,초등학교,초등학교,서울,강남·서초,서초구,서울언남초등학교,본교,기존(원)교,068-00 ,서울특별시 서초구 헌릉로8길 42 (내곡동),서울특별시 서초구
9661,초등학교,초등학교,서울,강남·서초,서초구,서울우면초등학교,본교,기존(원)교,067-65 ,서울특별시 서초구 태봉로 59 . 서울우면초등학교 (우면동),서울특별시 서초구
9662,초등학교,초등학교,서울,강남·서초,서초구,서울우솔초등학교,본교,기존(원)교,067-67 ,서울특별시 서초구 양재대로2길 74 . 서울우솔초등학교 (우면동),서울특별시 서초구
9663,초등학교,초등학교,서울,강남·서초,서초구,서울우암초등학교,본교,기존(원)교,067-62 ,서울특별시 서초구 바우뫼로7길 38 (우면동.우암초등학교),서울특별시 서초구
9664,초등학교,초등학교,서울,강남·서초,서초구,서울원명초등학교,본교,기존(원)교,066-02 ,서울특별시 서초구 고무래로 90-6 (서초동.원명초등학교),서울특별시 서초구
9665,초등학교,초등학교,서울,강남·서초,서초구,서울원촌초등학교,본교,기존(원)교,065-44 ,서울특별시 서초구 사평대로45길 26 (반포동.서울원촌초등학교),서울특별시 서초구
9666,초등학교,초등학교,서울,강남·서초,서초구,서울이수초등학교,본교,기존(원)교,066-92 ,서울특별시 서초구 방배천로4길 23 서울이수초등학교 (방배동.이수초등학교),서울특별시 서초구
9667,초등학교,초등학교,서울,강남·서초,서초구,서울잠원초등학교,본교,기존(원)교,065-47 ,서울특별시 서초구 신반포로16길 15-25 (반포동. 잠원초등학교),서울특별시 서초구
9668,초등학교,초등학교,서울,강남·서초,강남구,서울개원초등학교,본교,기존(원)교,063-21 ,서울특별시 강남구 선릉로 29 (개포동.개원초등학교),서울특별시 강남구
9669,초등학교,초등학교,서울,강남·서초,강남구,서울개일초등학교,본교,기존(원)교,063-23 ,서울특별시 강남구 개포로 401 . 개일초등학교 (개포동.개일초등학교),서울특별시 강남구
9670,초등학교,초등학교,서울,강남·서초,강남구,서울개포초등학교,본교,휴(원)교,063-31 ,서울특별시 강남구 영동대로3길 45 (개포동.개포초등학교),서울특별시 강남구
9671,초등학교,초등학교,서울,강남·서초,강남구,서울구룡초등학교,본교,기존(원)교,063-05 ,서울특별시 강남구 개포로 263 (개포동.구룡초등학교),서울특별시 강남구
9672,초등학교,초등학교,서울,강남·서초,강남구,서울논현초등학교,본교,기존(원)교,061-19 ,서울특별시 강남구 강남대로120길 33 (논현동.논현초등학교),서울특별시 강남구
9673,초등학교,초등학교,서울,강남·서초,강남구,서울대곡초등학교,본교,기존(원)교,062-88 ,서울특별시 강남구 남부순환로 3022 . 서울대곡초등학교 (대치동.대곡초등학교),서울특별시 강남구
9674,초등학교,초등학교,서울,강남·서초,강남구,서울대도초등학교,본교,기존(원)교,062-77 ,서울특별시 강남구 선릉로 209 (도곡동. 서울대도초등학교),서울특별시 강남구
9675,초등학교,초등학교,서울,강남·서초,강남구,서울대모초등학교,본교,기존(원)교,063-63 ,서울특별시 강남구 광평로20길 27 . 대모초등학교 (일원동.대모초등학교),서울특별시 강남구
9676,초등학교,초등학교,서울,강남·서초,강남구,서울대왕초등학교,본교,기존(원)교,063-65 ,서울특별시 강남구 헌릉로618길 8 (세곡동.대왕초등학교),서울특별시 강남구
9677,초등학교,초등학교,서울,강남·서초,강남구,서울대진초등학교,본교,기존(원)교,063-34 ,서울특별시 강남구 개포로109길 74 . 서울대진초등학교 (개포동),서울특별시 강남구
9678,초등학교,초등학교,서울,강남·서초,강남구,서울대청초등학교,본교,기존(원)교,063-41 ,서울특별시 강남구 양재대로55길 28 . 서울대청초등학교 (일원동),서울특별시 강남구
9679,초등학교,초등학교,서울,강남·서초,강남구,서울대치초등학교,본교,기존(원)교,062-91 ,서울특별시 강남구 양재천로 363 (대치동),서울특별시 강남구
9680,초등학교,초등학교,서울,강남·서초,강남구,서울대현초등학교,본교,기존(원)교,061-87 ,서울특별시 강남구 역삼로98길 16 (대치동. 대현초등학교),서울특별시 강남구
9681,초등학교,초등학교,서울,강남·서초,강남구,서울도곡초등학교,본교,기존(원)교,062-05 ,서울특별시 강남구 선릉로64길 33 (대치동.도곡초등학교),서울특별시 강남구
9682,초등학교,초등학교,서울,강남·서초,강남구,서울도성초등학교,본교,기존(원)교,062-13 ,서울특별시 강남구 역삼로 313 (역삼동.도성초등학교),서울특별시 강남구
9683,초등학교,초등학교,서울,강남·서초,강남구,서울봉은초등학교,본교,기존(원)교,060-78 ,서울특별시 강남구 학동로 610 (삼성동.봉은초등학교),서울특별시 강남구
9684,초등학교,초등학교,서울,강남·서초,강남구,서울삼릉초등학교,본교,기존(원)교,060-97 ,서울특별시 강남구 봉은사로63길 22 (삼성동.삼릉초등학교),서울특별시 강남구
9685,초등학교,초등학교,서울,강남·서초,강남구,서울세명초등학교,본교,기존(원)교,063-75 ,서울특별시 강남구 자곡로 55 . 서울세명초등학교 (세곡동),서울특별시 강남구
9686,초등학교,초등학교,서울,강남·서초,강남구,서울수서초등학교,본교,기존(원)교,063-48 ,서울특별시 강남구 광평로51길 46 . 서울수서초등학교 (수서동),서울특별시 강남구
9687,초등학교,초등학교,서울,강남·서초,강남구,서울신구초등학교,본교,기존(원)교,060-29 ,서울특별시 강남구 압구정로18길 28 (신사동.신구초등학교),서울특별시 강남구
9688,초등학교,초등학교,서울,강남·서초,강남구,서울압구정초등학교,본교,기존(원)교,060-04 ,서울특별시 강남구 압구정로39길 29 . 서울압구정초등학교 (압구정동),서울특별시 강남구
9689,초등학교,초등학교,서울,강남·서초,강남구,서울양전초등학교,본교,기존(원)교,063-28 ,서울특별시 강남구 개포로 513 . 서울양전초등학교 (개포동),서울특별시 강남구
9690,초등학교,초등학교,서울,강남·서초,강남구,서울언북초등학교,본교,기존(원)교,060-66 ,서울특별시 강남구 삼성로135길 42 (청담동.언북초등학교),서울특별시 강남구
9691,초등학교,초등학교,서울,강남·서초,강남구,서울언주초등학교,본교,기존(원)교,062-68 ,서울특별시 강남구 남부순환로363길 19 (도곡동.언주초등학교),서울특별시 강남구
