,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
853,T10,제주특별자치도교육청,제주시,학원,1781,디즈니음악학원,20000223,20000223,개원,,,160,20.0,예능(대),예능(중),음악/,음악,,Y,N,690851,제주특별자치도 제주시 구남로6길 10,/ 1층 (이도이동),20210604
854,T10,제주특별자치도교육청,제주시,학원,3000011275,디즈니잉글리쉬학원,20170904,20170904,개원,,,100,20.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63237,제주특별자치도 제주시 아란5길 8,/ (2층) (아라일동),20210604
855,T10,제주특별자치도교육청,제주시,학원,3000010723,디토바흐음악학원,20150105,20150105,개원,,,87,16.0,예능(대),예능(중),음악/,음악,,Y,N,690191,제주특별자치도 제주시 우정로13길 3,/ 201호 2층 (외도일동),20210604
856,T10,제주특별자치도교육청,제주시,학원,1000003419,딩동댕피아노학원,19910103,19910103,개원,,,64,24.0,예능(대),예능(중),음악/,음악,,Y,N,695918,제주특별자치도 제주시 애월읍 하귀로 48,/ 3층 (애월읍),20210604
857,T10,제주특별자치도교육청,제주시,학원,1762,라라음악학원,19990920,19990920,개원,,,103,21.0,예능(대),예능(중),,음악,,Y,N,690807,제주특별자치도 제주시 도남로12길 7,(도남동),20210604
858,T10,제주특별자치도교육청,제주시,학원,3000011601,라온수학외도학원,20190225,20190225,개원,,,200,25.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63069,제주특별자치도 제주시 우정로 84,/ 3층 (외도일동),20210604
859,T10,제주특별자치도교육청,제주시,학원,3000010712,라온수학학원,20141224,20141224,개원,,,225,45.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,690805,제주특별자치도 제주시 정존11길 31,/ 4층 (노형동),20210604
860,T10,제주특별자치도교육청,제주시,학원,3000011045,라이트하우스잉글리쉬센터어학원,20161020,20161020,개원,,,150,30.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,63054,제주특별자치도 제주시 애월읍 하귀동남1길 32-4,/ 1층 (애월읍),20210604
861,T10,제주특별자치도교육청,제주시,학원,3808,라헨느음악학원,20050526,20050526,개원,,,96,12.0,예능(대),예능(중),음악/,음악,,Y,N,63321,제주특별자치도 제주시 지석14길 6,/ 1층 (삼양이동),20210604
862,T10,제주특별자치도교육청,제주시,학원,1885,레츠실용음악학원,19950622,19950622,개원,,,109,23.0,예능(대),예능(중),음악/,음악,,Y,N,63126,제주특별자치도 제주시 도령로11길 26-2,/ 2층 (연동),20210604
863,T10,제주특별자치도교육청,제주시,학원,4222,로고스수학보습학원,20070831,20070831,개원,,,200,50.0,입시.검정 및 보습,보통교과,,보습,,Y,N,63138,제주특별자치도 제주시 과원북4길 71,/ (4층) (연동/ 효정빌딩 2차),20210604
