,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
5479,R10,경상북도교육청,포항시,학원,3000010441,최토익어학원,20110824,20110824,개원,,,192,96.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,791804,경상북도 포항시 북구 두호로 14,/ 2층 (두호동),20210604
5480,R10,경상북도교육청,포항시,학원,3000013728,추헌국어학원,20160613,20160613,개원,,,25,34.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37675,경상북도 포항시 남구 대이로 169-2,/ 4층 (이동),20210604
5481,R10,경상북도교육청,포항시,학원,3000013288,카오룬어학원,20151028,20151028,개원,,,80,38.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,790330,경상북도 포항시 남구 효성로 83,/ 3층 (효자동),20210604
5482,R10,경상북도교육청,포항시,학원,3000012995,카이로스영어학원,20150506,20150506,개원,,,90,30.0,입시.검정 및 보습,보통교과,,보습,,Y,N,37592,경상북도 포항시 북구 양덕로50번길 22,/ 2층 (양덕동),20210704
5483,R10,경상북도교육청,포항시,학원,7130,칸학원,20050628,20050628,개원,,,164,100.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,791270,경상북도 포항시 북구 양덕로 47,/ 4층 일부  (양덕동),20210604
5484,R10,경상북도교육청,포항시,학원,3000014077,칼학원,20170110,20170110,개원,,,100,22.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37883,경상북도 포항시 남구 오천읍 원동로 15,/ 센트럴파크 209호 (오천읍),20210604
5485,R10,경상북도교육청,포항시,학원,3000013841,캔단과학원,20160819,20160819,개원,,,100,30.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37645,경상북도 포항시 북구 대안길 71,/ 2층 (용흥동),20210704
5486,R10,경상북도교육청,포항시,학원,1000007649,캔디알프레드실용음악학원,20020129,20020129,개원,,,183,15.0,예능(대),예능(중),음악/,음악,,Y,N,37883,경상북도 포항시 남구 오천읍 원동로 3,/ 303호 (오천읍),20210604
5487,R10,경상북도교육청,포항시,학원,3000010869,캔매쓰수학학원,20120208,20120208,개원,,,135,25.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37592,경상북도 포항시 북구 양덕로50번길 4-1,/ 3층일부 (양덕동),20210604
5488,R10,경상북도교육청,포항시,학원,3000015882,캔잉글리쉬어학원,20190902,20190902,개원,,,102,52.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,37558,경상북도 포항시 북구 흥해읍 초곡지구로58번길 38-14,/ 2층 (흥해읍),20210604
5489,R10,경상북도교육청,포항시,학원,3000015008,코어사이언스학원,20180517,20180517,개원,,,90,27.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37593,경상북도 포항시 북구 장량로158번길 15,/ 2층 (양덕동),20210604
5490,R10,경상북도교육청,포항시,학원,3000016563,큐피트미용학원,20210129,20210129,개원,,,20,16.0,직업기술,산업응용기술,,이·미용,,Y,N,37737,경상북도 포항시 북구 중앙상가4길 21,/ 2층 일부 (상원동),20210604
5491,R10,경상북도교육청,포항시,학원,3000013024,큐피트제과제빵학원,20150527,20150527,개원,,,112,60.0,직업기술,산업응용기술,식음료품(바리스타/소믈리에)/,식음료품(바리스타/소믈리에),,Y,N,791020,경상북도 포항시 북구 삼호로 14-1,/ 2층 3층 (덕산동),20210604
5492,R10,경상북도교육청,포항시,학원,3000016146,크리아트창의미술학원,20200123,20200123,개원,,,36,18.0,예능(대),예능(중),미술/,미술,,Y,N,37572,경상북도 포항시 북구 법원로 170,/ 302호 (양덕동/ 장량프라자),20210604
5493,R10,경상북도교육청,포항시,학원,3000010599,큰산단과학원,20111110,20111110,개원,,,80,40.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,791270,경상북도 포항시 북구 양덕로44번길 2,/ (양덕동 1752번지) 4층 (양덕동),20210604
5494,R10,경상북도교육청,포항시,학원,3000013536,큰숲학원,20160303,20160303,개원,,,100,46.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37836,경상북도 포항시 남구 효성로 12-11,/ 2층 (효자동),20210604
5495,R10,경상북도교육청,포항시,학원,3000016898,클로버실용음악학원,20210910,20210910,개원,,,0,,예능(대),예능(중),,음악,,Y,N,37560,경상북도 포항시 북구 흥해읍 초곡지구로58번길 24-20,/ 3층 (흥해읍),20210912
5496,R10,경상북도교육청,포항시,학원,12188,키드섬아트어학원,20090629,20090629,개원,,,68,32.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,790330,경상북도 포항시 남구 효성로 18,/ 2층 일부  (효자동),20210604
5497,R10,경상북도교육청,포항시,학원,6154,키마수학학원,20050127,20050127,개원,,,60,32.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37656,경상북도 포항시 남구 연일읍 유강길9번길 52,/ 3층 (연일읍),20210604
5498,R10,경상북도교육청,포항시,학원,3000014984,키스톤영어학원,20180502,20180502,개원,,,120,30.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37678,경상북도 포항시 남구 대이로 105,/ 202호 (대잠동/ 아이코아),20210604
5499,R10,경상북도교육청,포항시,학원,1000006116,키스톤학원,19881011,20020408,개원,,,30,30.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,791171,경상북도 포항시 북구 탑산길 63,  2층 (용흥동),20210604
5500,R10,경상북도교육청,포항시,학원,3000014463,키즈랩과학학원,20170808,20170808,개원,,,100,18.0,입시.검정 및 보습,보통교과,,보습,,Y,N,37690,경상북도 포항시 북구 이동로 69,/ 4층 401호 (득량동),20210604
